"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_cerevisiae@YBR208C"	"Saccharomyces_cerevisiae@YBR208C"	"Saccharomyces_cerevisiae@YBR208C"	"Saccharomyces_cerevisiae@YBR208C"
"MNXR106335"	"RAVEN_kegg"	"Saccharomyces_cerevisiae@YMR108W or Saccharomyces_cerevisiae@YCL009C"	NA	""	"Saccharomyces_cerevisiae@YMR108W;Saccharomyces_cerevisiae@YCL009C"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_cerevisiae@YDR256C or Saccharomyces_cerevisiae@YGR088W"	"Saccharomyces_cerevisiae@YDR256C or Saccharomyces_cerevisiae@YGR088W"	"Saccharomyces_cerevisiae@YDR256C;Saccharomyces_cerevisiae@YGR088W"	"Saccharomyces_cerevisiae@YDR256C;Saccharomyces_cerevisiae@YGR088W"
"MNXR95163"	"RAVEN_kegg"	"Saccharomyces_cerevisiae@YDR001C or Saccharomyces_cerevisiae@YBR001C"	NA	""	"Saccharomyces_cerevisiae@YDR001C;Saccharomyces_cerevisiae@YBR001C"
"MNXR102428"	"RAVEN_kegg"	"Saccharomyces_cerevisiae@YER178W or Saccharomyces_cerevisiae@YBR221C or Saccharomyces_cerevisiae@YLR134W or Saccharomyces_cerevisiae@YLR044C or Saccharomyces_cerevisiae@YGR087C or Saccharomyces_cerevisiae@YDL080C or Saccharomyces_cerevisiae@YMR108W or Saccharomyces_cerevisiae@YCL009C"	NA	""	"Saccharomyces_cerevisiae@YER178W;Saccharomyces_cerevisiae@YBR221C;Saccharomyces_cerevisiae@YLR134W;Saccharomyces_cerevisiae@YLR044C;Saccharomyces_cerevisiae@YGR087C;Saccharomyces_cerevisiae@YDL080C;Saccharomyces_cerevisiae@YMR108W;Saccharomyces_cerevisiae@YCL009C"
"MNXR100245"	"RAVEN_kegg"	"Saccharomyces_cerevisiae@YDL171C"	NA	""	"Saccharomyces_cerevisiae@YDL171C"
"MNXR106342"	"RAVEN_kegg"	"Saccharomyces_cerevisiae@YJR149W"	NA	""	"Saccharomyces_cerevisiae@YJR149W"
"MNXR101350"	"RAVEN_kegg"	"Saccharomyces_cerevisiae@YBR229C"	NA	""	"Saccharomyces_cerevisiae@YBR229C"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_cerevisiae@YGL040C"	"Saccharomyces_cerevisiae@YGL040C"	"Saccharomyces_cerevisiae@YGL040C"	"Saccharomyces_cerevisiae@YGL040C"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_cerevisiae@YBR256C"	"Saccharomyces_cerevisiae@YBR256C"	"Saccharomyces_cerevisiae@YBR256C"	"Saccharomyces_cerevisiae@YBR256C"
