"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034899_Ogataea_kodamae@Seq_1604"	"yHMPu5000034899_Ogataea_kodamae@Seq_1604"	"yHMPu5000034899_Ogataea_kodamae@Seq_1604"	"yHMPu5000034899_Ogataea_kodamae@Seq_1604"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034899_Ogataea_kodamae@Seq_3449 or yHMPu5000034899_Ogataea_kodamae@Seq_2610"	NA	""	"yHMPu5000034899_Ogataea_kodamae@Seq_3449;yHMPu5000034899_Ogataea_kodamae@Seq_2610"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034899_Ogataea_kodamae@Seq_2915"	"yHMPu5000034899_Ogataea_kodamae@Seq_2915"	"yHMPu5000034899_Ogataea_kodamae@Seq_2915"	"yHMPu5000034899_Ogataea_kodamae@Seq_2915"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034899_Ogataea_kodamae@Seq_540"	NA	""	"yHMPu5000034899_Ogataea_kodamae@Seq_540"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034899_Ogataea_kodamae@Seq_272 or yHMPu5000034899_Ogataea_kodamae@Seq_2051 or yHMPu5000034899_Ogataea_kodamae@Seq_168 or yHMPu5000034899_Ogataea_kodamae@Seq_1547 or yHMPu5000034899_Ogataea_kodamae@Seq_3449 or yHMPu5000034899_Ogataea_kodamae@Seq_2610"	NA	""	"yHMPu5000034899_Ogataea_kodamae@Seq_272;yHMPu5000034899_Ogataea_kodamae@Seq_2051;yHMPu5000034899_Ogataea_kodamae@Seq_168;yHMPu5000034899_Ogataea_kodamae@Seq_1547;yHMPu5000034899_Ogataea_kodamae@Seq_3449;yHMPu5000034899_Ogataea_kodamae@Seq_2610"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034899_Ogataea_kodamae@Seq_1707"	NA	""	"yHMPu5000034899_Ogataea_kodamae@Seq_1707"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034899_Ogataea_kodamae@Seq_2168 or yHMPu5000034899_Ogataea_kodamae@Seq_4053 or yHMPu5000034899_Ogataea_kodamae@Seq_3092"	NA	""	"yHMPu5000034899_Ogataea_kodamae@Seq_2168;yHMPu5000034899_Ogataea_kodamae@Seq_4053;yHMPu5000034899_Ogataea_kodamae@Seq_3092"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000034899_Ogataea_kodamae@Seq_406"	NA	""	"yHMPu5000034899_Ogataea_kodamae@Seq_406"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034899_Ogataea_kodamae@Seq_1340"	"yHMPu5000034899_Ogataea_kodamae@Seq_1340"	"yHMPu5000034899_Ogataea_kodamae@Seq_1340"	"yHMPu5000034899_Ogataea_kodamae@Seq_1340"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034899_Ogataea_kodamae@Seq_2921"	"yHMPu5000034899_Ogataea_kodamae@Seq_2921"	"yHMPu5000034899_Ogataea_kodamae@Seq_2921"	"yHMPu5000034899_Ogataea_kodamae@Seq_2921"
