"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_445"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_445"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_445"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_445"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_3647 or yHMPu5000035677_Kodamaea_ohmeri@Seq_4284"	NA	""	"yHMPu5000035677_Kodamaea_ohmeri@Seq_3647;yHMPu5000035677_Kodamaea_ohmeri@Seq_4284"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_2653 or yHMPu5000035677_Kodamaea_ohmeri@Seq_1535"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_1535 or yHMPu5000035677_Kodamaea_ohmeri@Seq_2653"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_2653;yHMPu5000035677_Kodamaea_ohmeri@Seq_1535"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_2653;yHMPu5000035677_Kodamaea_ohmeri@Seq_1535"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_4432"	NA	""	"yHMPu5000035677_Kodamaea_ohmeri@Seq_4432"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_293 or yHMPu5000035677_Kodamaea_ohmeri@Seq_2086 or yHMPu5000035677_Kodamaea_ohmeri@Seq_4184 or yHMPu5000035677_Kodamaea_ohmeri@Seq_451 or yHMPu5000035677_Kodamaea_ohmeri@Seq_3647 or yHMPu5000035677_Kodamaea_ohmeri@Seq_4284"	NA	""	"yHMPu5000035677_Kodamaea_ohmeri@Seq_293;yHMPu5000035677_Kodamaea_ohmeri@Seq_2086;yHMPu5000035677_Kodamaea_ohmeri@Seq_4184;yHMPu5000035677_Kodamaea_ohmeri@Seq_451;yHMPu5000035677_Kodamaea_ohmeri@Seq_3647;yHMPu5000035677_Kodamaea_ohmeri@Seq_4284"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_368"	NA	""	"yHMPu5000035677_Kodamaea_ohmeri@Seq_368"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_1340 or yHMPu5000035677_Kodamaea_ohmeri@Seq_3346"	NA	""	"yHMPu5000035677_Kodamaea_ohmeri@Seq_1340;yHMPu5000035677_Kodamaea_ohmeri@Seq_3346"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_925 or yHMPu5000035677_Kodamaea_ohmeri@Seq_4272 or yHMPu5000035677_Kodamaea_ohmeri@Seq_1400"	NA	""	"yHMPu5000035677_Kodamaea_ohmeri@Seq_925;yHMPu5000035677_Kodamaea_ohmeri@Seq_4272;yHMPu5000035677_Kodamaea_ohmeri@Seq_1400"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_2124"	NA	""	"yHMPu5000035677_Kodamaea_ohmeri@Seq_2124"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_5087"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_5087"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_5087"	"yHMPu5000035677_Kodamaea_ohmeri@Seq_5087"
