"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Scheffersomyces_lignosus@Seq_1216"	"Scheffersomyces_lignosus@Seq_1216"	"Scheffersomyces_lignosus@Seq_1216"	"Scheffersomyces_lignosus@Seq_1216"
"MNXR106335"	"RAVEN_kegg"	"Scheffersomyces_lignosus@Seq_3575 or Scheffersomyces_lignosus@Seq_4154"	NA	""	"Scheffersomyces_lignosus@Seq_3575;Scheffersomyces_lignosus@Seq_4154"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Scheffersomyces_lignosus@Seq_684"	"Scheffersomyces_lignosus@Seq_684"	"Scheffersomyces_lignosus@Seq_684"	"Scheffersomyces_lignosus@Seq_684"
"MNXR95163"	"RAVEN_kegg"	"Scheffersomyces_lignosus@Seq_4784"	NA	""	"Scheffersomyces_lignosus@Seq_4784"
"MNXR102428"	"RAVEN_kegg"	"Scheffersomyces_lignosus@Seq_3721 or Scheffersomyces_lignosus@Seq_2327 or Scheffersomyces_lignosus@Seq_2852 or Scheffersomyces_lignosus@Seq_4183 or Scheffersomyces_lignosus@Seq_3575 or Scheffersomyces_lignosus@Seq_4154"	NA	""	"Scheffersomyces_lignosus@Seq_3721;Scheffersomyces_lignosus@Seq_2327;Scheffersomyces_lignosus@Seq_2852;Scheffersomyces_lignosus@Seq_4183;Scheffersomyces_lignosus@Seq_3575;Scheffersomyces_lignosus@Seq_4154"
"MNXR100245"	"RAVEN_kegg"	"Scheffersomyces_lignosus@Seq_3594"	NA	""	"Scheffersomyces_lignosus@Seq_3594"
"MNXR95628"	"RAVEN_kegg"	"Scheffersomyces_lignosus@Seq_651 or Scheffersomyces_lignosus@Seq_5283"	NA	""	"Scheffersomyces_lignosus@Seq_651;Scheffersomyces_lignosus@Seq_5283"
"MNXR106342"	"RAVEN_kegg"	"Scheffersomyces_lignosus@Seq_5423"	NA	""	"Scheffersomyces_lignosus@Seq_5423"
"MNXR106343"	"RAVEN_kegg"	"Scheffersomyces_lignosus@Seq_2497 or Scheffersomyces_lignosus@Seq_2395 or Scheffersomyces_lignosus@Seq_4799 or Scheffersomyces_lignosus@Seq_4094 or Scheffersomyces_lignosus@Seq_1924 or Scheffersomyces_lignosus@Seq_2736"	NA	""	"Scheffersomyces_lignosus@Seq_2497;Scheffersomyces_lignosus@Seq_2395;Scheffersomyces_lignosus@Seq_4799;Scheffersomyces_lignosus@Seq_4094;Scheffersomyces_lignosus@Seq_1924;Scheffersomyces_lignosus@Seq_2736"
"MNXR101350"	"RAVEN_kegg"	"Scheffersomyces_lignosus@Seq_3355 or Scheffersomyces_lignosus@Seq_3238"	NA	""	"Scheffersomyces_lignosus@Seq_3355;Scheffersomyces_lignosus@Seq_3238"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Scheffersomyces_lignosus@Seq_2720"	"Scheffersomyces_lignosus@Seq_2720"	"Scheffersomyces_lignosus@Seq_2720"	"Scheffersomyces_lignosus@Seq_2720"
