"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_1128"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_1128"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_1128"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_1128"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_1601 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_3780"	NA	""	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_1601;yHMPu5000034671_Blastobotrys_peoriensis@Seq_3780"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_4819"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_4819"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_4819"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_4819"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_1444"	NA	""	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_1444"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_4152 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_865 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_3646 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_4322 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_1601 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_3780"	NA	""	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_4152;yHMPu5000034671_Blastobotrys_peoriensis@Seq_865;yHMPu5000034671_Blastobotrys_peoriensis@Seq_3646;yHMPu5000034671_Blastobotrys_peoriensis@Seq_4322;yHMPu5000034671_Blastobotrys_peoriensis@Seq_1601;yHMPu5000034671_Blastobotrys_peoriensis@Seq_3780"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_4684"	NA	""	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_4684"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_1174 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_1170 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_2499 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_3236 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_11 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_1180 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_4506 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_5885"	NA	""	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_1174;yHMPu5000034671_Blastobotrys_peoriensis@Seq_1170;yHMPu5000034671_Blastobotrys_peoriensis@Seq_2499;yHMPu5000034671_Blastobotrys_peoriensis@Seq_3236;yHMPu5000034671_Blastobotrys_peoriensis@Seq_11;yHMPu5000034671_Blastobotrys_peoriensis@Seq_1180;yHMPu5000034671_Blastobotrys_peoriensis@Seq_4506;yHMPu5000034671_Blastobotrys_peoriensis@Seq_5885"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_2715 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_2677 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_3988 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_3322 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_575 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_3813 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_3727 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_4538 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_828 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_2722 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_908 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_1323 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_2058 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_1252 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_3838 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_4470 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_628 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_808 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_324 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_5937"	NA	""	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_2715;yHMPu5000034671_Blastobotrys_peoriensis@Seq_2677;yHMPu5000034671_Blastobotrys_peoriensis@Seq_3988;yHMPu5000034671_Blastobotrys_peoriensis@Seq_3322;yHMPu5000034671_Blastobotrys_peoriensis@Seq_575;yHMPu5000034671_Blastobotrys_peoriensis@Seq_3813;yHMPu5000034671_Blastobotrys_peoriensis@Seq_3727;yHMPu5000034671_Blastobotrys_peoriensis@Seq_4538;yHMPu5000034671_Blastobotrys_peoriensis@Seq_828;yHMPu5000034671_Blastobotrys_peoriensis@Seq_2722;yHMPu5000034671_Blastobotrys_peoriensis@Seq_908;yHMPu5000034671_Blastobotrys_peoriensis@Seq_1323;yHMPu5000034671_Blastobotrys_peoriensis@Seq_2058;yHMPu5000034671_Blastobotrys_peoriensis@Seq_1252;yHMPu5000034671_Blastobotrys_peoriensis@Seq_3838;yHMPu5000034671_Blastobotrys_peoriensis@Seq_4470;yHMPu5000034671_Blastobotrys_peoriensis@Seq_628;yHMPu5000034671_Blastobotrys_peoriensis@Seq_808;yHMPu5000034671_Blastobotrys_peoriensis@Seq_324;yHMPu5000034671_Blastobotrys_peoriensis@Seq_5937"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_4604 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_571 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_2169 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_5872"	NA	""	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_4604;yHMPu5000034671_Blastobotrys_peoriensis@Seq_571;yHMPu5000034671_Blastobotrys_peoriensis@Seq_2169;yHMPu5000034671_Blastobotrys_peoriensis@Seq_5872"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_2134"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_2134"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_2134"	"yHMPu5000034671_Blastobotrys_peoriensis@Seq_2134"
