"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Alloascoidea_hylecoeti@Seq_3219"	"Alloascoidea_hylecoeti@Seq_3219"	"Alloascoidea_hylecoeti@Seq_3219"	"Alloascoidea_hylecoeti@Seq_3219"
"MNXR106335"	"RAVEN_kegg"	"Alloascoidea_hylecoeti@Seq_8328 or Alloascoidea_hylecoeti@Seq_8489 or Alloascoidea_hylecoeti@Seq_2279 or Alloascoidea_hylecoeti@Seq_6666"	NA	""	"Alloascoidea_hylecoeti@Seq_8328;Alloascoidea_hylecoeti@Seq_8489;Alloascoidea_hylecoeti@Seq_2279;Alloascoidea_hylecoeti@Seq_6666"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Alloascoidea_hylecoeti@Seq_3718 or Alloascoidea_hylecoeti@Seq_8798 or Alloascoidea_hylecoeti@Seq_5390"	"Alloascoidea_hylecoeti@Seq_3718 or Alloascoidea_hylecoeti@Seq_5390 or Alloascoidea_hylecoeti@Seq_8798"	"Alloascoidea_hylecoeti@Seq_3718;Alloascoidea_hylecoeti@Seq_8798;Alloascoidea_hylecoeti@Seq_5390"	"Alloascoidea_hylecoeti@Seq_3718;Alloascoidea_hylecoeti@Seq_8798;Alloascoidea_hylecoeti@Seq_5390"
"MNXR95163"	"RAVEN_kegg"	"Alloascoidea_hylecoeti@Seq_4200 or Alloascoidea_hylecoeti@Seq_2047"	NA	""	"Alloascoidea_hylecoeti@Seq_4200;Alloascoidea_hylecoeti@Seq_2047"
"MNXR102428"	"RAVEN_kegg"	"Alloascoidea_hylecoeti@Seq_7316 or Alloascoidea_hylecoeti@Seq_8557 or Alloascoidea_hylecoeti@Seq_7792 or Alloascoidea_hylecoeti@Seq_9485 or Alloascoidea_hylecoeti@Seq_1300 or Alloascoidea_hylecoeti@Seq_650 or Alloascoidea_hylecoeti@Seq_3483 or Alloascoidea_hylecoeti@Seq_606 or Alloascoidea_hylecoeti@Seq_8828 or Alloascoidea_hylecoeti@Seq_5396 or Alloascoidea_hylecoeti@Seq_2957 or Alloascoidea_hylecoeti@Seq_395 or Alloascoidea_hylecoeti@Seq_3843 or Alloascoidea_hylecoeti@Seq_8328 or Alloascoidea_hylecoeti@Seq_8489 or Alloascoidea_hylecoeti@Seq_2279 or Alloascoidea_hylecoeti@Seq_6666"	NA	""	"Alloascoidea_hylecoeti@Seq_7316;Alloascoidea_hylecoeti@Seq_8557;Alloascoidea_hylecoeti@Seq_7792;Alloascoidea_hylecoeti@Seq_9485;Alloascoidea_hylecoeti@Seq_1300;Alloascoidea_hylecoeti@Seq_650;Alloascoidea_hylecoeti@Seq_3483;Alloascoidea_hylecoeti@Seq_606;Alloascoidea_hylecoeti@Seq_8828;Alloascoidea_hylecoeti@Seq_5396;Alloascoidea_hylecoeti@Seq_2957;Alloascoidea_hylecoeti@Seq_395;Alloascoidea_hylecoeti@Seq_3843;Alloascoidea_hylecoeti@Seq_8328;Alloascoidea_hylecoeti@Seq_8489;Alloascoidea_hylecoeti@Seq_2279;Alloascoidea_hylecoeti@Seq_6666"
"MNXR100245"	"RAVEN_kegg"	"Alloascoidea_hylecoeti@Seq_5795"	NA	""	"Alloascoidea_hylecoeti@Seq_5795"
"MNXR95628"	"RAVEN_kegg"	"Alloascoidea_hylecoeti@Seq_2908 or Alloascoidea_hylecoeti@Seq_9347 or Alloascoidea_hylecoeti@Seq_8938"	NA	""	"Alloascoidea_hylecoeti@Seq_2908;Alloascoidea_hylecoeti@Seq_9347;Alloascoidea_hylecoeti@Seq_8938"
"MNXR106342"	"RAVEN_kegg"	"Alloascoidea_hylecoeti@Seq_1524"	NA	""	"Alloascoidea_hylecoeti@Seq_1524"
"MNXR106343"	"RAVEN_kegg"	"Alloascoidea_hylecoeti@Seq_692 or Alloascoidea_hylecoeti@Seq_7721 or Alloascoidea_hylecoeti@Seq_8573"	NA	""	"Alloascoidea_hylecoeti@Seq_692;Alloascoidea_hylecoeti@Seq_7721;Alloascoidea_hylecoeti@Seq_8573"
"MNXR101350"	"RAVEN_kegg"	"Alloascoidea_hylecoeti@Seq_116 or Alloascoidea_hylecoeti@Seq_169"	NA	""	"Alloascoidea_hylecoeti@Seq_116;Alloascoidea_hylecoeti@Seq_169"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Alloascoidea_hylecoeti@Seq_714 or Alloascoidea_hylecoeti@Seq_7418"	"Alloascoidea_hylecoeti@Seq_714 or Alloascoidea_hylecoeti@Seq_7418"	"Alloascoidea_hylecoeti@Seq_714;Alloascoidea_hylecoeti@Seq_7418"	"Alloascoidea_hylecoeti@Seq_714;Alloascoidea_hylecoeti@Seq_7418"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Alloascoidea_hylecoeti@Seq_8716"	"Alloascoidea_hylecoeti@Seq_8716"	"Alloascoidea_hylecoeti@Seq_8716"	"Alloascoidea_hylecoeti@Seq_8716"
"MNXR96043"	"RAVEN_kegg"	"Alloascoidea_hylecoeti@Seq_8501 or Alloascoidea_hylecoeti@Seq_669 or Alloascoidea_hylecoeti@Seq_1529"	NA	""	"Alloascoidea_hylecoeti@Seq_8501;Alloascoidea_hylecoeti@Seq_669;Alloascoidea_hylecoeti@Seq_1529"
