"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_matae@Seq_5226"	"Metschnikowia_matae@Seq_5226"	"Metschnikowia_matae@Seq_5226"	"Metschnikowia_matae@Seq_5226"
"MNXR106335"	"RAVEN_kegg"	"Metschnikowia_matae@Seq_4402 or Metschnikowia_matae@Seq_1254"	NA	""	"Metschnikowia_matae@Seq_4402;Metschnikowia_matae@Seq_1254"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_matae@Seq_751"	"Metschnikowia_matae@Seq_616 or Metschnikowia_matae@Seq_751"	"Metschnikowia_matae@Seq_751"	"Metschnikowia_matae@Seq_751;Metschnikowia_matae@Seq_616"
"MNXR95163"	"RAVEN_kegg"	"Metschnikowia_matae@Seq_7041"	NA	""	"Metschnikowia_matae@Seq_7041"
"MNXR102428"	"RAVEN_kegg"	"Metschnikowia_matae@Seq_2781 or Metschnikowia_matae@Seq_5229 or Metschnikowia_matae@Seq_3435 or Metschnikowia_matae@Seq_4402 or Metschnikowia_matae@Seq_1254"	NA	""	"Metschnikowia_matae@Seq_2781;Metschnikowia_matae@Seq_5229;Metschnikowia_matae@Seq_3435;Metschnikowia_matae@Seq_4402;Metschnikowia_matae@Seq_1254"
"MNXR100245"	"RAVEN_kegg"	"Metschnikowia_matae@Seq_1178"	NA	""	"Metschnikowia_matae@Seq_1178"
"MNXR95628"	"RAVEN_kegg"	"Metschnikowia_matae@Seq_5209"	NA	""	"Metschnikowia_matae@Seq_5209"
"MNXR106343"	"RAVEN_kegg"	"Metschnikowia_matae@Seq_1122 or Metschnikowia_matae@Seq_6134 or Metschnikowia_matae@Seq_3399 or Metschnikowia_matae@Seq_2509"	NA	""	"Metschnikowia_matae@Seq_1122;Metschnikowia_matae@Seq_6134;Metschnikowia_matae@Seq_3399;Metschnikowia_matae@Seq_2509"
"MNXR101350"	"RAVEN_kegg"	"Metschnikowia_matae@Seq_2976 or Metschnikowia_matae@Seq_5548"	NA	""	"Metschnikowia_matae@Seq_2976;Metschnikowia_matae@Seq_5548"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_matae@Seq_5629"	"Metschnikowia_matae@Seq_5629"	"Metschnikowia_matae@Seq_5629"	"Metschnikowia_matae@Seq_5629"
