"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB134_Kazachstania_turicensis@Seq_3923"	"yHAB134_Kazachstania_turicensis@Seq_3923"	"yHAB134_Kazachstania_turicensis@Seq_3923"	"yHAB134_Kazachstania_turicensis@Seq_3923"
"MNXR106335"	"RAVEN_kegg"	"yHAB134_Kazachstania_turicensis@Seq_301 or yHAB134_Kazachstania_turicensis@Seq_2217 or yHAB134_Kazachstania_turicensis@Seq_719 or yHAB134_Kazachstania_turicensis@Seq_2283"	NA	""	"yHAB134_Kazachstania_turicensis@Seq_301;yHAB134_Kazachstania_turicensis@Seq_2217;yHAB134_Kazachstania_turicensis@Seq_719;yHAB134_Kazachstania_turicensis@Seq_2283"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB134_Kazachstania_turicensis@Seq_3069"	"yHAB134_Kazachstania_turicensis@Seq_3069"	"yHAB134_Kazachstania_turicensis@Seq_3069"	"yHAB134_Kazachstania_turicensis@Seq_3069"
"MNXR95163"	"RAVEN_kegg"	"yHAB134_Kazachstania_turicensis@Seq_2896"	NA	""	"yHAB134_Kazachstania_turicensis@Seq_2896"
"MNXR102428"	"RAVEN_kegg"	"yHAB134_Kazachstania_turicensis@Seq_2638 or yHAB134_Kazachstania_turicensis@Seq_5693 or yHAB134_Kazachstania_turicensis@Seq_1367 or yHAB134_Kazachstania_turicensis@Seq_4968 or yHAB134_Kazachstania_turicensis@Seq_1023 or yHAB134_Kazachstania_turicensis@Seq_4903 or yHAB134_Kazachstania_turicensis@Seq_4630 or yHAB134_Kazachstania_turicensis@Seq_1509 or yHAB134_Kazachstania_turicensis@Seq_63 or yHAB134_Kazachstania_turicensis@Seq_3999 or yHAB134_Kazachstania_turicensis@Seq_301 or yHAB134_Kazachstania_turicensis@Seq_2217 or yHAB134_Kazachstania_turicensis@Seq_719 or yHAB134_Kazachstania_turicensis@Seq_2283"	NA	""	"yHAB134_Kazachstania_turicensis@Seq_2638;yHAB134_Kazachstania_turicensis@Seq_5693;yHAB134_Kazachstania_turicensis@Seq_1367;yHAB134_Kazachstania_turicensis@Seq_4968;yHAB134_Kazachstania_turicensis@Seq_1023;yHAB134_Kazachstania_turicensis@Seq_4903;yHAB134_Kazachstania_turicensis@Seq_4630;yHAB134_Kazachstania_turicensis@Seq_1509;yHAB134_Kazachstania_turicensis@Seq_63;yHAB134_Kazachstania_turicensis@Seq_3999;yHAB134_Kazachstania_turicensis@Seq_301;yHAB134_Kazachstania_turicensis@Seq_2217;yHAB134_Kazachstania_turicensis@Seq_719;yHAB134_Kazachstania_turicensis@Seq_2283"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB134_Kazachstania_turicensis@Seq_3122"	"yHAB134_Kazachstania_turicensis@Seq_3122"	"yHAB134_Kazachstania_turicensis@Seq_3122"	"yHAB134_Kazachstania_turicensis@Seq_3122"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB134_Kazachstania_turicensis@Seq_5374"	"yHAB134_Kazachstania_turicensis@Seq_5374"	"yHAB134_Kazachstania_turicensis@Seq_5374"	"yHAB134_Kazachstania_turicensis@Seq_5374"
"MNXR96043"	"RAVEN_kegg"	"yHAB134_Kazachstania_turicensis@Seq_2395 or yHAB134_Kazachstania_turicensis@Seq_1744 or yHAB134_Kazachstania_turicensis@Seq_3003"	NA	""	"yHAB134_Kazachstania_turicensis@Seq_2395;yHAB134_Kazachstania_turicensis@Seq_1744;yHAB134_Kazachstania_turicensis@Seq_3003"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB134_Kazachstania_turicensis@Seq_1390"	"yHAB134_Kazachstania_turicensis@Seq_1390"	"yHAB134_Kazachstania_turicensis@Seq_1390"	"yHAB134_Kazachstania_turicensis@Seq_1390"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHAB134_Kazachstania_turicensis@Seq_5182 or yHAB134_Kazachstania_turicensis@Seq_2668 or yHAB134_Kazachstania_turicensis@Seq_627 or yHAB134_Kazachstania_turicensis@Seq_2496 or yHAB134_Kazachstania_turicensis@Seq_5299"	"yHAB134_Kazachstania_turicensis@Seq_503"	""	"yHAB134_Kazachstania_turicensis@Seq_5182;yHAB134_Kazachstania_turicensis@Seq_2668;yHAB134_Kazachstania_turicensis@Seq_627;yHAB134_Kazachstania_turicensis@Seq_2496;yHAB134_Kazachstania_turicensis@Seq_5299;yHAB134_Kazachstania_turicensis@Seq_503"
"MNXR95444"	"RAVEN_kegg"	"yHAB134_Kazachstania_turicensis@Seq_5081"	NA	""	"yHAB134_Kazachstania_turicensis@Seq_5081"
"MNXR100097"	"RAVEN_kegg"	"yHAB134_Kazachstania_turicensis@Seq_3324"	NA	""	"yHAB134_Kazachstania_turicensis@Seq_3324"
