"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4735"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4735"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4735"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4735"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_1639 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_3884"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_1639;yHMPu5000035242_Zygoascus_ofunaensis@Seq_3884"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3230"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3230"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3230"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3230"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_5320"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_5320"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_1065 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_3188 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_1314 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_356 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_1639 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_3884"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_1065;yHMPu5000035242_Zygoascus_ofunaensis@Seq_3188;yHMPu5000035242_Zygoascus_ofunaensis@Seq_1314;yHMPu5000035242_Zygoascus_ofunaensis@Seq_356;yHMPu5000035242_Zygoascus_ofunaensis@Seq_1639;yHMPu5000035242_Zygoascus_ofunaensis@Seq_3884"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4435"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4435"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_353 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_4551 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_3207 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_3294"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_353;yHMPu5000035242_Zygoascus_ofunaensis@Seq_4551;yHMPu5000035242_Zygoascus_ofunaensis@Seq_3207;yHMPu5000035242_Zygoascus_ofunaensis@Seq_3294"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_634"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_634"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3380"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3380"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_5266 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_235"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_5266;yHMPu5000035242_Zygoascus_ofunaensis@Seq_235"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_2706"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_2706"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_2706"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_2706"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3888"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3888"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3888"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3888"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4007 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_924"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4007;yHMPu5000035242_Zygoascus_ofunaensis@Seq_924"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_2940"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_2940"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_2940"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_2940"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_5348 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_2311 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_2057 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_277 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_768 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_1116 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_3737"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_2602"	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_5348;yHMPu5000035242_Zygoascus_ofunaensis@Seq_2311;yHMPu5000035242_Zygoascus_ofunaensis@Seq_2057;yHMPu5000035242_Zygoascus_ofunaensis@Seq_277;yHMPu5000035242_Zygoascus_ofunaensis@Seq_768;yHMPu5000035242_Zygoascus_ofunaensis@Seq_1116;yHMPu5000035242_Zygoascus_ofunaensis@Seq_3737;yHMPu5000035242_Zygoascus_ofunaensis@Seq_2602"
"MNXR102054"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_5207"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_5207"
"MNXR95444"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_1512"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_1512"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4435"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4435"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4435"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_4435"
"MNXR100097"	"RAVEN_kegg"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_1965"	NA	""	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_1965"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3061 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_3068"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3061 or yHMPu5000035242_Zygoascus_ofunaensis@Seq_3068"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3061;yHMPu5000035242_Zygoascus_ofunaensis@Seq_3068"	"yHMPu5000035242_Zygoascus_ofunaensis@Seq_3061;yHMPu5000035242_Zygoascus_ofunaensis@Seq_3068"
