"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_3647"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_3647"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_3647"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_3647"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_3759 or yHMPu5000034939_Komagataella_pseudopastoris@Seq_2752"	NA	""	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_3759;yHMPu5000034939_Komagataella_pseudopastoris@Seq_2752"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1204"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1204"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1204"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1204"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_414"	NA	""	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_414"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1169 or yHMPu5000034939_Komagataella_pseudopastoris@Seq_1575 or yHMPu5000034939_Komagataella_pseudopastoris@Seq_901 or yHMPu5000034939_Komagataella_pseudopastoris@Seq_3759 or yHMPu5000034939_Komagataella_pseudopastoris@Seq_2752"	NA	""	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1169;yHMPu5000034939_Komagataella_pseudopastoris@Seq_1575;yHMPu5000034939_Komagataella_pseudopastoris@Seq_901;yHMPu5000034939_Komagataella_pseudopastoris@Seq_3759;yHMPu5000034939_Komagataella_pseudopastoris@Seq_2752"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_2731"	NA	""	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_2731"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_3999"	NA	""	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_3999"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1313"	NA	""	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1313"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_642"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_642"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_642"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_642"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1869"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1869"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1869"	"yHMPu5000034939_Komagataella_pseudopastoris@Seq_1869"
