"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamiella_domercqiae@Seq_2588 or Wickerhamiella_domercqiae@Seq_2161"	"Wickerhamiella_domercqiae@Seq_2161 or Wickerhamiella_domercqiae@Seq_2588"	"Wickerhamiella_domercqiae@Seq_2588;Wickerhamiella_domercqiae@Seq_2161"	"Wickerhamiella_domercqiae@Seq_2588;Wickerhamiella_domercqiae@Seq_2161"
"MNXR106335"	"RAVEN_kegg"	"Wickerhamiella_domercqiae@Seq_1906 or Wickerhamiella_domercqiae@Seq_810 or Wickerhamiella_domercqiae@Seq_3226 or Wickerhamiella_domercqiae@Seq_2244"	NA	""	"Wickerhamiella_domercqiae@Seq_1906;Wickerhamiella_domercqiae@Seq_810;Wickerhamiella_domercqiae@Seq_3226;Wickerhamiella_domercqiae@Seq_2244"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamiella_domercqiae@Seq_2801"	"Wickerhamiella_domercqiae@Seq_2677 or Wickerhamiella_domercqiae@Seq_2801"	"Wickerhamiella_domercqiae@Seq_2801"	"Wickerhamiella_domercqiae@Seq_2801;Wickerhamiella_domercqiae@Seq_2677"
"MNXR95163"	"RAVEN_kegg"	"Wickerhamiella_domercqiae@Seq_1189"	NA	""	"Wickerhamiella_domercqiae@Seq_1189"
"MNXR102428"	"RAVEN_kegg"	"Wickerhamiella_domercqiae@Seq_1033 or Wickerhamiella_domercqiae@Seq_3960 or Wickerhamiella_domercqiae@Seq_1336 or Wickerhamiella_domercqiae@Seq_1906 or Wickerhamiella_domercqiae@Seq_810 or Wickerhamiella_domercqiae@Seq_3226 or Wickerhamiella_domercqiae@Seq_2244"	NA	""	"Wickerhamiella_domercqiae@Seq_1033;Wickerhamiella_domercqiae@Seq_3960;Wickerhamiella_domercqiae@Seq_1336;Wickerhamiella_domercqiae@Seq_1906;Wickerhamiella_domercqiae@Seq_810;Wickerhamiella_domercqiae@Seq_3226;Wickerhamiella_domercqiae@Seq_2244"
"MNXR100245"	"RAVEN_kegg"	"Wickerhamiella_domercqiae@Seq_3170"	NA	""	"Wickerhamiella_domercqiae@Seq_3170"
"MNXR101350"	"RAVEN_kegg"	"Wickerhamiella_domercqiae@Seq_1481"	NA	""	"Wickerhamiella_domercqiae@Seq_1481"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamiella_domercqiae@Seq_3355"	"Wickerhamiella_domercqiae@Seq_3355"	"Wickerhamiella_domercqiae@Seq_3355"	"Wickerhamiella_domercqiae@Seq_3355"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamiella_domercqiae@Seq_2121"	"Wickerhamiella_domercqiae@Seq_2121"	"Wickerhamiella_domercqiae@Seq_2121"	"Wickerhamiella_domercqiae@Seq_2121"
"MNXR96043"	"RAVEN_kegg"	"Wickerhamiella_domercqiae@Seq_2075 or Wickerhamiella_domercqiae@Seq_3857 or Wickerhamiella_domercqiae@Seq_503"	NA	""	"Wickerhamiella_domercqiae@Seq_2075;Wickerhamiella_domercqiae@Seq_3857;Wickerhamiella_domercqiae@Seq_503"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamiella_domercqiae@Seq_48"	"Wickerhamiella_domercqiae@Seq_48"	"Wickerhamiella_domercqiae@Seq_48"	"Wickerhamiella_domercqiae@Seq_48"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamiella_domercqiae@Seq_3599 or Wickerhamiella_domercqiae@Seq_215 or Wickerhamiella_domercqiae@Seq_2711 or Wickerhamiella_domercqiae@Seq_2860 or Wickerhamiella_domercqiae@Seq_1996"	"Wickerhamiella_domercqiae@Seq_2193 or Wickerhamiella_domercqiae@Seq_3395"	""	"Wickerhamiella_domercqiae@Seq_3599;Wickerhamiella_domercqiae@Seq_215;Wickerhamiella_domercqiae@Seq_2711;Wickerhamiella_domercqiae@Seq_2860;Wickerhamiella_domercqiae@Seq_1996;Wickerhamiella_domercqiae@Seq_2193;Wickerhamiella_domercqiae@Seq_3395"
