"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Ascoidea_asiatica@Seq_1784"	"Ascoidea_asiatica@Seq_1784"	"Ascoidea_asiatica@Seq_1784"	"Ascoidea_asiatica@Seq_1784"
"MNXR106335"	"RAVEN_kegg"	"Ascoidea_asiatica@Seq_1127 or Ascoidea_asiatica@Seq_998 or Ascoidea_asiatica@Seq_2725 or Ascoidea_asiatica@Seq_461"	NA	""	"Ascoidea_asiatica@Seq_1127;Ascoidea_asiatica@Seq_998;Ascoidea_asiatica@Seq_2725;Ascoidea_asiatica@Seq_461"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Ascoidea_asiatica@Seq_3210"	"Ascoidea_asiatica@Seq_3210"	"Ascoidea_asiatica@Seq_3210"	"Ascoidea_asiatica@Seq_3210"
"MNXR95163"	"RAVEN_kegg"	"Ascoidea_asiatica@Seq_2942"	NA	""	"Ascoidea_asiatica@Seq_2942"
"MNXR102428"	"RAVEN_kegg"	"Ascoidea_asiatica@Seq_5233 or Ascoidea_asiatica@Seq_2961 or Ascoidea_asiatica@Seq_4538 or Ascoidea_asiatica@Seq_6381 or Ascoidea_asiatica@Seq_5892 or Ascoidea_asiatica@Seq_1127 or Ascoidea_asiatica@Seq_998 or Ascoidea_asiatica@Seq_2725 or Ascoidea_asiatica@Seq_461"	NA	""	"Ascoidea_asiatica@Seq_5233;Ascoidea_asiatica@Seq_2961;Ascoidea_asiatica@Seq_4538;Ascoidea_asiatica@Seq_6381;Ascoidea_asiatica@Seq_5892;Ascoidea_asiatica@Seq_1127;Ascoidea_asiatica@Seq_998;Ascoidea_asiatica@Seq_2725;Ascoidea_asiatica@Seq_461"
"MNXR100245"	"RAVEN_kegg"	"Ascoidea_asiatica@Seq_4859"	NA	""	"Ascoidea_asiatica@Seq_4859"
"MNXR95628"	"RAVEN_kegg"	"Ascoidea_asiatica@Seq_7115"	NA	""	"Ascoidea_asiatica@Seq_7115"
"MNXR106343"	"RAVEN_kegg"	"Ascoidea_asiatica@Seq_5588 or Ascoidea_asiatica@Seq_7403 or Ascoidea_asiatica@Seq_2108 or Ascoidea_asiatica@Seq_777 or Ascoidea_asiatica@Seq_6437"	NA	""	"Ascoidea_asiatica@Seq_5588;Ascoidea_asiatica@Seq_7403;Ascoidea_asiatica@Seq_2108;Ascoidea_asiatica@Seq_777;Ascoidea_asiatica@Seq_6437"
"MNXR101350"	"RAVEN_kegg"	"Ascoidea_asiatica@Seq_1076"	NA	""	"Ascoidea_asiatica@Seq_1076"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Ascoidea_asiatica@Seq_2409"	"Ascoidea_asiatica@Seq_2409"	"Ascoidea_asiatica@Seq_2409"	"Ascoidea_asiatica@Seq_2409"
