"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_parapsilosis@Seq_3364"	"Candida_parapsilosis@Seq_3364"	"Candida_parapsilosis@Seq_3364"	"Candida_parapsilosis@Seq_3364"
"MNXR106335"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_2946 or Candida_parapsilosis@Seq_1027"	NA	""	"Candida_parapsilosis@Seq_2946;Candida_parapsilosis@Seq_1027"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_parapsilosis@Seq_2931 or Candida_parapsilosis@Seq_3783"	"Candida_parapsilosis@Seq_2931 or Candida_parapsilosis@Seq_3783"	"Candida_parapsilosis@Seq_2931;Candida_parapsilosis@Seq_3783"	"Candida_parapsilosis@Seq_2931;Candida_parapsilosis@Seq_3783"
"MNXR95163"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_358"	NA	""	"Candida_parapsilosis@Seq_358"
"MNXR102428"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_923 or Candida_parapsilosis@Seq_1547 or Candida_parapsilosis@Seq_1094 or Candida_parapsilosis@Seq_3867 or Candida_parapsilosis@Seq_2946 or Candida_parapsilosis@Seq_1027"	NA	""	"Candida_parapsilosis@Seq_923;Candida_parapsilosis@Seq_1547;Candida_parapsilosis@Seq_1094;Candida_parapsilosis@Seq_3867;Candida_parapsilosis@Seq_2946;Candida_parapsilosis@Seq_1027"
"MNXR100245"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_168"	NA	""	"Candida_parapsilosis@Seq_168"
"MNXR95628"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_1394 or Candida_parapsilosis@Seq_2347"	NA	""	"Candida_parapsilosis@Seq_1394;Candida_parapsilosis@Seq_2347"
"MNXR106342"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_4178"	NA	""	"Candida_parapsilosis@Seq_4178"
"MNXR106343"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_4918"	NA	""	"Candida_parapsilosis@Seq_4918"
"MNXR101350"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_559"	NA	""	"Candida_parapsilosis@Seq_559"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_parapsilosis@Seq_2148"	"Candida_parapsilosis@Seq_2148"	"Candida_parapsilosis@Seq_2148"	"Candida_parapsilosis@Seq_2148"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_parapsilosis@Seq_1947"	"Candida_parapsilosis@Seq_1947"	"Candida_parapsilosis@Seq_1947"	"Candida_parapsilosis@Seq_1947"
"MNXR96043"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_4955 or Candida_parapsilosis@Seq_1354"	NA	""	"Candida_parapsilosis@Seq_4955;Candida_parapsilosis@Seq_1354"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_parapsilosis@Seq_4989"	"Candida_parapsilosis@Seq_4989"	"Candida_parapsilosis@Seq_4989"	"Candida_parapsilosis@Seq_4989"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_parapsilosis@Seq_1892 or Candida_parapsilosis@Seq_4904 or Candida_parapsilosis@Seq_1573 or Candida_parapsilosis@Seq_5077 or Candida_parapsilosis@Seq_3561 or Candida_parapsilosis@Seq_1690 or Candida_parapsilosis@Seq_3081 or Candida_parapsilosis@Seq_4366 or Candida_parapsilosis@Seq_4474"	"Candida_parapsilosis@Seq_3464"	""	"Candida_parapsilosis@Seq_1892;Candida_parapsilosis@Seq_4904;Candida_parapsilosis@Seq_1573;Candida_parapsilosis@Seq_5077;Candida_parapsilosis@Seq_3561;Candida_parapsilosis@Seq_1690;Candida_parapsilosis@Seq_3081;Candida_parapsilosis@Seq_4366;Candida_parapsilosis@Seq_4474;Candida_parapsilosis@Seq_3464"
"MNXR102054"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_2700"	NA	""	"Candida_parapsilosis@Seq_2700"
"MNXR95444"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_2457"	NA	""	"Candida_parapsilosis@Seq_2457"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_parapsilosis@Seq_168"	"Candida_parapsilosis@Seq_168"	"Candida_parapsilosis@Seq_168"	"Candida_parapsilosis@Seq_168"
"MNXR100097"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_2792"	NA	""	"Candida_parapsilosis@Seq_2792"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_parapsilosis@Seq_4276 or Candida_parapsilosis@Seq_2840 or Candida_parapsilosis@Seq_2959"	"Candida_parapsilosis@Seq_2840 or Candida_parapsilosis@Seq_2959 or Candida_parapsilosis@Seq_4276"	"Candida_parapsilosis@Seq_4276;Candida_parapsilosis@Seq_2840;Candida_parapsilosis@Seq_2959"	"Candida_parapsilosis@Seq_4276;Candida_parapsilosis@Seq_2840;Candida_parapsilosis@Seq_2959"
"MNXR101888"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_2538 or Candida_parapsilosis@Seq_1179 or Candida_parapsilosis@Seq_3009"	NA	""	"Candida_parapsilosis@Seq_2538;Candida_parapsilosis@Seq_1179;Candida_parapsilosis@Seq_3009"
"MNXR101861"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_2700 or Candida_parapsilosis@Seq_2651"	NA	""	"Candida_parapsilosis@Seq_2700;Candida_parapsilosis@Seq_2651"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_parapsilosis@Seq_2044 or Candida_parapsilosis@Seq_2425"	"Candida_parapsilosis@Seq_2044 or Candida_parapsilosis@Seq_2425"	"Candida_parapsilosis@Seq_2044;Candida_parapsilosis@Seq_2425"	"Candida_parapsilosis@Seq_2044;Candida_parapsilosis@Seq_2425"
"MNXR106392"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_4903"	NA	""	"Candida_parapsilosis@Seq_4903"
"MNXR106395"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_4903"	NA	""	"Candida_parapsilosis@Seq_4903"
"MNXR100291"	"RAVEN_kegg"	"Candida_parapsilosis@Seq_168"	NA	""	"Candida_parapsilosis@Seq_168"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_parapsilosis@Seq_2792"	"Candida_parapsilosis@Seq_2792"	"Candida_parapsilosis@Seq_2792"	"Candida_parapsilosis@Seq_2792"
