"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_5252"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_5252"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_5252"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_5252"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_2457 or yHMPu5000035047_Barnettozyma_pratensis@Seq_1735"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_2457;yHMPu5000035047_Barnettozyma_pratensis@Seq_1735"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_763"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_763"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_763"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_763"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3420"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3420"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_427 or yHMPu5000035047_Barnettozyma_pratensis@Seq_3617 or yHMPu5000035047_Barnettozyma_pratensis@Seq_4115 or yHMPu5000035047_Barnettozyma_pratensis@Seq_4569 or yHMPu5000035047_Barnettozyma_pratensis@Seq_2457 or yHMPu5000035047_Barnettozyma_pratensis@Seq_1735"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_427;yHMPu5000035047_Barnettozyma_pratensis@Seq_3617;yHMPu5000035047_Barnettozyma_pratensis@Seq_4115;yHMPu5000035047_Barnettozyma_pratensis@Seq_4569;yHMPu5000035047_Barnettozyma_pratensis@Seq_2457;yHMPu5000035047_Barnettozyma_pratensis@Seq_1735"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3579"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3579"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3448"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3448"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_1019 or yHMPu5000035047_Barnettozyma_pratensis@Seq_4042 or yHMPu5000035047_Barnettozyma_pratensis@Seq_275"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_1019;yHMPu5000035047_Barnettozyma_pratensis@Seq_4042;yHMPu5000035047_Barnettozyma_pratensis@Seq_275"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4059"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4059"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_195"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_195"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_195"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_195"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3938"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3938"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3938"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3938"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_5338 or yHMPu5000035047_Barnettozyma_pratensis@Seq_4721 or yHMPu5000035047_Barnettozyma_pratensis@Seq_4922"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_5338;yHMPu5000035047_Barnettozyma_pratensis@Seq_4721;yHMPu5000035047_Barnettozyma_pratensis@Seq_4922"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4257"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4257"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4257"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4257"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3892 or yHMPu5000035047_Barnettozyma_pratensis@Seq_1690 or yHMPu5000035047_Barnettozyma_pratensis@Seq_3020 or yHMPu5000035047_Barnettozyma_pratensis@Seq_3600 or yHMPu5000035047_Barnettozyma_pratensis@Seq_805 or yHMPu5000035047_Barnettozyma_pratensis@Seq_1891 or yHMPu5000035047_Barnettozyma_pratensis@Seq_4325 or yHMPu5000035047_Barnettozyma_pratensis@Seq_3401"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_2019 or yHMPu5000035047_Barnettozyma_pratensis@Seq_2454"	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3892;yHMPu5000035047_Barnettozyma_pratensis@Seq_1690;yHMPu5000035047_Barnettozyma_pratensis@Seq_3020;yHMPu5000035047_Barnettozyma_pratensis@Seq_3600;yHMPu5000035047_Barnettozyma_pratensis@Seq_805;yHMPu5000035047_Barnettozyma_pratensis@Seq_1891;yHMPu5000035047_Barnettozyma_pratensis@Seq_4325;yHMPu5000035047_Barnettozyma_pratensis@Seq_3401;yHMPu5000035047_Barnettozyma_pratensis@Seq_2019;yHMPu5000035047_Barnettozyma_pratensis@Seq_2454"
"MNXR102054"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_5823"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_5823"
"MNXR95444"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_350"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_350"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3579"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3579"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3579"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3579"
"MNXR100097"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_545"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_545"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_2393 or yHMPu5000035047_Barnettozyma_pratensis@Seq_1110"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_1110 or yHMPu5000035047_Barnettozyma_pratensis@Seq_1460 or yHMPu5000035047_Barnettozyma_pratensis@Seq_2393"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_2393;yHMPu5000035047_Barnettozyma_pratensis@Seq_1110"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_2393;yHMPu5000035047_Barnettozyma_pratensis@Seq_1110;yHMPu5000035047_Barnettozyma_pratensis@Seq_1460"
"MNXR101888"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_2126 or yHMPu5000035047_Barnettozyma_pratensis@Seq_1104 or yHMPu5000035047_Barnettozyma_pratensis@Seq_56 or yHMPu5000035047_Barnettozyma_pratensis@Seq_1178"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_2126;yHMPu5000035047_Barnettozyma_pratensis@Seq_1104;yHMPu5000035047_Barnettozyma_pratensis@Seq_56;yHMPu5000035047_Barnettozyma_pratensis@Seq_1178"
"MNXR101861"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_5823 or yHMPu5000035047_Barnettozyma_pratensis@Seq_2836 or yHMPu5000035047_Barnettozyma_pratensis@Seq_3068"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_5823;yHMPu5000035047_Barnettozyma_pratensis@Seq_2836;yHMPu5000035047_Barnettozyma_pratensis@Seq_3068"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4462 or yHMPu5000035047_Barnettozyma_pratensis@Seq_4460 or yHMPu5000035047_Barnettozyma_pratensis@Seq_2064"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_2064 or yHMPu5000035047_Barnettozyma_pratensis@Seq_4460 or yHMPu5000035047_Barnettozyma_pratensis@Seq_4462"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4462;yHMPu5000035047_Barnettozyma_pratensis@Seq_4460;yHMPu5000035047_Barnettozyma_pratensis@Seq_2064"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4462;yHMPu5000035047_Barnettozyma_pratensis@Seq_4460;yHMPu5000035047_Barnettozyma_pratensis@Seq_2064"
"MNXR106392"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4578 or yHMPu5000035047_Barnettozyma_pratensis@Seq_620"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4578;yHMPu5000035047_Barnettozyma_pratensis@Seq_620"
"MNXR106395"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4578 or yHMPu5000035047_Barnettozyma_pratensis@Seq_620"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_4578;yHMPu5000035047_Barnettozyma_pratensis@Seq_620"
"MNXR100291"	"RAVEN_kegg"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3579"	NA	""	"yHMPu5000035047_Barnettozyma_pratensis@Seq_3579"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_545"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_545"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_545"	"yHMPu5000035047_Barnettozyma_pratensis@Seq_545"
