"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_4649"	"Wickerhamia_fluorescens@Seq_4649"	"Wickerhamia_fluorescens@Seq_4649"	"Wickerhamia_fluorescens@Seq_4649"
"MNXR106335"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_1484 or Wickerhamia_fluorescens@Seq_2076"	NA	""	"Wickerhamia_fluorescens@Seq_1484;Wickerhamia_fluorescens@Seq_2076"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_4262 or Wickerhamia_fluorescens@Seq_799"	"Wickerhamia_fluorescens@Seq_799 or Wickerhamia_fluorescens@Seq_4262"	"Wickerhamia_fluorescens@Seq_4262;Wickerhamia_fluorescens@Seq_799"	"Wickerhamia_fluorescens@Seq_4262;Wickerhamia_fluorescens@Seq_799"
"MNXR102428"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_3266 or Wickerhamia_fluorescens@Seq_2025 or Wickerhamia_fluorescens@Seq_4657 or Wickerhamia_fluorescens@Seq_5093 or Wickerhamia_fluorescens@Seq_387 or Wickerhamia_fluorescens@Seq_1484 or Wickerhamia_fluorescens@Seq_2076"	NA	""	"Wickerhamia_fluorescens@Seq_3266;Wickerhamia_fluorescens@Seq_2025;Wickerhamia_fluorescens@Seq_4657;Wickerhamia_fluorescens@Seq_5093;Wickerhamia_fluorescens@Seq_387;Wickerhamia_fluorescens@Seq_1484;Wickerhamia_fluorescens@Seq_2076"
"MNXR100245"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_925"	NA	""	"Wickerhamia_fluorescens@Seq_925"
"MNXR95628"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_530"	NA	""	"Wickerhamia_fluorescens@Seq_530"
"MNXR106343"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_5104"	NA	""	"Wickerhamia_fluorescens@Seq_5104"
"MNXR101350"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_4117"	NA	""	"Wickerhamia_fluorescens@Seq_4117"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_578"	"Wickerhamia_fluorescens@Seq_578"	"Wickerhamia_fluorescens@Seq_578"	"Wickerhamia_fluorescens@Seq_578"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_3035"	"Wickerhamia_fluorescens@Seq_3035"	"Wickerhamia_fluorescens@Seq_3035"	"Wickerhamia_fluorescens@Seq_3035"
"MNXR96043"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_2710 or Wickerhamia_fluorescens@Seq_4380"	NA	""	"Wickerhamia_fluorescens@Seq_2710;Wickerhamia_fluorescens@Seq_4380"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_2181"	"Wickerhamia_fluorescens@Seq_2181"	"Wickerhamia_fluorescens@Seq_2181"	"Wickerhamia_fluorescens@Seq_2181"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_2035 or Wickerhamia_fluorescens@Seq_271 or Wickerhamia_fluorescens@Seq_2087 or Wickerhamia_fluorescens@Seq_5007 or Wickerhamia_fluorescens@Seq_532 or Wickerhamia_fluorescens@Seq_3275 or Wickerhamia_fluorescens@Seq_4644"	"Wickerhamia_fluorescens@Seq_782 or Wickerhamia_fluorescens@Seq_4600"	""	"Wickerhamia_fluorescens@Seq_2035;Wickerhamia_fluorescens@Seq_271;Wickerhamia_fluorescens@Seq_2087;Wickerhamia_fluorescens@Seq_5007;Wickerhamia_fluorescens@Seq_532;Wickerhamia_fluorescens@Seq_3275;Wickerhamia_fluorescens@Seq_4644;Wickerhamia_fluorescens@Seq_782;Wickerhamia_fluorescens@Seq_4600"
"MNXR102054"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_1446"	NA	""	"Wickerhamia_fluorescens@Seq_1446"
"MNXR95444"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_2136"	NA	""	"Wickerhamia_fluorescens@Seq_2136"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_925"	"Wickerhamia_fluorescens@Seq_925"	"Wickerhamia_fluorescens@Seq_925"	"Wickerhamia_fluorescens@Seq_925"
"MNXR100097"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_2570"	NA	""	"Wickerhamia_fluorescens@Seq_2570"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_1740 or Wickerhamia_fluorescens@Seq_808 or Wickerhamia_fluorescens@Seq_2780"	"Wickerhamia_fluorescens@Seq_808 or Wickerhamia_fluorescens@Seq_1740 or Wickerhamia_fluorescens@Seq_2780"	"Wickerhamia_fluorescens@Seq_1740;Wickerhamia_fluorescens@Seq_808;Wickerhamia_fluorescens@Seq_2780"	"Wickerhamia_fluorescens@Seq_1740;Wickerhamia_fluorescens@Seq_808;Wickerhamia_fluorescens@Seq_2780"
"MNXR101888"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_2759 or Wickerhamia_fluorescens@Seq_130 or Wickerhamia_fluorescens@Seq_3046 or Wickerhamia_fluorescens@Seq_2794"	NA	""	"Wickerhamia_fluorescens@Seq_2759;Wickerhamia_fluorescens@Seq_130;Wickerhamia_fluorescens@Seq_3046;Wickerhamia_fluorescens@Seq_2794"
"MNXR101861"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_1446 or Wickerhamia_fluorescens@Seq_4961"	NA	""	"Wickerhamia_fluorescens@Seq_1446;Wickerhamia_fluorescens@Seq_4961"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_1651 or Wickerhamia_fluorescens@Seq_1348"	"Wickerhamia_fluorescens@Seq_1348 or Wickerhamia_fluorescens@Seq_1651"	"Wickerhamia_fluorescens@Seq_1651;Wickerhamia_fluorescens@Seq_1348"	"Wickerhamia_fluorescens@Seq_1651;Wickerhamia_fluorescens@Seq_1348"
"MNXR106392"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_811"	NA	""	"Wickerhamia_fluorescens@Seq_811"
"MNXR106395"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_811"	NA	""	"Wickerhamia_fluorescens@Seq_811"
"MNXR100291"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_925"	NA	""	"Wickerhamia_fluorescens@Seq_925"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_2570"	"Wickerhamia_fluorescens@Seq_2570"	"Wickerhamia_fluorescens@Seq_2570"	"Wickerhamia_fluorescens@Seq_2570"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_2087 or Wickerhamia_fluorescens@Seq_5007 or Wickerhamia_fluorescens@Seq_532"	"Wickerhamia_fluorescens@Seq_2087"	"Wickerhamia_fluorescens@Seq_2087"	"Wickerhamia_fluorescens@Seq_2087;Wickerhamia_fluorescens@Seq_5007;Wickerhamia_fluorescens@Seq_532"
"MNXR95856"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_4551"	NA	""	"Wickerhamia_fluorescens@Seq_4551"
"MNXR95435"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_4570"	"Wickerhamia_fluorescens@Seq_4570"	"Wickerhamia_fluorescens@Seq_4570"	"Wickerhamia_fluorescens@Seq_4570"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_323 or Wickerhamia_fluorescens@Seq_1153"	"Wickerhamia_fluorescens@Seq_323 or Wickerhamia_fluorescens@Seq_3123"	"Wickerhamia_fluorescens@Seq_323"	"Wickerhamia_fluorescens@Seq_323;Wickerhamia_fluorescens@Seq_1153;Wickerhamia_fluorescens@Seq_3123"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_5263"	"Wickerhamia_fluorescens@Seq_5263"	"Wickerhamia_fluorescens@Seq_5263"	"Wickerhamia_fluorescens@Seq_5263"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"Wickerhamia_fluorescens@Seq_1433 or Wickerhamia_fluorescens@Seq_2766"	"Wickerhamia_fluorescens@Seq_1433"	"Wickerhamia_fluorescens@Seq_1433"	"Wickerhamia_fluorescens@Seq_1433;Wickerhamia_fluorescens@Seq_2766"
"MNXR106405"	"RAVEN_kegg"	"Wickerhamia_fluorescens@Seq_2373"	NA	""	"Wickerhamia_fluorescens@Seq_2373"
