"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_7615"	"Arthrobotrys_oligospora@Seq_7615"	"Arthrobotrys_oligospora@Seq_7615"	"Arthrobotrys_oligospora@Seq_7615"
"MNXR106335"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_9251 or Arthrobotrys_oligospora@Seq_9288 or Arthrobotrys_oligospora@Seq_5741"	NA	""	"Arthrobotrys_oligospora@Seq_9251;Arthrobotrys_oligospora@Seq_9288;Arthrobotrys_oligospora@Seq_5741"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_5349 or Arthrobotrys_oligospora@Seq_6467 or Arthrobotrys_oligospora@Seq_6911"	"Arthrobotrys_oligospora@Seq_5349 or Arthrobotrys_oligospora@Seq_6467 or Arthrobotrys_oligospora@Seq_6911"	"Arthrobotrys_oligospora@Seq_5349;Arthrobotrys_oligospora@Seq_6467;Arthrobotrys_oligospora@Seq_6911"	"Arthrobotrys_oligospora@Seq_5349;Arthrobotrys_oligospora@Seq_6467;Arthrobotrys_oligospora@Seq_6911"
"MNXR95163"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_868"	NA	""	"Arthrobotrys_oligospora@Seq_868"
"MNXR102428"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_1739 or Arthrobotrys_oligospora@Seq_6156 or Arthrobotrys_oligospora@Seq_10892 or Arthrobotrys_oligospora@Seq_9706 or Arthrobotrys_oligospora@Seq_3451 or Arthrobotrys_oligospora@Seq_2753 or Arthrobotrys_oligospora@Seq_11297 or Arthrobotrys_oligospora@Seq_9251 or Arthrobotrys_oligospora@Seq_9288 or Arthrobotrys_oligospora@Seq_5741"	NA	""	"Arthrobotrys_oligospora@Seq_1739;Arthrobotrys_oligospora@Seq_6156;Arthrobotrys_oligospora@Seq_10892;Arthrobotrys_oligospora@Seq_9706;Arthrobotrys_oligospora@Seq_3451;Arthrobotrys_oligospora@Seq_2753;Arthrobotrys_oligospora@Seq_11297;Arthrobotrys_oligospora@Seq_9251;Arthrobotrys_oligospora@Seq_9288;Arthrobotrys_oligospora@Seq_5741"
"MNXR100245"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_4824"	NA	""	"Arthrobotrys_oligospora@Seq_4824"
"MNXR95628"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_7438 or Arthrobotrys_oligospora@Seq_5655 or Arthrobotrys_oligospora@Seq_1705"	NA	""	"Arthrobotrys_oligospora@Seq_7438;Arthrobotrys_oligospora@Seq_5655;Arthrobotrys_oligospora@Seq_1705"
"MNXR106342"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_341"	NA	""	"Arthrobotrys_oligospora@Seq_341"
"MNXR106343"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_6729 or Arthrobotrys_oligospora@Seq_493 or Arthrobotrys_oligospora@Seq_3779 or Arthrobotrys_oligospora@Seq_462 or Arthrobotrys_oligospora@Seq_6339 or Arthrobotrys_oligospora@Seq_5603 or Arthrobotrys_oligospora@Seq_3421 or Arthrobotrys_oligospora@Seq_9677 or Arthrobotrys_oligospora@Seq_3023"	NA	""	"Arthrobotrys_oligospora@Seq_6729;Arthrobotrys_oligospora@Seq_493;Arthrobotrys_oligospora@Seq_3779;Arthrobotrys_oligospora@Seq_462;Arthrobotrys_oligospora@Seq_6339;Arthrobotrys_oligospora@Seq_5603;Arthrobotrys_oligospora@Seq_3421;Arthrobotrys_oligospora@Seq_9677;Arthrobotrys_oligospora@Seq_3023"
"MNXR101350"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_10832 or Arthrobotrys_oligospora@Seq_24 or Arthrobotrys_oligospora@Seq_9317"	NA	""	"Arthrobotrys_oligospora@Seq_10832;Arthrobotrys_oligospora@Seq_24;Arthrobotrys_oligospora@Seq_9317"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_7803"	"Arthrobotrys_oligospora@Seq_7803"	"Arthrobotrys_oligospora@Seq_7803"	"Arthrobotrys_oligospora@Seq_7803"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_2377"	"Arthrobotrys_oligospora@Seq_2377"	"Arthrobotrys_oligospora@Seq_2377"	"Arthrobotrys_oligospora@Seq_2377"
"MNXR96043"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_6713 or Arthrobotrys_oligospora@Seq_5121 or Arthrobotrys_oligospora@Seq_2692 or Arthrobotrys_oligospora@Seq_10929"	NA	""	"Arthrobotrys_oligospora@Seq_6713;Arthrobotrys_oligospora@Seq_5121;Arthrobotrys_oligospora@Seq_2692;Arthrobotrys_oligospora@Seq_10929"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_8998"	"Arthrobotrys_oligospora@Seq_8998"	"Arthrobotrys_oligospora@Seq_8998"	"Arthrobotrys_oligospora@Seq_8998"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_1298 or Arthrobotrys_oligospora@Seq_7327 or Arthrobotrys_oligospora@Seq_7208 or Arthrobotrys_oligospora@Seq_4502 or Arthrobotrys_oligospora@Seq_8185 or Arthrobotrys_oligospora@Seq_8958 or Arthrobotrys_oligospora@Seq_10794"	"Arthrobotrys_oligospora@Seq_5455"	""	"Arthrobotrys_oligospora@Seq_1298;Arthrobotrys_oligospora@Seq_7327;Arthrobotrys_oligospora@Seq_7208;Arthrobotrys_oligospora@Seq_4502;Arthrobotrys_oligospora@Seq_8185;Arthrobotrys_oligospora@Seq_8958;Arthrobotrys_oligospora@Seq_10794;Arthrobotrys_oligospora@Seq_5455"
"MNXR102054"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_9026"	NA	""	"Arthrobotrys_oligospora@Seq_9026"
"MNXR95444"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_9964"	NA	""	"Arthrobotrys_oligospora@Seq_9964"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_4824"	"Arthrobotrys_oligospora@Seq_4824"	"Arthrobotrys_oligospora@Seq_4824"	"Arthrobotrys_oligospora@Seq_4824"
"MNXR100097"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_6126 or Arthrobotrys_oligospora@Seq_7400"	NA	""	"Arthrobotrys_oligospora@Seq_6126;Arthrobotrys_oligospora@Seq_7400"
"MNXR106385"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_8680"	NA	""	"Arthrobotrys_oligospora@Seq_8680"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_2574 or Arthrobotrys_oligospora@Seq_8248"	"Arthrobotrys_oligospora@Seq_2574 or Arthrobotrys_oligospora@Seq_8248"	"Arthrobotrys_oligospora@Seq_2574;Arthrobotrys_oligospora@Seq_8248"	"Arthrobotrys_oligospora@Seq_2574;Arthrobotrys_oligospora@Seq_8248"
"MNXR101888"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_6359 or Arthrobotrys_oligospora@Seq_7453 or Arthrobotrys_oligospora@Seq_8485 or Arthrobotrys_oligospora@Seq_9370"	NA	""	"Arthrobotrys_oligospora@Seq_6359;Arthrobotrys_oligospora@Seq_7453;Arthrobotrys_oligospora@Seq_8485;Arthrobotrys_oligospora@Seq_9370"
"MNXR101861"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_9026 or Arthrobotrys_oligospora@Seq_4497"	NA	""	"Arthrobotrys_oligospora@Seq_9026;Arthrobotrys_oligospora@Seq_4497"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_9105 or Arthrobotrys_oligospora@Seq_1769"	"Arthrobotrys_oligospora@Seq_1769 or Arthrobotrys_oligospora@Seq_6341 or Arthrobotrys_oligospora@Seq_9105"	"Arthrobotrys_oligospora@Seq_9105;Arthrobotrys_oligospora@Seq_1769"	"Arthrobotrys_oligospora@Seq_9105;Arthrobotrys_oligospora@Seq_1769;Arthrobotrys_oligospora@Seq_6341"
"MNXR106392"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_1461"	NA	""	"Arthrobotrys_oligospora@Seq_1461"
"MNXR106395"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_1461"	NA	""	"Arthrobotrys_oligospora@Seq_1461"
"MNXR101898"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_2995"	"Arthrobotrys_oligospora@Seq_2995"	"Arthrobotrys_oligospora@Seq_2995"	"Arthrobotrys_oligospora@Seq_2995"
"MNXR100291"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_4824"	NA	""	"Arthrobotrys_oligospora@Seq_4824"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_6126 or Arthrobotrys_oligospora@Seq_7400"	"Arthrobotrys_oligospora@Seq_6126"	"Arthrobotrys_oligospora@Seq_6126"	"Arthrobotrys_oligospora@Seq_6126;Arthrobotrys_oligospora@Seq_7400"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_7327 or Arthrobotrys_oligospora@Seq_7208"	"Arthrobotrys_oligospora@Seq_7208"	"Arthrobotrys_oligospora@Seq_7208"	"Arthrobotrys_oligospora@Seq_7327;Arthrobotrys_oligospora@Seq_7208"
"MNXR95435"	"RAVEN_kegg"	"Arthrobotrys_oligospora@Seq_1460"	NA	""	"Arthrobotrys_oligospora@Seq_1460"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"Arthrobotrys_oligospora@Seq_778"	"Arthrobotrys_oligospora@Seq_6299 or Arthrobotrys_oligospora@Seq_6423 or Arthrobotrys_oligospora@Seq_9080"	""	"Arthrobotrys_oligospora@Seq_778;Arthrobotrys_oligospora@Seq_6299;Arthrobotrys_oligospora@Seq_6423;Arthrobotrys_oligospora@Seq_9080"
