"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_2082"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_2082"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_2082"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_2082"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3296 or yHMPu5000034667_Blastobotrys_serpentis@Seq_4537"	NA	""	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3296;yHMPu5000034667_Blastobotrys_serpentis@Seq_4537"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3424 or yHMPu5000034667_Blastobotrys_serpentis@Seq_2031 or yHMPu5000034667_Blastobotrys_serpentis@Seq_4158"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_2031 or yHMPu5000034667_Blastobotrys_serpentis@Seq_3424 or yHMPu5000034667_Blastobotrys_serpentis@Seq_4158"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3424;yHMPu5000034667_Blastobotrys_serpentis@Seq_2031;yHMPu5000034667_Blastobotrys_serpentis@Seq_4158"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3424;yHMPu5000034667_Blastobotrys_serpentis@Seq_2031;yHMPu5000034667_Blastobotrys_serpentis@Seq_4158"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_6684"	NA	""	"yHMPu5000034667_Blastobotrys_serpentis@Seq_6684"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_4588 or yHMPu5000034667_Blastobotrys_serpentis@Seq_5095 or yHMPu5000034667_Blastobotrys_serpentis@Seq_3491 or yHMPu5000034667_Blastobotrys_serpentis@Seq_2917 or yHMPu5000034667_Blastobotrys_serpentis@Seq_3296 or yHMPu5000034667_Blastobotrys_serpentis@Seq_4537"	NA	""	"yHMPu5000034667_Blastobotrys_serpentis@Seq_4588;yHMPu5000034667_Blastobotrys_serpentis@Seq_5095;yHMPu5000034667_Blastobotrys_serpentis@Seq_3491;yHMPu5000034667_Blastobotrys_serpentis@Seq_2917;yHMPu5000034667_Blastobotrys_serpentis@Seq_3296;yHMPu5000034667_Blastobotrys_serpentis@Seq_4537"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3955"	NA	""	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3955"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_1360 or yHMPu5000034667_Blastobotrys_serpentis@Seq_2886 or yHMPu5000034667_Blastobotrys_serpentis@Seq_991 or yHMPu5000034667_Blastobotrys_serpentis@Seq_851 or yHMPu5000034667_Blastobotrys_serpentis@Seq_3897 or yHMPu5000034667_Blastobotrys_serpentis@Seq_3850 or yHMPu5000034667_Blastobotrys_serpentis@Seq_508"	NA	""	"yHMPu5000034667_Blastobotrys_serpentis@Seq_1360;yHMPu5000034667_Blastobotrys_serpentis@Seq_2886;yHMPu5000034667_Blastobotrys_serpentis@Seq_991;yHMPu5000034667_Blastobotrys_serpentis@Seq_851;yHMPu5000034667_Blastobotrys_serpentis@Seq_3897;yHMPu5000034667_Blastobotrys_serpentis@Seq_3850;yHMPu5000034667_Blastobotrys_serpentis@Seq_508"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3703"	NA	""	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3703"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3374 or yHMPu5000034667_Blastobotrys_serpentis@Seq_284 or yHMPu5000034667_Blastobotrys_serpentis@Seq_2825 or yHMPu5000034667_Blastobotrys_serpentis@Seq_6678 or yHMPu5000034667_Blastobotrys_serpentis@Seq_6473 or yHMPu5000034667_Blastobotrys_serpentis@Seq_194 or yHMPu5000034667_Blastobotrys_serpentis@Seq_5883 or yHMPu5000034667_Blastobotrys_serpentis@Seq_369 or yHMPu5000034667_Blastobotrys_serpentis@Seq_2492"	NA	""	"yHMPu5000034667_Blastobotrys_serpentis@Seq_3374;yHMPu5000034667_Blastobotrys_serpentis@Seq_284;yHMPu5000034667_Blastobotrys_serpentis@Seq_2825;yHMPu5000034667_Blastobotrys_serpentis@Seq_6678;yHMPu5000034667_Blastobotrys_serpentis@Seq_6473;yHMPu5000034667_Blastobotrys_serpentis@Seq_194;yHMPu5000034667_Blastobotrys_serpentis@Seq_5883;yHMPu5000034667_Blastobotrys_serpentis@Seq_369;yHMPu5000034667_Blastobotrys_serpentis@Seq_2492"
"MNXR101350"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_5453 or yHMPu5000034667_Blastobotrys_serpentis@Seq_360 or yHMPu5000034667_Blastobotrys_serpentis@Seq_6521 or yHMPu5000034667_Blastobotrys_serpentis@Seq_5202 or yHMPu5000034667_Blastobotrys_serpentis@Seq_3236"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_360"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_360"	"yHMPu5000034667_Blastobotrys_serpentis@Seq_5453;yHMPu5000034667_Blastobotrys_serpentis@Seq_360;yHMPu5000034667_Blastobotrys_serpentis@Seq_6521;yHMPu5000034667_Blastobotrys_serpentis@Seq_5202;yHMPu5000034667_Blastobotrys_serpentis@Seq_3236"
