"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Kuraishia_capsulata@Seq_4550"	"Kuraishia_capsulata@Seq_4550"	"Kuraishia_capsulata@Seq_4550"	"Kuraishia_capsulata@Seq_4550"
"MNXR106335"	"RAVEN_kegg"	"Kuraishia_capsulata@Seq_3776 or Kuraishia_capsulata@Seq_4579"	NA	""	"Kuraishia_capsulata@Seq_3776;Kuraishia_capsulata@Seq_4579"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Kuraishia_capsulata@Seq_3809"	"Kuraishia_capsulata@Seq_3809"	"Kuraishia_capsulata@Seq_3809"	"Kuraishia_capsulata@Seq_3809"
"MNXR95163"	"RAVEN_kegg"	"Kuraishia_capsulata@Seq_1245"	NA	""	"Kuraishia_capsulata@Seq_1245"
"MNXR102428"	"RAVEN_kegg"	"Kuraishia_capsulata@Seq_2218 or Kuraishia_capsulata@Seq_373 or Kuraishia_capsulata@Seq_4869 or Kuraishia_capsulata@Seq_3776 or Kuraishia_capsulata@Seq_4579"	NA	""	"Kuraishia_capsulata@Seq_2218;Kuraishia_capsulata@Seq_373;Kuraishia_capsulata@Seq_4869;Kuraishia_capsulata@Seq_3776;Kuraishia_capsulata@Seq_4579"
"MNXR100245"	"RAVEN_kegg"	"Kuraishia_capsulata@Seq_2198"	NA	""	"Kuraishia_capsulata@Seq_2198"
"MNXR95628"	"RAVEN_kegg"	"Kuraishia_capsulata@Seq_4129 or Kuraishia_capsulata@Seq_1733"	NA	""	"Kuraishia_capsulata@Seq_4129;Kuraishia_capsulata@Seq_1733"
"MNXR106343"	"RAVEN_kegg"	"Kuraishia_capsulata@Seq_652 or Kuraishia_capsulata@Seq_619 or Kuraishia_capsulata@Seq_2436 or Kuraishia_capsulata@Seq_2312 or Kuraishia_capsulata@Seq_4844 or Kuraishia_capsulata@Seq_5186 or Kuraishia_capsulata@Seq_1441 or Kuraishia_capsulata@Seq_4101 or Kuraishia_capsulata@Seq_3968 or Kuraishia_capsulata@Seq_5387"	NA	""	"Kuraishia_capsulata@Seq_652;Kuraishia_capsulata@Seq_619;Kuraishia_capsulata@Seq_2436;Kuraishia_capsulata@Seq_2312;Kuraishia_capsulata@Seq_4844;Kuraishia_capsulata@Seq_5186;Kuraishia_capsulata@Seq_1441;Kuraishia_capsulata@Seq_4101;Kuraishia_capsulata@Seq_3968;Kuraishia_capsulata@Seq_5387"
"MNXR101350"	"RAVEN_kegg"	"Kuraishia_capsulata@Seq_12 or Kuraishia_capsulata@Seq_2636"	NA	""	"Kuraishia_capsulata@Seq_12;Kuraishia_capsulata@Seq_2636"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Kuraishia_capsulata@Seq_2044"	"Kuraishia_capsulata@Seq_2044"	"Kuraishia_capsulata@Seq_2044"	"Kuraishia_capsulata@Seq_2044"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Kuraishia_capsulata@Seq_4942"	"Kuraishia_capsulata@Seq_4942"	"Kuraishia_capsulata@Seq_4942"	"Kuraishia_capsulata@Seq_4942"
"MNXR96043"	"RAVEN_kegg"	"Kuraishia_capsulata@Seq_641 or Kuraishia_capsulata@Seq_1740"	NA	""	"Kuraishia_capsulata@Seq_641;Kuraishia_capsulata@Seq_1740"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Kuraishia_capsulata@Seq_992"	"Kuraishia_capsulata@Seq_992"	"Kuraishia_capsulata@Seq_992"	"Kuraishia_capsulata@Seq_992"
