"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_1388"	"Eremothecium_gossypii@Seq_1388"	"Eremothecium_gossypii@Seq_1388"	"Eremothecium_gossypii@Seq_1388"
"MNXR106335"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_3745 or Eremothecium_gossypii@Seq_4300"	NA	""	"Eremothecium_gossypii@Seq_3745;Eremothecium_gossypii@Seq_4300"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_731"	"Eremothecium_gossypii@Seq_731"	"Eremothecium_gossypii@Seq_731"	"Eremothecium_gossypii@Seq_731"
"MNXR95163"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_3146"	NA	""	"Eremothecium_gossypii@Seq_3146"
"MNXR102428"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_3404 or Eremothecium_gossypii@Seq_247 or Eremothecium_gossypii@Seq_2630 or Eremothecium_gossypii@Seq_3567 or Eremothecium_gossypii@Seq_1547 or Eremothecium_gossypii@Seq_3745 or Eremothecium_gossypii@Seq_4300"	NA	""	"Eremothecium_gossypii@Seq_3404;Eremothecium_gossypii@Seq_247;Eremothecium_gossypii@Seq_2630;Eremothecium_gossypii@Seq_3567;Eremothecium_gossypii@Seq_1547;Eremothecium_gossypii@Seq_3745;Eremothecium_gossypii@Seq_4300"
"MNXR100245"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_840"	NA	""	"Eremothecium_gossypii@Seq_840"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_1301"	"Eremothecium_gossypii@Seq_1301"	"Eremothecium_gossypii@Seq_1301"	"Eremothecium_gossypii@Seq_1301"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_3699"	"Eremothecium_gossypii@Seq_3699"	"Eremothecium_gossypii@Seq_3699"	"Eremothecium_gossypii@Seq_3699"
"MNXR96043"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_2466 or Eremothecium_gossypii@Seq_2377 or Eremothecium_gossypii@Seq_4121"	NA	""	"Eremothecium_gossypii@Seq_2466;Eremothecium_gossypii@Seq_2377;Eremothecium_gossypii@Seq_4121"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_2223"	"Eremothecium_gossypii@Seq_2223"	"Eremothecium_gossypii@Seq_2223"	"Eremothecium_gossypii@Seq_2223"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_271 or Eremothecium_gossypii@Seq_291 or Eremothecium_gossypii@Seq_2623 or Eremothecium_gossypii@Seq_3850 or Eremothecium_gossypii@Seq_993 or Eremothecium_gossypii@Seq_863"	"Eremothecium_gossypii@Seq_2324"	""	"Eremothecium_gossypii@Seq_271;Eremothecium_gossypii@Seq_291;Eremothecium_gossypii@Seq_2623;Eremothecium_gossypii@Seq_3850;Eremothecium_gossypii@Seq_993;Eremothecium_gossypii@Seq_863;Eremothecium_gossypii@Seq_2324"
"MNXR102054"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_1338"	NA	""	"Eremothecium_gossypii@Seq_1338"
"MNXR95444"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_1554"	NA	""	"Eremothecium_gossypii@Seq_1554"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_840"	"Eremothecium_gossypii@Seq_840"	"Eremothecium_gossypii@Seq_840"	"Eremothecium_gossypii@Seq_840"
"MNXR100097"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_174"	NA	""	"Eremothecium_gossypii@Seq_174"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_404 or Eremothecium_gossypii@Seq_957 or Eremothecium_gossypii@Seq_3114"	"Eremothecium_gossypii@Seq_404 or Eremothecium_gossypii@Seq_957 or Eremothecium_gossypii@Seq_3114"	"Eremothecium_gossypii@Seq_404;Eremothecium_gossypii@Seq_957;Eremothecium_gossypii@Seq_3114"	"Eremothecium_gossypii@Seq_404;Eremothecium_gossypii@Seq_957;Eremothecium_gossypii@Seq_3114"
"MNXR101888"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_2886 or Eremothecium_gossypii@Seq_1278 or Eremothecium_gossypii@Seq_1580 or Eremothecium_gossypii@Seq_523"	NA	""	"Eremothecium_gossypii@Seq_2886;Eremothecium_gossypii@Seq_1278;Eremothecium_gossypii@Seq_1580;Eremothecium_gossypii@Seq_523"
"MNXR101861"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_1338"	NA	""	"Eremothecium_gossypii@Seq_1338"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_1189 or Eremothecium_gossypii@Seq_1524"	"Eremothecium_gossypii@Seq_1189 or Eremothecium_gossypii@Seq_1524"	"Eremothecium_gossypii@Seq_1189;Eremothecium_gossypii@Seq_1524"	"Eremothecium_gossypii@Seq_1189;Eremothecium_gossypii@Seq_1524"
"MNXR106392"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_905"	NA	""	"Eremothecium_gossypii@Seq_905"
"MNXR106395"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_905"	NA	""	"Eremothecium_gossypii@Seq_905"
"MNXR100291"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_840"	NA	""	"Eremothecium_gossypii@Seq_840"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_174"	"Eremothecium_gossypii@Seq_174"	"Eremothecium_gossypii@Seq_174"	"Eremothecium_gossypii@Seq_174"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_291 or Eremothecium_gossypii@Seq_2623"	"Eremothecium_gossypii@Seq_291"	"Eremothecium_gossypii@Seq_291"	"Eremothecium_gossypii@Seq_291;Eremothecium_gossypii@Seq_2623"
"MNXR95435"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_2467"	"Eremothecium_gossypii@Seq_2467"	"Eremothecium_gossypii@Seq_2467"	"Eremothecium_gossypii@Seq_2467"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_1085 or Eremothecium_gossypii@Seq_2149"	"Eremothecium_gossypii@Seq_1085 or Eremothecium_gossypii@Seq_3561"	"Eremothecium_gossypii@Seq_1085"	"Eremothecium_gossypii@Seq_1085;Eremothecium_gossypii@Seq_2149;Eremothecium_gossypii@Seq_3561"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_986"	"Eremothecium_gossypii@Seq_986"	"Eremothecium_gossypii@Seq_986"	"Eremothecium_gossypii@Seq_986"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_1068"	"Eremothecium_gossypii@Seq_3123"	""	"Eremothecium_gossypii@Seq_1068;Eremothecium_gossypii@Seq_3123"
"MNXR106405"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_785"	NA	""	"Eremothecium_gossypii@Seq_785"
"MNXR96884"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_2393 or Eremothecium_gossypii@Seq_500 or Eremothecium_gossypii@Seq_3780"	NA	""	"Eremothecium_gossypii@Seq_2393;Eremothecium_gossypii@Seq_500;Eremothecium_gossypii@Seq_3780"
"MNXR101931"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_291 or Eremothecium_gossypii@Seq_2623"	NA	""	"Eremothecium_gossypii@Seq_291;Eremothecium_gossypii@Seq_2623"
"MNXR101935"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_785"	"Eremothecium_gossypii@Seq_785 or Eremothecium_gossypii@Seq_3561"	"Eremothecium_gossypii@Seq_785"	"Eremothecium_gossypii@Seq_785;Eremothecium_gossypii@Seq_3561"
"MNXR106413"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_1085 or Eremothecium_gossypii@Seq_3561"	NA	""	"Eremothecium_gossypii@Seq_1085;Eremothecium_gossypii@Seq_3561"
"MNXR105118"	"RAVEN_kegg;RAVEN_biocyc"	"Eremothecium_gossypii@Seq_2050"	"Eremothecium_gossypii@Seq_2050"	"Eremothecium_gossypii@Seq_2050"	"Eremothecium_gossypii@Seq_2050"
"MNXR101933"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_291 or Eremothecium_gossypii@Seq_2623"	NA	""	"Eremothecium_gossypii@Seq_291;Eremothecium_gossypii@Seq_2623"
"MNXR99209"	"RAVEN_kegg"	"Eremothecium_gossypii@Seq_1338"	NA	""	"Eremothecium_gossypii@Seq_1338"
