"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3003"	"Millerozyma_acaciae@Seq_3003"	"Millerozyma_acaciae@Seq_3003"	"Millerozyma_acaciae@Seq_3003"
"MNXR106335"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3312 or Millerozyma_acaciae@Seq_3867"	NA	""	"Millerozyma_acaciae@Seq_3312;Millerozyma_acaciae@Seq_3867"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4231 or Millerozyma_acaciae@Seq_411"	"Millerozyma_acaciae@Seq_411 or Millerozyma_acaciae@Seq_4231"	"Millerozyma_acaciae@Seq_4231;Millerozyma_acaciae@Seq_411"	"Millerozyma_acaciae@Seq_4231;Millerozyma_acaciae@Seq_411"
"MNXR95163"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3602"	NA	""	"Millerozyma_acaciae@Seq_3602"
"MNXR102428"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_4573 or Millerozyma_acaciae@Seq_2788 or Millerozyma_acaciae@Seq_3456 or Millerozyma_acaciae@Seq_46 or Millerozyma_acaciae@Seq_3312 or Millerozyma_acaciae@Seq_3867"	NA	""	"Millerozyma_acaciae@Seq_4573;Millerozyma_acaciae@Seq_2788;Millerozyma_acaciae@Seq_3456;Millerozyma_acaciae@Seq_46;Millerozyma_acaciae@Seq_3312;Millerozyma_acaciae@Seq_3867"
"MNXR100245"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_4427"	NA	""	"Millerozyma_acaciae@Seq_4427"
"MNXR95628"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_2389"	NA	""	"Millerozyma_acaciae@Seq_2389"
"MNXR106342"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3530"	NA	""	"Millerozyma_acaciae@Seq_3530"
"MNXR106343"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_1484 or Millerozyma_acaciae@Seq_1111 or Millerozyma_acaciae@Seq_36"	NA	""	"Millerozyma_acaciae@Seq_1484;Millerozyma_acaciae@Seq_1111;Millerozyma_acaciae@Seq_36"
"MNXR101350"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_646 or Millerozyma_acaciae@Seq_1254"	NA	""	"Millerozyma_acaciae@Seq_646;Millerozyma_acaciae@Seq_1254"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_474"	"Millerozyma_acaciae@Seq_474"	"Millerozyma_acaciae@Seq_474"	"Millerozyma_acaciae@Seq_474"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4001"	"Millerozyma_acaciae@Seq_4001"	"Millerozyma_acaciae@Seq_4001"	"Millerozyma_acaciae@Seq_4001"
"MNXR96043"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3002 or Millerozyma_acaciae@Seq_4344 or Millerozyma_acaciae@Seq_376"	NA	""	"Millerozyma_acaciae@Seq_3002;Millerozyma_acaciae@Seq_4344;Millerozyma_acaciae@Seq_376"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3045"	"Millerozyma_acaciae@Seq_3045"	"Millerozyma_acaciae@Seq_3045"	"Millerozyma_acaciae@Seq_3045"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_2425 or Millerozyma_acaciae@Seq_3958 or Millerozyma_acaciae@Seq_3964 or Millerozyma_acaciae@Seq_3260 or Millerozyma_acaciae@Seq_2682 or Millerozyma_acaciae@Seq_2934 or Millerozyma_acaciae@Seq_1868 or Millerozyma_acaciae@Seq_588"	"Millerozyma_acaciae@Seq_2946"	""	"Millerozyma_acaciae@Seq_2425;Millerozyma_acaciae@Seq_3958;Millerozyma_acaciae@Seq_3964;Millerozyma_acaciae@Seq_3260;Millerozyma_acaciae@Seq_2682;Millerozyma_acaciae@Seq_2934;Millerozyma_acaciae@Seq_1868;Millerozyma_acaciae@Seq_588;Millerozyma_acaciae@Seq_2946"
"MNXR102054"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_2469"	NA	""	"Millerozyma_acaciae@Seq_2469"
"MNXR95444"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3612"	NA	""	"Millerozyma_acaciae@Seq_3612"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4427"	"Millerozyma_acaciae@Seq_4427"	"Millerozyma_acaciae@Seq_4427"	"Millerozyma_acaciae@Seq_4427"
"MNXR100097"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_4251"	NA	""	"Millerozyma_acaciae@Seq_4251"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4524 or Millerozyma_acaciae@Seq_250 or Millerozyma_acaciae@Seq_4389"	"Millerozyma_acaciae@Seq_250 or Millerozyma_acaciae@Seq_4389 or Millerozyma_acaciae@Seq_4524"	"Millerozyma_acaciae@Seq_4524;Millerozyma_acaciae@Seq_250;Millerozyma_acaciae@Seq_4389"	"Millerozyma_acaciae@Seq_4524;Millerozyma_acaciae@Seq_250;Millerozyma_acaciae@Seq_4389"
"MNXR101888"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3169 or Millerozyma_acaciae@Seq_1626 or Millerozyma_acaciae@Seq_2620"	NA	""	"Millerozyma_acaciae@Seq_3169;Millerozyma_acaciae@Seq_1626;Millerozyma_acaciae@Seq_2620"
"MNXR101861"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_2469 or Millerozyma_acaciae@Seq_3032"	NA	""	"Millerozyma_acaciae@Seq_2469;Millerozyma_acaciae@Seq_3032"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_69 or Millerozyma_acaciae@Seq_2429"	"Millerozyma_acaciae@Seq_69 or Millerozyma_acaciae@Seq_2429"	"Millerozyma_acaciae@Seq_69;Millerozyma_acaciae@Seq_2429"	"Millerozyma_acaciae@Seq_69;Millerozyma_acaciae@Seq_2429"
"MNXR106392"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3130"	NA	""	"Millerozyma_acaciae@Seq_3130"
"MNXR106395"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3130"	NA	""	"Millerozyma_acaciae@Seq_3130"
"MNXR100291"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_4427"	NA	""	"Millerozyma_acaciae@Seq_4427"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4251"	"Millerozyma_acaciae@Seq_4251"	"Millerozyma_acaciae@Seq_4251"	"Millerozyma_acaciae@Seq_4251"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3260 or Millerozyma_acaciae@Seq_2682 or Millerozyma_acaciae@Seq_2934"	"Millerozyma_acaciae@Seq_3260"	"Millerozyma_acaciae@Seq_3260"	"Millerozyma_acaciae@Seq_3260;Millerozyma_acaciae@Seq_2682;Millerozyma_acaciae@Seq_2934"
"MNXR95856"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3054"	NA	""	"Millerozyma_acaciae@Seq_3054"
"MNXR95435"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4234"	"Millerozyma_acaciae@Seq_4234"	"Millerozyma_acaciae@Seq_4234"	"Millerozyma_acaciae@Seq_4234"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4686 or Millerozyma_acaciae@Seq_4464"	"Millerozyma_acaciae@Seq_1181 or Millerozyma_acaciae@Seq_4686"	"Millerozyma_acaciae@Seq_4686"	"Millerozyma_acaciae@Seq_4686;Millerozyma_acaciae@Seq_4464;Millerozyma_acaciae@Seq_1181"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_2327"	"Millerozyma_acaciae@Seq_2327"	"Millerozyma_acaciae@Seq_2327"	"Millerozyma_acaciae@Seq_2327"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3866 or Millerozyma_acaciae@Seq_2790"	"Millerozyma_acaciae@Seq_3866"	"Millerozyma_acaciae@Seq_3866"	"Millerozyma_acaciae@Seq_3866;Millerozyma_acaciae@Seq_2790"
"MNXR106405"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3554"	NA	""	"Millerozyma_acaciae@Seq_3554"
"MNXR96884"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_1649 or Millerozyma_acaciae@Seq_577"	NA	""	"Millerozyma_acaciae@Seq_1649;Millerozyma_acaciae@Seq_577"
"MNXR101931"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3260 or Millerozyma_acaciae@Seq_2682 or Millerozyma_acaciae@Seq_2934"	NA	""	"Millerozyma_acaciae@Seq_3260;Millerozyma_acaciae@Seq_2682;Millerozyma_acaciae@Seq_2934"
"MNXR101935"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3554"	"Millerozyma_acaciae@Seq_3554"	"Millerozyma_acaciae@Seq_3554"	"Millerozyma_acaciae@Seq_3554"
"MNXR106413"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_4686 or Millerozyma_acaciae@Seq_1181"	NA	""	"Millerozyma_acaciae@Seq_4686;Millerozyma_acaciae@Seq_1181"
"MNXR105118"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4087"	"Millerozyma_acaciae@Seq_4087"	"Millerozyma_acaciae@Seq_4087"	"Millerozyma_acaciae@Seq_4087"
"MNXR101933"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3260 or Millerozyma_acaciae@Seq_2682 or Millerozyma_acaciae@Seq_2934"	NA	""	"Millerozyma_acaciae@Seq_3260;Millerozyma_acaciae@Seq_2682;Millerozyma_acaciae@Seq_2934"
"MNXR99209"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_2469"	NA	""	"Millerozyma_acaciae@Seq_2469"
"MNXR95501"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_40"	"Millerozyma_acaciae@Seq_40"	"Millerozyma_acaciae@Seq_40"	"Millerozyma_acaciae@Seq_40"
"MNXR103361"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_2918"	"Millerozyma_acaciae@Seq_139 or Millerozyma_acaciae@Seq_2918"	"Millerozyma_acaciae@Seq_2918"	"Millerozyma_acaciae@Seq_2918;Millerozyma_acaciae@Seq_139"
"MNXR101407"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_2495"	"Millerozyma_acaciae@Seq_2495"	"Millerozyma_acaciae@Seq_2495"	"Millerozyma_acaciae@Seq_2495"
"MNXR95455"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_2726"	NA	""	"Millerozyma_acaciae@Seq_2726"
"MNXR95824"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_88"	"Millerozyma_acaciae@Seq_88"	"Millerozyma_acaciae@Seq_88"	"Millerozyma_acaciae@Seq_88"
"MNXR102037"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3968"	NA	""	"Millerozyma_acaciae@Seq_3968"
"MNXR95456"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_2050"	"Millerozyma_acaciae@Seq_2050"	"Millerozyma_acaciae@Seq_2050"	"Millerozyma_acaciae@Seq_2050"
"MNXR96340"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_2469"	NA	""	"Millerozyma_acaciae@Seq_2469"
"MNXR96321"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_948"	NA	""	"Millerozyma_acaciae@Seq_948"
"MNXR95482"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3337"	"Millerozyma_acaciae@Seq_3337"	"Millerozyma_acaciae@Seq_3337"	"Millerozyma_acaciae@Seq_3337"
"MNXR95886"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_1892"	NA	""	"Millerozyma_acaciae@Seq_1892"
"MNXR95492"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_258"	"Millerozyma_acaciae@Seq_258"	"Millerozyma_acaciae@Seq_258"	"Millerozyma_acaciae@Seq_258"
"MNXR106427"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_4226 or Millerozyma_acaciae@Seq_4713"	NA	""	"Millerozyma_acaciae@Seq_4226;Millerozyma_acaciae@Seq_4713"
"MNXR106428"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_540 or Millerozyma_acaciae@Seq_1493"	NA	""	"Millerozyma_acaciae@Seq_540;Millerozyma_acaciae@Seq_1493"
"MNXR103371"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3348"	"Millerozyma_acaciae@Seq_3348"	"Millerozyma_acaciae@Seq_3348"	"Millerozyma_acaciae@Seq_3348"
"MNXR102425"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4573 or Millerozyma_acaciae@Seq_2788 or Millerozyma_acaciae@Seq_2798 or Millerozyma_acaciae@Seq_4272"	"Millerozyma_acaciae@Seq_2788 or Millerozyma_acaciae@Seq_4272"	"Millerozyma_acaciae@Seq_2788;Millerozyma_acaciae@Seq_4272"	"Millerozyma_acaciae@Seq_4573;Millerozyma_acaciae@Seq_2788;Millerozyma_acaciae@Seq_2798;Millerozyma_acaciae@Seq_4272"
"MNXR101446"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4317"	"Millerozyma_acaciae@Seq_4317"	"Millerozyma_acaciae@Seq_4317"	"Millerozyma_acaciae@Seq_4317"
"MNXR104339"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_2951 or Millerozyma_acaciae@Seq_3501"	NA	""	"Millerozyma_acaciae@Seq_2951;Millerozyma_acaciae@Seq_3501"
"MNXR95271"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3312 or Millerozyma_acaciae@Seq_3867"	"Millerozyma_acaciae@Seq_3312"	"Millerozyma_acaciae@Seq_3312"	"Millerozyma_acaciae@Seq_3312;Millerozyma_acaciae@Seq_3867"
"MNXR95363"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_15"	"Millerozyma_acaciae@Seq_15"	"Millerozyma_acaciae@Seq_15"	"Millerozyma_acaciae@Seq_15"
"MNXR95413"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3217 or Millerozyma_acaciae@Seq_2678"	"Millerozyma_acaciae@Seq_2678 or Millerozyma_acaciae@Seq_3217"	"Millerozyma_acaciae@Seq_3217;Millerozyma_acaciae@Seq_2678"	"Millerozyma_acaciae@Seq_3217;Millerozyma_acaciae@Seq_2678"
"MNXR105304"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_3217 or Millerozyma_acaciae@Seq_2678"	NA	""	"Millerozyma_acaciae@Seq_3217;Millerozyma_acaciae@Seq_2678"
"MNXR95194"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3292"	"Millerozyma_acaciae@Seq_3292"	"Millerozyma_acaciae@Seq_3292"	"Millerozyma_acaciae@Seq_3292"
"MNXR100277"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_2604"	"Millerozyma_acaciae@Seq_2948"	""	"Millerozyma_acaciae@Seq_2604;Millerozyma_acaciae@Seq_2948"
"MNXR100085"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4673"	"Millerozyma_acaciae@Seq_4673"	"Millerozyma_acaciae@Seq_4673"	"Millerozyma_acaciae@Seq_4673"
"MNXR103352"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_3368"	"Millerozyma_acaciae@Seq_3368"	"Millerozyma_acaciae@Seq_3368"	"Millerozyma_acaciae@Seq_3368"
"MNXR100086"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_4230 or Millerozyma_acaciae@Seq_4427"	"Millerozyma_acaciae@Seq_4230"	"Millerozyma_acaciae@Seq_4230"	"Millerozyma_acaciae@Seq_4230;Millerozyma_acaciae@Seq_4427"
"MNXR102200"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_2249"	"Millerozyma_acaciae@Seq_2249"	"Millerozyma_acaciae@Seq_2249"	"Millerozyma_acaciae@Seq_2249"
"MNXR100024"	"RAVEN_kegg"	"Millerozyma_acaciae@Seq_471"	NA	""	"Millerozyma_acaciae@Seq_471"
"MNXR100030"	"RAVEN_kegg;RAVEN_biocyc"	"Millerozyma_acaciae@Seq_1649 or Millerozyma_acaciae@Seq_577 or Millerozyma_acaciae@Seq_4037"	"Millerozyma_acaciae@Seq_470 or Millerozyma_acaciae@Seq_2641 or Millerozyma_acaciae@Seq_2656"	""	"Millerozyma_acaciae@Seq_1649;Millerozyma_acaciae@Seq_577;Millerozyma_acaciae@Seq_4037;Millerozyma_acaciae@Seq_470;Millerozyma_acaciae@Seq_2641;Millerozyma_acaciae@Seq_2656"
