"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3660"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3660"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3660"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3660"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1399 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1488"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1399;yHMPu5000035048_Barnettozyma_salicaria@Seq_1488"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3516"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3516"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3516"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3516"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_885"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_885"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1765 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4384 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4335 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1399 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1488"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1765;yHMPu5000035048_Barnettozyma_salicaria@Seq_4384;yHMPu5000035048_Barnettozyma_salicaria@Seq_4335;yHMPu5000035048_Barnettozyma_salicaria@Seq_1399;yHMPu5000035048_Barnettozyma_salicaria@Seq_1488"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3506"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3506"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_2298"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_2298"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3994 or yHMPu5000035048_Barnettozyma_salicaria@Seq_2095"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3994;yHMPu5000035048_Barnettozyma_salicaria@Seq_2095"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1661 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1468"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1661;yHMPu5000035048_Barnettozyma_salicaria@Seq_1468"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3329"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3329"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3329"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3329"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_5345"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_5345"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_5345"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_5345"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_771 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1459 or yHMPu5000035048_Barnettozyma_salicaria@Seq_252"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_771;yHMPu5000035048_Barnettozyma_salicaria@Seq_1459;yHMPu5000035048_Barnettozyma_salicaria@Seq_252"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_712"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_712"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_712"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_712"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3404 or yHMPu5000035048_Barnettozyma_salicaria@Seq_5135 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4237 or yHMPu5000035048_Barnettozyma_salicaria@Seq_2311 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1406 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4900"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1397"	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3404;yHMPu5000035048_Barnettozyma_salicaria@Seq_5135;yHMPu5000035048_Barnettozyma_salicaria@Seq_4237;yHMPu5000035048_Barnettozyma_salicaria@Seq_2311;yHMPu5000035048_Barnettozyma_salicaria@Seq_1406;yHMPu5000035048_Barnettozyma_salicaria@Seq_4900;yHMPu5000035048_Barnettozyma_salicaria@Seq_1397"
"MNXR102054"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_2599"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_2599"
"MNXR95444"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3512"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3512"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3506"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3506"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3506"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3506"
"MNXR100097"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1984"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1984"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1013 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4652 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1511"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1013 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1511 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4652"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1013;yHMPu5000035048_Barnettozyma_salicaria@Seq_4652;yHMPu5000035048_Barnettozyma_salicaria@Seq_1511"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1013;yHMPu5000035048_Barnettozyma_salicaria@Seq_4652;yHMPu5000035048_Barnettozyma_salicaria@Seq_1511"
"MNXR101888"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_474 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4892 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1251 or yHMPu5000035048_Barnettozyma_salicaria@Seq_2945"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_474;yHMPu5000035048_Barnettozyma_salicaria@Seq_4892;yHMPu5000035048_Barnettozyma_salicaria@Seq_1251;yHMPu5000035048_Barnettozyma_salicaria@Seq_2945"
"MNXR101861"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_2599 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1127 or yHMPu5000035048_Barnettozyma_salicaria@Seq_5353"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_2599;yHMPu5000035048_Barnettozyma_salicaria@Seq_1127;yHMPu5000035048_Barnettozyma_salicaria@Seq_5353"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1480 or yHMPu5000035048_Barnettozyma_salicaria@Seq_3644 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4198 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1071 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4952"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1071 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1480 or yHMPu5000035048_Barnettozyma_salicaria@Seq_3644 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4198 or yHMPu5000035048_Barnettozyma_salicaria@Seq_4952"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1480;yHMPu5000035048_Barnettozyma_salicaria@Seq_3644;yHMPu5000035048_Barnettozyma_salicaria@Seq_4198;yHMPu5000035048_Barnettozyma_salicaria@Seq_1071;yHMPu5000035048_Barnettozyma_salicaria@Seq_4952"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1480;yHMPu5000035048_Barnettozyma_salicaria@Seq_3644;yHMPu5000035048_Barnettozyma_salicaria@Seq_4198;yHMPu5000035048_Barnettozyma_salicaria@Seq_1071;yHMPu5000035048_Barnettozyma_salicaria@Seq_4952"
"MNXR106392"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_760 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1606"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_760;yHMPu5000035048_Barnettozyma_salicaria@Seq_1606"
"MNXR106395"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_760 or yHMPu5000035048_Barnettozyma_salicaria@Seq_1606"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_760;yHMPu5000035048_Barnettozyma_salicaria@Seq_1606"
"MNXR100291"	"RAVEN_kegg"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3506"	NA	""	"yHMPu5000035048_Barnettozyma_salicaria@Seq_3506"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1984"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1984"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1984"	"yHMPu5000035048_Barnettozyma_salicaria@Seq_1984"
