"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1909"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1909"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1909"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1909"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_465 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_3604"	NA	""	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_465;yHMPu5000035665_Middelhovenomyces_tepae@Seq_3604"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1373"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1373"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1373"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1373"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_2239"	NA	""	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_2239"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_131 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_4329 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_6047 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_5707 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_6390 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_465 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_3604"	NA	""	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_131;yHMPu5000035665_Middelhovenomyces_tepae@Seq_4329;yHMPu5000035665_Middelhovenomyces_tepae@Seq_6047;yHMPu5000035665_Middelhovenomyces_tepae@Seq_5707;yHMPu5000035665_Middelhovenomyces_tepae@Seq_6390;yHMPu5000035665_Middelhovenomyces_tepae@Seq_465;yHMPu5000035665_Middelhovenomyces_tepae@Seq_3604"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1992"	NA	""	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_1992"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_3482 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_5251"	NA	""	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_3482;yHMPu5000035665_Middelhovenomyces_tepae@Seq_5251"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_5228 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_3341"	NA	""	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_5228;yHMPu5000035665_Middelhovenomyces_tepae@Seq_3341"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_792 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_573 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_5829"	NA	""	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_792;yHMPu5000035665_Middelhovenomyces_tepae@Seq_573;yHMPu5000035665_Middelhovenomyces_tepae@Seq_5829"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_528 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_613 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_463"	NA	""	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_528;yHMPu5000035665_Middelhovenomyces_tepae@Seq_613;yHMPu5000035665_Middelhovenomyces_tepae@Seq_463"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_830"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_830"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_830"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_830"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_2751"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_2751"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_2751"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_2751"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_323 or yHMPu5000035665_Middelhovenomyces_tepae@Seq_1944"	NA	""	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_323;yHMPu5000035665_Middelhovenomyces_tepae@Seq_1944"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_6320"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_6320"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_6320"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_6320"
