"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2103"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2103"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2103"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2103"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_1638 or yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_1858"	NA	""	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_1638;yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_1858"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_704"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_704"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_704"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_704"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_4815"	NA	""	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_4815"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_946 or yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_685 or yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_836 or yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_1638 or yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_1858"	NA	""	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_946;yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_685;yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_836;yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_1638;yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_1858"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2686"	NA	""	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2686"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_810 or yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_899"	NA	""	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_810;yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_899"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_1339"	NA	""	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_1339"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2718"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2718"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2718"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_2718"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_4346"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_4346"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_4346"	"yHMPu5000034979_Cyberlindnera_misumaiensis@Seq_4346"
