"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5555"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5555"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5555"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5555"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4280 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1503"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4280;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1503"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3659 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_16"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_16 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3659"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3659;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_16"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3659;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_16"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2059"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2059"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2909 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_754 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_60 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2758 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4280 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1503"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2909;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_754;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_60;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2758;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4280;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1503"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1010"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1010"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2769"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2769"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4085"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4085"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2425"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2425"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1246 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6567"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1246;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6567"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2853"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2853"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2853"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2853"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_421"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_421"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_421"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_421"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5936 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2675"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5936;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2675"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2112"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2112"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2112"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2112"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6457 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1094 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5746 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1790 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2691 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6662 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4070"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2951 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6314"	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6457;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1094;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5746;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1790;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2691;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6662;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4070;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2951;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6314"
"MNXR102054"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2529"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2529"
"MNXR95444"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5127"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5127"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1010"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1010"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1010"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1010"
"MNXR100097"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1113"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1113"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5701 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_88"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5701"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5701"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5701;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_88"
"MNXR101888"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1609 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6391 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6652 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2905"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1609;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6391;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6652;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2905"
"MNXR101861"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2529 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2599 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_391"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2529;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2599;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_391"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6246 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3944 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4902"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3944 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4902 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6246"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6246;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3944;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4902"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6246;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3944;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4902"
"MNXR106392"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_925 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3463"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_925;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3463"
"MNXR106395"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_925 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3463"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_925;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_3463"
"MNXR100291"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1010"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1010"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1113"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1113"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1113"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1113"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5746 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1790 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2691"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5746"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5746"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5746;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1790;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2691"
"MNXR95856"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1866"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1866"
"MNXR95435"	"RAVEN_kegg"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1860"	NA	""	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1860"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_280 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2090"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_280 or yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6551"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_280"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_280;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2090;yHMPu5000034607_Saccharomycopsis_capsularis@Seq_6551"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4841"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4841"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4841"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_4841"
