"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_santaceciliae@Seq_5401"	"Metschnikowia_santaceciliae@Seq_5401"	"Metschnikowia_santaceciliae@Seq_5401"	"Metschnikowia_santaceciliae@Seq_5401"
"MNXR106335"	"RAVEN_kegg"	"Metschnikowia_santaceciliae@Seq_3231 or Metschnikowia_santaceciliae@Seq_1038"	NA	""	"Metschnikowia_santaceciliae@Seq_3231;Metschnikowia_santaceciliae@Seq_1038"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_santaceciliae@Seq_3336"	"Metschnikowia_santaceciliae@Seq_3336 or Metschnikowia_santaceciliae@Seq_6169"	"Metschnikowia_santaceciliae@Seq_3336"	"Metschnikowia_santaceciliae@Seq_3336;Metschnikowia_santaceciliae@Seq_6169"
"MNXR95163"	"RAVEN_kegg"	"Metschnikowia_santaceciliae@Seq_1689"	NA	""	"Metschnikowia_santaceciliae@Seq_1689"
"MNXR102428"	"RAVEN_kegg"	"Metschnikowia_santaceciliae@Seq_3521 or Metschnikowia_santaceciliae@Seq_2971 or Metschnikowia_santaceciliae@Seq_5825 or Metschnikowia_santaceciliae@Seq_3231 or Metschnikowia_santaceciliae@Seq_1038"	NA	""	"Metschnikowia_santaceciliae@Seq_3521;Metschnikowia_santaceciliae@Seq_2971;Metschnikowia_santaceciliae@Seq_5825;Metschnikowia_santaceciliae@Seq_3231;Metschnikowia_santaceciliae@Seq_1038"
"MNXR100245"	"RAVEN_kegg"	"Metschnikowia_santaceciliae@Seq_2450"	NA	""	"Metschnikowia_santaceciliae@Seq_2450"
"MNXR95628"	"RAVEN_kegg"	"Metschnikowia_santaceciliae@Seq_532"	NA	""	"Metschnikowia_santaceciliae@Seq_532"
"MNXR106342"	"RAVEN_kegg"	"Metschnikowia_santaceciliae@Seq_2853"	NA	""	"Metschnikowia_santaceciliae@Seq_2853"
"MNXR106343"	"RAVEN_kegg"	"Metschnikowia_santaceciliae@Seq_6476 or Metschnikowia_santaceciliae@Seq_5740 or Metschnikowia_santaceciliae@Seq_1365 or Metschnikowia_santaceciliae@Seq_3301"	NA	""	"Metschnikowia_santaceciliae@Seq_6476;Metschnikowia_santaceciliae@Seq_5740;Metschnikowia_santaceciliae@Seq_1365;Metschnikowia_santaceciliae@Seq_3301"
"MNXR101350"	"RAVEN_kegg"	"Metschnikowia_santaceciliae@Seq_3302 or Metschnikowia_santaceciliae@Seq_1597"	NA	""	"Metschnikowia_santaceciliae@Seq_3302;Metschnikowia_santaceciliae@Seq_1597"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_santaceciliae@Seq_1671"	"Metschnikowia_santaceciliae@Seq_1671"	"Metschnikowia_santaceciliae@Seq_1671"	"Metschnikowia_santaceciliae@Seq_1671"
