"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034681_Blastobotrys_americana@Seq_4658"	"yHMPu5000034681_Blastobotrys_americana@Seq_4658"	"yHMPu5000034681_Blastobotrys_americana@Seq_4658"	"yHMPu5000034681_Blastobotrys_americana@Seq_4658"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034681_Blastobotrys_americana@Seq_4248 or yHMPu5000034681_Blastobotrys_americana@Seq_5552"	NA	""	"yHMPu5000034681_Blastobotrys_americana@Seq_4248;yHMPu5000034681_Blastobotrys_americana@Seq_5552"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034681_Blastobotrys_americana@Seq_4378"	"yHMPu5000034681_Blastobotrys_americana@Seq_4378"	"yHMPu5000034681_Blastobotrys_americana@Seq_4378"	"yHMPu5000034681_Blastobotrys_americana@Seq_4378"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034681_Blastobotrys_americana@Seq_3974"	NA	""	"yHMPu5000034681_Blastobotrys_americana@Seq_3974"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034681_Blastobotrys_americana@Seq_4206 or yHMPu5000034681_Blastobotrys_americana@Seq_191 or yHMPu5000034681_Blastobotrys_americana@Seq_554 or yHMPu5000034681_Blastobotrys_americana@Seq_5527 or yHMPu5000034681_Blastobotrys_americana@Seq_4248 or yHMPu5000034681_Blastobotrys_americana@Seq_5552"	NA	""	"yHMPu5000034681_Blastobotrys_americana@Seq_4206;yHMPu5000034681_Blastobotrys_americana@Seq_191;yHMPu5000034681_Blastobotrys_americana@Seq_554;yHMPu5000034681_Blastobotrys_americana@Seq_5527;yHMPu5000034681_Blastobotrys_americana@Seq_4248;yHMPu5000034681_Blastobotrys_americana@Seq_5552"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034681_Blastobotrys_americana@Seq_4070"	NA	""	"yHMPu5000034681_Blastobotrys_americana@Seq_4070"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000034681_Blastobotrys_americana@Seq_2686 or yHMPu5000034681_Blastobotrys_americana@Seq_2465 or yHMPu5000034681_Blastobotrys_americana@Seq_1209 or yHMPu5000034681_Blastobotrys_americana@Seq_5678 or yHMPu5000034681_Blastobotrys_americana@Seq_3193 or yHMPu5000034681_Blastobotrys_americana@Seq_2152 or yHMPu5000034681_Blastobotrys_americana@Seq_245 or yHMPu5000034681_Blastobotrys_americana@Seq_5251"	NA	""	"yHMPu5000034681_Blastobotrys_americana@Seq_2686;yHMPu5000034681_Blastobotrys_americana@Seq_2465;yHMPu5000034681_Blastobotrys_americana@Seq_1209;yHMPu5000034681_Blastobotrys_americana@Seq_5678;yHMPu5000034681_Blastobotrys_americana@Seq_3193;yHMPu5000034681_Blastobotrys_americana@Seq_2152;yHMPu5000034681_Blastobotrys_americana@Seq_245;yHMPu5000034681_Blastobotrys_americana@Seq_5251"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000034681_Blastobotrys_americana@Seq_2070"	NA	""	"yHMPu5000034681_Blastobotrys_americana@Seq_2070"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034681_Blastobotrys_americana@Seq_3302 or yHMPu5000034681_Blastobotrys_americana@Seq_3110 or yHMPu5000034681_Blastobotrys_americana@Seq_625 or yHMPu5000034681_Blastobotrys_americana@Seq_2195 or yHMPu5000034681_Blastobotrys_americana@Seq_5268 or yHMPu5000034681_Blastobotrys_americana@Seq_921 or yHMPu5000034681_Blastobotrys_americana@Seq_2903 or yHMPu5000034681_Blastobotrys_americana@Seq_1578"	NA	""	"yHMPu5000034681_Blastobotrys_americana@Seq_3302;yHMPu5000034681_Blastobotrys_americana@Seq_3110;yHMPu5000034681_Blastobotrys_americana@Seq_625;yHMPu5000034681_Blastobotrys_americana@Seq_2195;yHMPu5000034681_Blastobotrys_americana@Seq_5268;yHMPu5000034681_Blastobotrys_americana@Seq_921;yHMPu5000034681_Blastobotrys_americana@Seq_2903;yHMPu5000034681_Blastobotrys_americana@Seq_1578"
"MNXR101350"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034681_Blastobotrys_americana@Seq_3970 or yHMPu5000034681_Blastobotrys_americana@Seq_5432"	"yHMPu5000034681_Blastobotrys_americana@Seq_3970"	"yHMPu5000034681_Blastobotrys_americana@Seq_3970"	"yHMPu5000034681_Blastobotrys_americana@Seq_3970;yHMPu5000034681_Blastobotrys_americana@Seq_5432"
