"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_435"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_435"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_435"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_435"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_56 or yHMPu5000041855_Candida_ascalaphidarum@Seq_4843"	NA	""	"yHMPu5000041855_Candida_ascalaphidarum@Seq_56;yHMPu5000041855_Candida_ascalaphidarum@Seq_4843"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_4324"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_4324"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_4324"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_4324"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_2927 or yHMPu5000041855_Candida_ascalaphidarum@Seq_1010 or yHMPu5000041855_Candida_ascalaphidarum@Seq_710 or yHMPu5000041855_Candida_ascalaphidarum@Seq_3884 or yHMPu5000041855_Candida_ascalaphidarum@Seq_56 or yHMPu5000041855_Candida_ascalaphidarum@Seq_4843"	NA	""	"yHMPu5000041855_Candida_ascalaphidarum@Seq_2927;yHMPu5000041855_Candida_ascalaphidarum@Seq_1010;yHMPu5000041855_Candida_ascalaphidarum@Seq_710;yHMPu5000041855_Candida_ascalaphidarum@Seq_3884;yHMPu5000041855_Candida_ascalaphidarum@Seq_56;yHMPu5000041855_Candida_ascalaphidarum@Seq_4843"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_2486"	NA	""	"yHMPu5000041855_Candida_ascalaphidarum@Seq_2486"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_4751 or yHMPu5000041855_Candida_ascalaphidarum@Seq_698"	NA	""	"yHMPu5000041855_Candida_ascalaphidarum@Seq_4751;yHMPu5000041855_Candida_ascalaphidarum@Seq_698"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_2614"	NA	""	"yHMPu5000041855_Candida_ascalaphidarum@Seq_2614"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_1231 or yHMPu5000041855_Candida_ascalaphidarum@Seq_3736"	NA	""	"yHMPu5000041855_Candida_ascalaphidarum@Seq_1231;yHMPu5000041855_Candida_ascalaphidarum@Seq_3736"
"MNXR101350"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_584 or yHMPu5000041855_Candida_ascalaphidarum@Seq_177 or yHMPu5000041855_Candida_ascalaphidarum@Seq_3531 or yHMPu5000041855_Candida_ascalaphidarum@Seq_4270"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_584"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_584"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_584;yHMPu5000041855_Candida_ascalaphidarum@Seq_177;yHMPu5000041855_Candida_ascalaphidarum@Seq_3531;yHMPu5000041855_Candida_ascalaphidarum@Seq_4270"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_4911"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_4911"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_4911"	"yHMPu5000041855_Candida_ascalaphidarum@Seq_4911"
