"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034632_Candida_athensensis@Seq_2131"	"yHMPu5000034632_Candida_athensensis@Seq_2131"	"yHMPu5000034632_Candida_athensensis@Seq_2131"	"yHMPu5000034632_Candida_athensensis@Seq_2131"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034632_Candida_athensensis@Seq_2789 or yHMPu5000034632_Candida_athensensis@Seq_2145"	NA	""	"yHMPu5000034632_Candida_athensensis@Seq_2789;yHMPu5000034632_Candida_athensensis@Seq_2145"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034632_Candida_athensensis@Seq_2278 or yHMPu5000034632_Candida_athensensis@Seq_3836"	"yHMPu5000034632_Candida_athensensis@Seq_2278 or yHMPu5000034632_Candida_athensensis@Seq_3836"	"yHMPu5000034632_Candida_athensensis@Seq_2278;yHMPu5000034632_Candida_athensensis@Seq_3836"	"yHMPu5000034632_Candida_athensensis@Seq_2278;yHMPu5000034632_Candida_athensensis@Seq_3836"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034632_Candida_athensensis@Seq_173 or yHMPu5000034632_Candida_athensensis@Seq_4126 or yHMPu5000034632_Candida_athensensis@Seq_273 or yHMPu5000034632_Candida_athensensis@Seq_2374 or yHMPu5000034632_Candida_athensensis@Seq_2789 or yHMPu5000034632_Candida_athensensis@Seq_2145"	NA	""	"yHMPu5000034632_Candida_athensensis@Seq_173;yHMPu5000034632_Candida_athensensis@Seq_4126;yHMPu5000034632_Candida_athensensis@Seq_273;yHMPu5000034632_Candida_athensensis@Seq_2374;yHMPu5000034632_Candida_athensensis@Seq_2789;yHMPu5000034632_Candida_athensensis@Seq_2145"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034632_Candida_athensensis@Seq_1857"	NA	""	"yHMPu5000034632_Candida_athensensis@Seq_1857"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000034632_Candida_athensensis@Seq_3528 or yHMPu5000034632_Candida_athensensis@Seq_826"	NA	""	"yHMPu5000034632_Candida_athensensis@Seq_3528;yHMPu5000034632_Candida_athensensis@Seq_826"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000034632_Candida_athensensis@Seq_3156"	NA	""	"yHMPu5000034632_Candida_athensensis@Seq_3156"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034632_Candida_athensensis@Seq_4002 or yHMPu5000034632_Candida_athensensis@Seq_600 or yHMPu5000034632_Candida_athensensis@Seq_7"	NA	""	"yHMPu5000034632_Candida_athensensis@Seq_4002;yHMPu5000034632_Candida_athensensis@Seq_600;yHMPu5000034632_Candida_athensensis@Seq_7"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000034632_Candida_athensensis@Seq_331"	NA	""	"yHMPu5000034632_Candida_athensensis@Seq_331"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034632_Candida_athensensis@Seq_3834"	"yHMPu5000034632_Candida_athensensis@Seq_3834"	"yHMPu5000034632_Candida_athensensis@Seq_3834"	"yHMPu5000034632_Candida_athensensis@Seq_3834"
