"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_arizonensis@Seq_5559"	"Metschnikowia_arizonensis@Seq_5559"	"Metschnikowia_arizonensis@Seq_5559"	"Metschnikowia_arizonensis@Seq_5559"
"MNXR106335"	"RAVEN_kegg"	"Metschnikowia_arizonensis@Seq_5886 or Metschnikowia_arizonensis@Seq_1098"	NA	""	"Metschnikowia_arizonensis@Seq_5886;Metschnikowia_arizonensis@Seq_1098"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_arizonensis@Seq_1056"	"Metschnikowia_arizonensis@Seq_1056"	"Metschnikowia_arizonensis@Seq_1056"	"Metschnikowia_arizonensis@Seq_1056"
"MNXR95163"	"RAVEN_kegg"	"Metschnikowia_arizonensis@Seq_3066"	NA	""	"Metschnikowia_arizonensis@Seq_3066"
"MNXR102428"	"RAVEN_kegg"	"Metschnikowia_arizonensis@Seq_2157 or Metschnikowia_arizonensis@Seq_5455 or Metschnikowia_arizonensis@Seq_5759 or Metschnikowia_arizonensis@Seq_5886 or Metschnikowia_arizonensis@Seq_1098"	NA	""	"Metschnikowia_arizonensis@Seq_2157;Metschnikowia_arizonensis@Seq_5455;Metschnikowia_arizonensis@Seq_5759;Metschnikowia_arizonensis@Seq_5886;Metschnikowia_arizonensis@Seq_1098"
"MNXR100245"	"RAVEN_kegg"	"Metschnikowia_arizonensis@Seq_2944"	NA	""	"Metschnikowia_arizonensis@Seq_2944"
"MNXR95628"	"RAVEN_kegg"	"Metschnikowia_arizonensis@Seq_1051"	NA	""	"Metschnikowia_arizonensis@Seq_1051"
"MNXR106343"	"RAVEN_kegg"	"Metschnikowia_arizonensis@Seq_4272 or Metschnikowia_arizonensis@Seq_5359 or Metschnikowia_arizonensis@Seq_514"	NA	""	"Metschnikowia_arizonensis@Seq_4272;Metschnikowia_arizonensis@Seq_5359;Metschnikowia_arizonensis@Seq_514"
"MNXR101350"	"RAVEN_kegg"	"Metschnikowia_arizonensis@Seq_700 or Metschnikowia_arizonensis@Seq_3785"	NA	""	"Metschnikowia_arizonensis@Seq_700;Metschnikowia_arizonensis@Seq_3785"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_arizonensis@Seq_670"	"Metschnikowia_arizonensis@Seq_670"	"Metschnikowia_arizonensis@Seq_670"	"Metschnikowia_arizonensis@Seq_670"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_arizonensis@Seq_1738"	"Metschnikowia_arizonensis@Seq_1738"	"Metschnikowia_arizonensis@Seq_1738"	"Metschnikowia_arizonensis@Seq_1738"
"MNXR96043"	"RAVEN_kegg"	"Metschnikowia_arizonensis@Seq_1741 or Metschnikowia_arizonensis@Seq_5454 or Metschnikowia_arizonensis@Seq_2109"	NA	""	"Metschnikowia_arizonensis@Seq_1741;Metschnikowia_arizonensis@Seq_5454;Metschnikowia_arizonensis@Seq_2109"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Metschnikowia_arizonensis@Seq_959"	"Metschnikowia_arizonensis@Seq_959"	"Metschnikowia_arizonensis@Seq_959"	"Metschnikowia_arizonensis@Seq_959"
