"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_4058"	"yHMPu5000041713_Debaryomyces_maramus@Seq_4058"	"yHMPu5000041713_Debaryomyces_maramus@Seq_4058"	"yHMPu5000041713_Debaryomyces_maramus@Seq_4058"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_5096 or yHMPu5000041713_Debaryomyces_maramus@Seq_2873"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_5096;yHMPu5000041713_Debaryomyces_maramus@Seq_2873"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3084 or yHMPu5000041713_Debaryomyces_maramus@Seq_5319 or yHMPu5000041713_Debaryomyces_maramus@Seq_4480"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3084 or yHMPu5000041713_Debaryomyces_maramus@Seq_4480 or yHMPu5000041713_Debaryomyces_maramus@Seq_5319"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3084;yHMPu5000041713_Debaryomyces_maramus@Seq_5319;yHMPu5000041713_Debaryomyces_maramus@Seq_4480"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3084;yHMPu5000041713_Debaryomyces_maramus@Seq_5319;yHMPu5000041713_Debaryomyces_maramus@Seq_4480"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3524 or yHMPu5000041713_Debaryomyces_maramus@Seq_637 or yHMPu5000041713_Debaryomyces_maramus@Seq_2509 or yHMPu5000041713_Debaryomyces_maramus@Seq_3274 or yHMPu5000041713_Debaryomyces_maramus@Seq_5096 or yHMPu5000041713_Debaryomyces_maramus@Seq_2873"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_3524;yHMPu5000041713_Debaryomyces_maramus@Seq_637;yHMPu5000041713_Debaryomyces_maramus@Seq_2509;yHMPu5000041713_Debaryomyces_maramus@Seq_3274;yHMPu5000041713_Debaryomyces_maramus@Seq_5096;yHMPu5000041713_Debaryomyces_maramus@Seq_2873"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3781"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_3781"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_4763 or yHMPu5000041713_Debaryomyces_maramus@Seq_3803"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_4763;yHMPu5000041713_Debaryomyces_maramus@Seq_3803"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_421"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_421"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_1562 or yHMPu5000041713_Debaryomyces_maramus@Seq_3117 or yHMPu5000041713_Debaryomyces_maramus@Seq_1632"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_1562;yHMPu5000041713_Debaryomyces_maramus@Seq_3117;yHMPu5000041713_Debaryomyces_maramus@Seq_1632"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2112 or yHMPu5000041713_Debaryomyces_maramus@Seq_2089 or yHMPu5000041713_Debaryomyces_maramus@Seq_179"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_2112;yHMPu5000041713_Debaryomyces_maramus@Seq_2089;yHMPu5000041713_Debaryomyces_maramus@Seq_179"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2157"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2157"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2157"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2157"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_431"	"yHMPu5000041713_Debaryomyces_maramus@Seq_431"	"yHMPu5000041713_Debaryomyces_maramus@Seq_431"	"yHMPu5000041713_Debaryomyces_maramus@Seq_431"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3853 or yHMPu5000041713_Debaryomyces_maramus@Seq_4685 or yHMPu5000041713_Debaryomyces_maramus@Seq_4343"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_3853;yHMPu5000041713_Debaryomyces_maramus@Seq_4685;yHMPu5000041713_Debaryomyces_maramus@Seq_4343"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_56"	"yHMPu5000041713_Debaryomyces_maramus@Seq_56"	"yHMPu5000041713_Debaryomyces_maramus@Seq_56"	"yHMPu5000041713_Debaryomyces_maramus@Seq_56"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_4231 or yHMPu5000041713_Debaryomyces_maramus@Seq_3179 or yHMPu5000041713_Debaryomyces_maramus@Seq_4510 or yHMPu5000041713_Debaryomyces_maramus@Seq_4454 or yHMPu5000041713_Debaryomyces_maramus@Seq_3636"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3207"	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_4231;yHMPu5000041713_Debaryomyces_maramus@Seq_3179;yHMPu5000041713_Debaryomyces_maramus@Seq_4510;yHMPu5000041713_Debaryomyces_maramus@Seq_4454;yHMPu5000041713_Debaryomyces_maramus@Seq_3636;yHMPu5000041713_Debaryomyces_maramus@Seq_3207"
"MNXR102054"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3593"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_3593"
"MNXR95444"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2525"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_2525"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3781"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3781"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3781"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3781"
"MNXR100097"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2627"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_2627"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2471 or yHMPu5000041713_Debaryomyces_maramus@Seq_116 or yHMPu5000041713_Debaryomyces_maramus@Seq_433"	"yHMPu5000041713_Debaryomyces_maramus@Seq_116 or yHMPu5000041713_Debaryomyces_maramus@Seq_433 or yHMPu5000041713_Debaryomyces_maramus@Seq_2471"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2471;yHMPu5000041713_Debaryomyces_maramus@Seq_116;yHMPu5000041713_Debaryomyces_maramus@Seq_433"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2471;yHMPu5000041713_Debaryomyces_maramus@Seq_116;yHMPu5000041713_Debaryomyces_maramus@Seq_433"
"MNXR101888"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_5552 or yHMPu5000041713_Debaryomyces_maramus@Seq_4831 or yHMPu5000041713_Debaryomyces_maramus@Seq_2966"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_5552;yHMPu5000041713_Debaryomyces_maramus@Seq_4831;yHMPu5000041713_Debaryomyces_maramus@Seq_2966"
"MNXR101861"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3593 or yHMPu5000041713_Debaryomyces_maramus@Seq_4998"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_3593;yHMPu5000041713_Debaryomyces_maramus@Seq_4998"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2228 or yHMPu5000041713_Debaryomyces_maramus@Seq_4227"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2228 or yHMPu5000041713_Debaryomyces_maramus@Seq_4227"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2228;yHMPu5000041713_Debaryomyces_maramus@Seq_4227"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2228;yHMPu5000041713_Debaryomyces_maramus@Seq_4227"
"MNXR106392"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_216 or yHMPu5000041713_Debaryomyces_maramus@Seq_1534"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_216;yHMPu5000041713_Debaryomyces_maramus@Seq_1534"
"MNXR106395"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_216 or yHMPu5000041713_Debaryomyces_maramus@Seq_1534"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_216;yHMPu5000041713_Debaryomyces_maramus@Seq_1534"
"MNXR100291"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3781"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_3781"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2627"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2627"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2627"	"yHMPu5000041713_Debaryomyces_maramus@Seq_2627"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3179 or yHMPu5000041713_Debaryomyces_maramus@Seq_4510 or yHMPu5000041713_Debaryomyces_maramus@Seq_4454"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3179"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3179"	"yHMPu5000041713_Debaryomyces_maramus@Seq_3179;yHMPu5000041713_Debaryomyces_maramus@Seq_4510;yHMPu5000041713_Debaryomyces_maramus@Seq_4454"
"MNXR95856"	"RAVEN_kegg"	"yHMPu5000041713_Debaryomyces_maramus@Seq_542"	NA	""	"yHMPu5000041713_Debaryomyces_maramus@Seq_542"
