"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_5346"	"yHMPu5000034643_Candida_schatavii@Seq_5346"	"yHMPu5000034643_Candida_schatavii@Seq_5346"	"yHMPu5000034643_Candida_schatavii@Seq_5346"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_517 or yHMPu5000034643_Candida_schatavii@Seq_5478"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_517;yHMPu5000034643_Candida_schatavii@Seq_5478"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_4232 or yHMPu5000034643_Candida_schatavii@Seq_1538"	"yHMPu5000034643_Candida_schatavii@Seq_1538 or yHMPu5000034643_Candida_schatavii@Seq_4232"	"yHMPu5000034643_Candida_schatavii@Seq_4232;yHMPu5000034643_Candida_schatavii@Seq_1538"	"yHMPu5000034643_Candida_schatavii@Seq_4232;yHMPu5000034643_Candida_schatavii@Seq_1538"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_3235"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_3235"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_2903 or yHMPu5000034643_Candida_schatavii@Seq_2311 or yHMPu5000034643_Candida_schatavii@Seq_300 or yHMPu5000034643_Candida_schatavii@Seq_2043 or yHMPu5000034643_Candida_schatavii@Seq_517 or yHMPu5000034643_Candida_schatavii@Seq_5478"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_2903;yHMPu5000034643_Candida_schatavii@Seq_2311;yHMPu5000034643_Candida_schatavii@Seq_300;yHMPu5000034643_Candida_schatavii@Seq_2043;yHMPu5000034643_Candida_schatavii@Seq_517;yHMPu5000034643_Candida_schatavii@Seq_5478"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_653"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_653"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_3695 or yHMPu5000034643_Candida_schatavii@Seq_3803 or yHMPu5000034643_Candida_schatavii@Seq_4639"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_3695;yHMPu5000034643_Candida_schatavii@Seq_3803;yHMPu5000034643_Candida_schatavii@Seq_4639"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_665"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_665"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_5657 or yHMPu5000034643_Candida_schatavii@Seq_4217 or yHMPu5000034643_Candida_schatavii@Seq_4493"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_5657;yHMPu5000034643_Candida_schatavii@Seq_4217;yHMPu5000034643_Candida_schatavii@Seq_4493"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_1206"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_1206"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_2643"	"yHMPu5000034643_Candida_schatavii@Seq_2643"	"yHMPu5000034643_Candida_schatavii@Seq_2643"	"yHMPu5000034643_Candida_schatavii@Seq_2643"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_5245"	"yHMPu5000034643_Candida_schatavii@Seq_5245"	"yHMPu5000034643_Candida_schatavii@Seq_5245"	"yHMPu5000034643_Candida_schatavii@Seq_5245"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_5608 or yHMPu5000034643_Candida_schatavii@Seq_1991 or yHMPu5000034643_Candida_schatavii@Seq_3999"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_5608;yHMPu5000034643_Candida_schatavii@Seq_1991;yHMPu5000034643_Candida_schatavii@Seq_3999"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_3327"	"yHMPu5000034643_Candida_schatavii@Seq_3327"	"yHMPu5000034643_Candida_schatavii@Seq_3327"	"yHMPu5000034643_Candida_schatavii@Seq_3327"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_1011 or yHMPu5000034643_Candida_schatavii@Seq_3186 or yHMPu5000034643_Candida_schatavii@Seq_2891 or yHMPu5000034643_Candida_schatavii@Seq_1003 or yHMPu5000034643_Candida_schatavii@Seq_3452"	"yHMPu5000034643_Candida_schatavii@Seq_4205"	""	"yHMPu5000034643_Candida_schatavii@Seq_1011;yHMPu5000034643_Candida_schatavii@Seq_3186;yHMPu5000034643_Candida_schatavii@Seq_2891;yHMPu5000034643_Candida_schatavii@Seq_1003;yHMPu5000034643_Candida_schatavii@Seq_3452;yHMPu5000034643_Candida_schatavii@Seq_4205"
"MNXR102054"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_1509"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_1509"
"MNXR95444"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_811"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_811"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_653"	"yHMPu5000034643_Candida_schatavii@Seq_653"	"yHMPu5000034643_Candida_schatavii@Seq_653"	"yHMPu5000034643_Candida_schatavii@Seq_653"
"MNXR100097"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_105"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_105"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_4312 or yHMPu5000034643_Candida_schatavii@Seq_3952 or yHMPu5000034643_Candida_schatavii@Seq_1291"	"yHMPu5000034643_Candida_schatavii@Seq_1291 or yHMPu5000034643_Candida_schatavii@Seq_3952 or yHMPu5000034643_Candida_schatavii@Seq_4312"	"yHMPu5000034643_Candida_schatavii@Seq_4312;yHMPu5000034643_Candida_schatavii@Seq_3952;yHMPu5000034643_Candida_schatavii@Seq_1291"	"yHMPu5000034643_Candida_schatavii@Seq_4312;yHMPu5000034643_Candida_schatavii@Seq_3952;yHMPu5000034643_Candida_schatavii@Seq_1291"
"MNXR101888"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_5314 or yHMPu5000034643_Candida_schatavii@Seq_2502 or yHMPu5000034643_Candida_schatavii@Seq_2453"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_5314;yHMPu5000034643_Candida_schatavii@Seq_2502;yHMPu5000034643_Candida_schatavii@Seq_2453"
"MNXR101861"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_1509 or yHMPu5000034643_Candida_schatavii@Seq_4484"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_1509;yHMPu5000034643_Candida_schatavii@Seq_4484"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_3076 or yHMPu5000034643_Candida_schatavii@Seq_3540"	"yHMPu5000034643_Candida_schatavii@Seq_3076 or yHMPu5000034643_Candida_schatavii@Seq_3540"	"yHMPu5000034643_Candida_schatavii@Seq_3076;yHMPu5000034643_Candida_schatavii@Seq_3540"	"yHMPu5000034643_Candida_schatavii@Seq_3076;yHMPu5000034643_Candida_schatavii@Seq_3540"
"MNXR106392"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_3367"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_3367"
"MNXR106395"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_3367"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_3367"
"MNXR100291"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_653"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_653"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_105"	"yHMPu5000034643_Candida_schatavii@Seq_105"	"yHMPu5000034643_Candida_schatavii@Seq_105"	"yHMPu5000034643_Candida_schatavii@Seq_105"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_1011 or yHMPu5000034643_Candida_schatavii@Seq_3186 or yHMPu5000034643_Candida_schatavii@Seq_2891"	"yHMPu5000034643_Candida_schatavii@Seq_1011"	"yHMPu5000034643_Candida_schatavii@Seq_1011"	"yHMPu5000034643_Candida_schatavii@Seq_1011;yHMPu5000034643_Candida_schatavii@Seq_3186;yHMPu5000034643_Candida_schatavii@Seq_2891"
"MNXR95856"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_1054"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_1054"
"MNXR95435"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_1581"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_1581"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_537 or yHMPu5000034643_Candida_schatavii@Seq_5502"	"yHMPu5000034643_Candida_schatavii@Seq_537 or yHMPu5000034643_Candida_schatavii@Seq_4700"	"yHMPu5000034643_Candida_schatavii@Seq_537"	"yHMPu5000034643_Candida_schatavii@Seq_537;yHMPu5000034643_Candida_schatavii@Seq_5502;yHMPu5000034643_Candida_schatavii@Seq_4700"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_3266"	"yHMPu5000034643_Candida_schatavii@Seq_3266"	"yHMPu5000034643_Candida_schatavii@Seq_3266"	"yHMPu5000034643_Candida_schatavii@Seq_3266"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_2934 or yHMPu5000034643_Candida_schatavii@Seq_1142"	"yHMPu5000034643_Candida_schatavii@Seq_2934"	"yHMPu5000034643_Candida_schatavii@Seq_2934"	"yHMPu5000034643_Candida_schatavii@Seq_2934;yHMPu5000034643_Candida_schatavii@Seq_1142"
"MNXR106405"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_3557"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_3557"
"MNXR96884"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_1412 or yHMPu5000034643_Candida_schatavii@Seq_103"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_1412;yHMPu5000034643_Candida_schatavii@Seq_103"
"MNXR101931"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_1011 or yHMPu5000034643_Candida_schatavii@Seq_3186 or yHMPu5000034643_Candida_schatavii@Seq_2891"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_1011;yHMPu5000034643_Candida_schatavii@Seq_3186;yHMPu5000034643_Candida_schatavii@Seq_2891"
"MNXR101935"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_3557"	"yHMPu5000034643_Candida_schatavii@Seq_3557"	"yHMPu5000034643_Candida_schatavii@Seq_3557"	"yHMPu5000034643_Candida_schatavii@Seq_3557"
"MNXR106413"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_537 or yHMPu5000034643_Candida_schatavii@Seq_4700"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_537;yHMPu5000034643_Candida_schatavii@Seq_4700"
"MNXR105118"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034643_Candida_schatavii@Seq_4246"	"yHMPu5000034643_Candida_schatavii@Seq_4246"	"yHMPu5000034643_Candida_schatavii@Seq_4246"	"yHMPu5000034643_Candida_schatavii@Seq_4246"
"MNXR101933"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_1011 or yHMPu5000034643_Candida_schatavii@Seq_3186 or yHMPu5000034643_Candida_schatavii@Seq_2891"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_1011;yHMPu5000034643_Candida_schatavii@Seq_3186;yHMPu5000034643_Candida_schatavii@Seq_2891"
"MNXR99209"	"RAVEN_kegg"	"yHMPu5000034643_Candida_schatavii@Seq_1509"	NA	""	"yHMPu5000034643_Candida_schatavii@Seq_1509"
