"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_1477 or yHMPu5000034742_Lipomyces_suomiensis@Seq_143"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_143 or yHMPu5000034742_Lipomyces_suomiensis@Seq_1477"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_1477;yHMPu5000034742_Lipomyces_suomiensis@Seq_143"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_1477;yHMPu5000034742_Lipomyces_suomiensis@Seq_143"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_3730 or yHMPu5000034742_Lipomyces_suomiensis@Seq_6004"	NA	""	"yHMPu5000034742_Lipomyces_suomiensis@Seq_3730;yHMPu5000034742_Lipomyces_suomiensis@Seq_6004"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_6051"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_6051"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_6051"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_6051"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_4270"	NA	""	"yHMPu5000034742_Lipomyces_suomiensis@Seq_4270"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_2434 or yHMPu5000034742_Lipomyces_suomiensis@Seq_939 or yHMPu5000034742_Lipomyces_suomiensis@Seq_3749 or yHMPu5000034742_Lipomyces_suomiensis@Seq_3730 or yHMPu5000034742_Lipomyces_suomiensis@Seq_6004"	NA	""	"yHMPu5000034742_Lipomyces_suomiensis@Seq_2434;yHMPu5000034742_Lipomyces_suomiensis@Seq_939;yHMPu5000034742_Lipomyces_suomiensis@Seq_3749;yHMPu5000034742_Lipomyces_suomiensis@Seq_3730;yHMPu5000034742_Lipomyces_suomiensis@Seq_6004"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_3360"	NA	""	"yHMPu5000034742_Lipomyces_suomiensis@Seq_3360"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_248 or yHMPu5000034742_Lipomyces_suomiensis@Seq_185 or yHMPu5000034742_Lipomyces_suomiensis@Seq_2620 or yHMPu5000034742_Lipomyces_suomiensis@Seq_1701 or yHMPu5000034742_Lipomyces_suomiensis@Seq_830"	NA	""	"yHMPu5000034742_Lipomyces_suomiensis@Seq_248;yHMPu5000034742_Lipomyces_suomiensis@Seq_185;yHMPu5000034742_Lipomyces_suomiensis@Seq_2620;yHMPu5000034742_Lipomyces_suomiensis@Seq_1701;yHMPu5000034742_Lipomyces_suomiensis@Seq_830"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_412 or yHMPu5000034742_Lipomyces_suomiensis@Seq_1765"	NA	""	"yHMPu5000034742_Lipomyces_suomiensis@Seq_412;yHMPu5000034742_Lipomyces_suomiensis@Seq_1765"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_296"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_296"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_296"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_296"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_4209"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_4209"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_4209"	"yHMPu5000034742_Lipomyces_suomiensis@Seq_4209"
