"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034901_Ogataea_methylivora@Seq_2692 or yHMPu5000034901_Ogataea_methylivora@Seq_4290"	"yHMPu5000034901_Ogataea_methylivora@Seq_2692 or yHMPu5000034901_Ogataea_methylivora@Seq_4290"	"yHMPu5000034901_Ogataea_methylivora@Seq_2692;yHMPu5000034901_Ogataea_methylivora@Seq_4290"	"yHMPu5000034901_Ogataea_methylivora@Seq_2692;yHMPu5000034901_Ogataea_methylivora@Seq_4290"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034901_Ogataea_methylivora@Seq_1132 or yHMPu5000034901_Ogataea_methylivora@Seq_4136"	NA	""	"yHMPu5000034901_Ogataea_methylivora@Seq_1132;yHMPu5000034901_Ogataea_methylivora@Seq_4136"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034901_Ogataea_methylivora@Seq_2117"	"yHMPu5000034901_Ogataea_methylivora@Seq_2117"	"yHMPu5000034901_Ogataea_methylivora@Seq_2117"	"yHMPu5000034901_Ogataea_methylivora@Seq_2117"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034901_Ogataea_methylivora@Seq_5554"	NA	""	"yHMPu5000034901_Ogataea_methylivora@Seq_5554"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034901_Ogataea_methylivora@Seq_1023 or yHMPu5000034901_Ogataea_methylivora@Seq_4724 or yHMPu5000034901_Ogataea_methylivora@Seq_835 or yHMPu5000034901_Ogataea_methylivora@Seq_3601 or yHMPu5000034901_Ogataea_methylivora@Seq_1132 or yHMPu5000034901_Ogataea_methylivora@Seq_4136"	NA	""	"yHMPu5000034901_Ogataea_methylivora@Seq_1023;yHMPu5000034901_Ogataea_methylivora@Seq_4724;yHMPu5000034901_Ogataea_methylivora@Seq_835;yHMPu5000034901_Ogataea_methylivora@Seq_3601;yHMPu5000034901_Ogataea_methylivora@Seq_1132;yHMPu5000034901_Ogataea_methylivora@Seq_4136"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034901_Ogataea_methylivora@Seq_2514"	NA	""	"yHMPu5000034901_Ogataea_methylivora@Seq_2514"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000034901_Ogataea_methylivora@Seq_5236 or yHMPu5000034901_Ogataea_methylivora@Seq_3592 or yHMPu5000034901_Ogataea_methylivora@Seq_5460"	NA	""	"yHMPu5000034901_Ogataea_methylivora@Seq_5236;yHMPu5000034901_Ogataea_methylivora@Seq_3592;yHMPu5000034901_Ogataea_methylivora@Seq_5460"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034901_Ogataea_methylivora@Seq_5883 or yHMPu5000034901_Ogataea_methylivora@Seq_841 or yHMPu5000034901_Ogataea_methylivora@Seq_2864"	NA	""	"yHMPu5000034901_Ogataea_methylivora@Seq_5883;yHMPu5000034901_Ogataea_methylivora@Seq_841;yHMPu5000034901_Ogataea_methylivora@Seq_2864"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000034901_Ogataea_methylivora@Seq_1958"	NA	""	"yHMPu5000034901_Ogataea_methylivora@Seq_1958"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034901_Ogataea_methylivora@Seq_2931"	"yHMPu5000034901_Ogataea_methylivora@Seq_2931"	"yHMPu5000034901_Ogataea_methylivora@Seq_2931"	"yHMPu5000034901_Ogataea_methylivora@Seq_2931"
