"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_943"	"Nakaseomyces_castellii@Seq_943"	"Nakaseomyces_castellii@Seq_943"	"Nakaseomyces_castellii@Seq_943"
"MNXR106335"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_2100 or Nakaseomyces_castellii@Seq_3151 or Nakaseomyces_castellii@Seq_1367"	NA	""	"Nakaseomyces_castellii@Seq_2100;Nakaseomyces_castellii@Seq_3151;Nakaseomyces_castellii@Seq_1367"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_4363"	"Nakaseomyces_castellii@Seq_4363"	"Nakaseomyces_castellii@Seq_4363"	"Nakaseomyces_castellii@Seq_4363"
"MNXR95163"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_1777 or Nakaseomyces_castellii@Seq_2740"	NA	""	"Nakaseomyces_castellii@Seq_1777;Nakaseomyces_castellii@Seq_2740"
"MNXR102428"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_1558 or Nakaseomyces_castellii@Seq_683 or Nakaseomyces_castellii@Seq_1513 or Nakaseomyces_castellii@Seq_3909 or Nakaseomyces_castellii@Seq_2100 or Nakaseomyces_castellii@Seq_3151 or Nakaseomyces_castellii@Seq_1367"	NA	""	"Nakaseomyces_castellii@Seq_1558;Nakaseomyces_castellii@Seq_683;Nakaseomyces_castellii@Seq_1513;Nakaseomyces_castellii@Seq_3909;Nakaseomyces_castellii@Seq_2100;Nakaseomyces_castellii@Seq_3151;Nakaseomyces_castellii@Seq_1367"
"MNXR100245"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_1424"	NA	""	"Nakaseomyces_castellii@Seq_1424"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_25"	"Nakaseomyces_castellii@Seq_25"	"Nakaseomyces_castellii@Seq_25"	"Nakaseomyces_castellii@Seq_25"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_2452"	"Nakaseomyces_castellii@Seq_2452"	"Nakaseomyces_castellii@Seq_2452"	"Nakaseomyces_castellii@Seq_2452"
"MNXR96043"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_2877 or Nakaseomyces_castellii@Seq_814"	NA	""	"Nakaseomyces_castellii@Seq_2877;Nakaseomyces_castellii@Seq_814"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_2072"	"Nakaseomyces_castellii@Seq_2072"	"Nakaseomyces_castellii@Seq_2072"	"Nakaseomyces_castellii@Seq_2072"
"MNXR96131"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_2135 or Nakaseomyces_castellii@Seq_3693 or Nakaseomyces_castellii@Seq_2707 or Nakaseomyces_castellii@Seq_112 or Nakaseomyces_castellii@Seq_4269 or Nakaseomyces_castellii@Seq_393"	NA	""	"Nakaseomyces_castellii@Seq_2135;Nakaseomyces_castellii@Seq_3693;Nakaseomyces_castellii@Seq_2707;Nakaseomyces_castellii@Seq_112;Nakaseomyces_castellii@Seq_4269;Nakaseomyces_castellii@Seq_393"
"MNXR102054"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_3934"	NA	""	"Nakaseomyces_castellii@Seq_3934"
"MNXR95444"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_4350"	NA	""	"Nakaseomyces_castellii@Seq_4350"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_1424"	"Nakaseomyces_castellii@Seq_1424"	"Nakaseomyces_castellii@Seq_1424"	"Nakaseomyces_castellii@Seq_1424"
"MNXR100097"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_2184"	NA	""	"Nakaseomyces_castellii@Seq_2184"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_1669 or Nakaseomyces_castellii@Seq_1471 or Nakaseomyces_castellii@Seq_762"	"Nakaseomyces_castellii@Seq_762 or Nakaseomyces_castellii@Seq_1471 or Nakaseomyces_castellii@Seq_1669"	"Nakaseomyces_castellii@Seq_1669;Nakaseomyces_castellii@Seq_1471;Nakaseomyces_castellii@Seq_762"	"Nakaseomyces_castellii@Seq_1669;Nakaseomyces_castellii@Seq_1471;Nakaseomyces_castellii@Seq_762"
"MNXR101888"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_4320 or Nakaseomyces_castellii@Seq_3869 or Nakaseomyces_castellii@Seq_1583 or Nakaseomyces_castellii@Seq_3942 or Nakaseomyces_castellii@Seq_4477"	NA	""	"Nakaseomyces_castellii@Seq_4320;Nakaseomyces_castellii@Seq_3869;Nakaseomyces_castellii@Seq_1583;Nakaseomyces_castellii@Seq_3942;Nakaseomyces_castellii@Seq_4477"
"MNXR101861"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_3934"	NA	""	"Nakaseomyces_castellii@Seq_3934"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_4298 or Nakaseomyces_castellii@Seq_4416 or Nakaseomyces_castellii@Seq_2812"	"Nakaseomyces_castellii@Seq_2812 or Nakaseomyces_castellii@Seq_4298 or Nakaseomyces_castellii@Seq_4416"	"Nakaseomyces_castellii@Seq_4298;Nakaseomyces_castellii@Seq_4416;Nakaseomyces_castellii@Seq_2812"	"Nakaseomyces_castellii@Seq_4298;Nakaseomyces_castellii@Seq_4416;Nakaseomyces_castellii@Seq_2812"
"MNXR106392"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_2967"	NA	""	"Nakaseomyces_castellii@Seq_2967"
"MNXR106395"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_2967"	NA	""	"Nakaseomyces_castellii@Seq_2967"
"MNXR100291"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_1424"	NA	""	"Nakaseomyces_castellii@Seq_1424"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_2184"	"Nakaseomyces_castellii@Seq_2184"	"Nakaseomyces_castellii@Seq_2184"	"Nakaseomyces_castellii@Seq_2184"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_112 or Nakaseomyces_castellii@Seq_4269"	"Nakaseomyces_castellii@Seq_112"	"Nakaseomyces_castellii@Seq_112"	"Nakaseomyces_castellii@Seq_112;Nakaseomyces_castellii@Seq_4269"
"MNXR95435"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_3581"	"Nakaseomyces_castellii@Seq_3581"	"Nakaseomyces_castellii@Seq_3581"	"Nakaseomyces_castellii@Seq_3581"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_4107 or Nakaseomyces_castellii@Seq_1252"	"Nakaseomyces_castellii@Seq_648 or Nakaseomyces_castellii@Seq_4107"	"Nakaseomyces_castellii@Seq_4107"	"Nakaseomyces_castellii@Seq_4107;Nakaseomyces_castellii@Seq_1252;Nakaseomyces_castellii@Seq_648"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_1650"	"Nakaseomyces_castellii@Seq_1650"	"Nakaseomyces_castellii@Seq_1650"	"Nakaseomyces_castellii@Seq_1650"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_1824 or Nakaseomyces_castellii@Seq_4509 or Nakaseomyces_castellii@Seq_2355"	"Nakaseomyces_castellii@Seq_1824 or Nakaseomyces_castellii@Seq_4509"	"Nakaseomyces_castellii@Seq_1824;Nakaseomyces_castellii@Seq_4509"	"Nakaseomyces_castellii@Seq_1824;Nakaseomyces_castellii@Seq_4509;Nakaseomyces_castellii@Seq_2355"
"MNXR106405"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_513"	NA	""	"Nakaseomyces_castellii@Seq_513"
"MNXR96884"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_1419 or Nakaseomyces_castellii@Seq_1050 or Nakaseomyces_castellii@Seq_1812"	NA	""	"Nakaseomyces_castellii@Seq_1419;Nakaseomyces_castellii@Seq_1050;Nakaseomyces_castellii@Seq_1812"
"MNXR101931"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_112 or Nakaseomyces_castellii@Seq_4269"	NA	""	"Nakaseomyces_castellii@Seq_112;Nakaseomyces_castellii@Seq_4269"
"MNXR101935"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_513"	"Nakaseomyces_castellii@Seq_513 or Nakaseomyces_castellii@Seq_648"	"Nakaseomyces_castellii@Seq_513"	"Nakaseomyces_castellii@Seq_513;Nakaseomyces_castellii@Seq_648"
"MNXR106413"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_4107 or Nakaseomyces_castellii@Seq_648"	NA	""	"Nakaseomyces_castellii@Seq_4107;Nakaseomyces_castellii@Seq_648"
"MNXR105118"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_1984"	"Nakaseomyces_castellii@Seq_1984"	"Nakaseomyces_castellii@Seq_1984"	"Nakaseomyces_castellii@Seq_1984"
"MNXR101933"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_112 or Nakaseomyces_castellii@Seq_4269"	NA	""	"Nakaseomyces_castellii@Seq_112;Nakaseomyces_castellii@Seq_4269"
"MNXR99209"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_3934"	NA	""	"Nakaseomyces_castellii@Seq_3934"
"MNXR95501"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_1081"	"Nakaseomyces_castellii@Seq_1081"	"Nakaseomyces_castellii@Seq_1081"	"Nakaseomyces_castellii@Seq_1081"
"MNXR103361"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_2097"	"Nakaseomyces_castellii@Seq_2097"	"Nakaseomyces_castellii@Seq_2097"	"Nakaseomyces_castellii@Seq_2097"
"MNXR101407"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_258 or Nakaseomyces_castellii@Seq_3572"	"Nakaseomyces_castellii@Seq_258 or Nakaseomyces_castellii@Seq_3572"	"Nakaseomyces_castellii@Seq_258;Nakaseomyces_castellii@Seq_3572"	"Nakaseomyces_castellii@Seq_258;Nakaseomyces_castellii@Seq_3572"
"MNXR95455"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_3502"	NA	""	"Nakaseomyces_castellii@Seq_3502"
"MNXR95824"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_4056 or Nakaseomyces_castellii@Seq_1935"	"Nakaseomyces_castellii@Seq_4056"	"Nakaseomyces_castellii@Seq_4056"	"Nakaseomyces_castellii@Seq_4056;Nakaseomyces_castellii@Seq_1935"
"MNXR95456"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_2842"	"Nakaseomyces_castellii@Seq_2842"	"Nakaseomyces_castellii@Seq_2842"	"Nakaseomyces_castellii@Seq_2842"
"MNXR96340"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_3934"	NA	""	"Nakaseomyces_castellii@Seq_3934"
"MNXR96321"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_4072"	NA	""	"Nakaseomyces_castellii@Seq_4072"
"MNXR95482"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_1077"	"Nakaseomyces_castellii@Seq_1077"	"Nakaseomyces_castellii@Seq_1077"	"Nakaseomyces_castellii@Seq_1077"
"MNXR95886"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_3717"	NA	""	"Nakaseomyces_castellii@Seq_3717"
"MNXR95492"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_1858"	"Nakaseomyces_castellii@Seq_1858"	"Nakaseomyces_castellii@Seq_1858"	"Nakaseomyces_castellii@Seq_1858"
"MNXR106427"	"RAVEN_kegg"	"Nakaseomyces_castellii@Seq_302"	NA	""	"Nakaseomyces_castellii@Seq_302"
"MNXR103371"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_1692 or Nakaseomyces_castellii@Seq_3319"	"Nakaseomyces_castellii@Seq_1692 or Nakaseomyces_castellii@Seq_3319"	"Nakaseomyces_castellii@Seq_1692;Nakaseomyces_castellii@Seq_3319"	"Nakaseomyces_castellii@Seq_1692;Nakaseomyces_castellii@Seq_3319"
"MNXR102425"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_1558 or Nakaseomyces_castellii@Seq_683 or Nakaseomyces_castellii@Seq_307 or Nakaseomyces_castellii@Seq_4515"	"Nakaseomyces_castellii@Seq_307 or Nakaseomyces_castellii@Seq_683 or Nakaseomyces_castellii@Seq_1558 or Nakaseomyces_castellii@Seq_4515"	"Nakaseomyces_castellii@Seq_1558;Nakaseomyces_castellii@Seq_683;Nakaseomyces_castellii@Seq_307;Nakaseomyces_castellii@Seq_4515"	"Nakaseomyces_castellii@Seq_1558;Nakaseomyces_castellii@Seq_683;Nakaseomyces_castellii@Seq_307;Nakaseomyces_castellii@Seq_4515"
"MNXR101446"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_castellii@Seq_3258"	"Nakaseomyces_castellii@Seq_3258"	"Nakaseomyces_castellii@Seq_3258"	"Nakaseomyces_castellii@Seq_3258"
