"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_bacillisporus@Seq_3421"	"Nakaseomyces_bacillisporus@Seq_3421"	"Nakaseomyces_bacillisporus@Seq_3421"	"Nakaseomyces_bacillisporus@Seq_3421"
"MNXR106335"	"RAVEN_kegg"	"Nakaseomyces_bacillisporus@Seq_1937 or Nakaseomyces_bacillisporus@Seq_712 or Nakaseomyces_bacillisporus@Seq_1144"	NA	""	"Nakaseomyces_bacillisporus@Seq_1937;Nakaseomyces_bacillisporus@Seq_712;Nakaseomyces_bacillisporus@Seq_1144"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_bacillisporus@Seq_4277 or Nakaseomyces_bacillisporus@Seq_851"	"Nakaseomyces_bacillisporus@Seq_851 or Nakaseomyces_bacillisporus@Seq_4277"	"Nakaseomyces_bacillisporus@Seq_4277;Nakaseomyces_bacillisporus@Seq_851"	"Nakaseomyces_bacillisporus@Seq_4277;Nakaseomyces_bacillisporus@Seq_851"
"MNXR95163"	"RAVEN_kegg"	"Nakaseomyces_bacillisporus@Seq_3486 or Nakaseomyces_bacillisporus@Seq_53"	NA	""	"Nakaseomyces_bacillisporus@Seq_3486;Nakaseomyces_bacillisporus@Seq_53"
"MNXR102428"	"RAVEN_kegg"	"Nakaseomyces_bacillisporus@Seq_3209 or Nakaseomyces_bacillisporus@Seq_4556 or Nakaseomyces_bacillisporus@Seq_3962 or Nakaseomyces_bacillisporus@Seq_817 or Nakaseomyces_bacillisporus@Seq_1937 or Nakaseomyces_bacillisporus@Seq_712 or Nakaseomyces_bacillisporus@Seq_1144"	NA	""	"Nakaseomyces_bacillisporus@Seq_3209;Nakaseomyces_bacillisporus@Seq_4556;Nakaseomyces_bacillisporus@Seq_3962;Nakaseomyces_bacillisporus@Seq_817;Nakaseomyces_bacillisporus@Seq_1937;Nakaseomyces_bacillisporus@Seq_712;Nakaseomyces_bacillisporus@Seq_1144"
"MNXR100245"	"RAVEN_kegg"	"Nakaseomyces_bacillisporus@Seq_3952"	NA	""	"Nakaseomyces_bacillisporus@Seq_3952"
"MNXR101350"	"RAVEN_kegg"	"Nakaseomyces_bacillisporus@Seq_3515"	NA	""	"Nakaseomyces_bacillisporus@Seq_3515"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_bacillisporus@Seq_1918"	"Nakaseomyces_bacillisporus@Seq_1918"	"Nakaseomyces_bacillisporus@Seq_1918"	"Nakaseomyces_bacillisporus@Seq_1918"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_bacillisporus@Seq_3538"	"Nakaseomyces_bacillisporus@Seq_3538"	"Nakaseomyces_bacillisporus@Seq_3538"	"Nakaseomyces_bacillisporus@Seq_3538"
"MNXR96043"	"RAVEN_kegg"	"Nakaseomyces_bacillisporus@Seq_3826 or Nakaseomyces_bacillisporus@Seq_4437 or Nakaseomyces_bacillisporus@Seq_2413"	NA	""	"Nakaseomyces_bacillisporus@Seq_3826;Nakaseomyces_bacillisporus@Seq_4437;Nakaseomyces_bacillisporus@Seq_2413"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_bacillisporus@Seq_1342"	"Nakaseomyces_bacillisporus@Seq_1342"	"Nakaseomyces_bacillisporus@Seq_1342"	"Nakaseomyces_bacillisporus@Seq_1342"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Nakaseomyces_bacillisporus@Seq_2474 or Nakaseomyces_bacillisporus@Seq_2051 or Nakaseomyces_bacillisporus@Seq_4464 or Nakaseomyces_bacillisporus@Seq_359 or Nakaseomyces_bacillisporus@Seq_794"	"Nakaseomyces_bacillisporus@Seq_2042"	""	"Nakaseomyces_bacillisporus@Seq_2474;Nakaseomyces_bacillisporus@Seq_2051;Nakaseomyces_bacillisporus@Seq_4464;Nakaseomyces_bacillisporus@Seq_359;Nakaseomyces_bacillisporus@Seq_794;Nakaseomyces_bacillisporus@Seq_2042"
"MNXR102054"	"RAVEN_kegg"	"Nakaseomyces_bacillisporus@Seq_3438 or Nakaseomyces_bacillisporus@Seq_1250"	NA	""	"Nakaseomyces_bacillisporus@Seq_3438;Nakaseomyces_bacillisporus@Seq_1250"
"MNXR95444"	"RAVEN_kegg"	"Nakaseomyces_bacillisporus@Seq_1867"	NA	""	"Nakaseomyces_bacillisporus@Seq_1867"
