"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035243_Zygoascus_meyerae@Seq_3655"	"yHMPu5000035243_Zygoascus_meyerae@Seq_3655"	"yHMPu5000035243_Zygoascus_meyerae@Seq_3655"	"yHMPu5000035243_Zygoascus_meyerae@Seq_3655"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035243_Zygoascus_meyerae@Seq_3064 or yHMPu5000035243_Zygoascus_meyerae@Seq_2042"	NA	""	"yHMPu5000035243_Zygoascus_meyerae@Seq_3064;yHMPu5000035243_Zygoascus_meyerae@Seq_2042"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035243_Zygoascus_meyerae@Seq_2308"	"yHMPu5000035243_Zygoascus_meyerae@Seq_2308"	"yHMPu5000035243_Zygoascus_meyerae@Seq_2308"	"yHMPu5000035243_Zygoascus_meyerae@Seq_2308"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035243_Zygoascus_meyerae@Seq_3324"	NA	""	"yHMPu5000035243_Zygoascus_meyerae@Seq_3324"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035243_Zygoascus_meyerae@Seq_3591 or yHMPu5000035243_Zygoascus_meyerae@Seq_1191 or yHMPu5000035243_Zygoascus_meyerae@Seq_66 or yHMPu5000035243_Zygoascus_meyerae@Seq_1472 or yHMPu5000035243_Zygoascus_meyerae@Seq_3064 or yHMPu5000035243_Zygoascus_meyerae@Seq_2042"	NA	""	"yHMPu5000035243_Zygoascus_meyerae@Seq_3591;yHMPu5000035243_Zygoascus_meyerae@Seq_1191;yHMPu5000035243_Zygoascus_meyerae@Seq_66;yHMPu5000035243_Zygoascus_meyerae@Seq_1472;yHMPu5000035243_Zygoascus_meyerae@Seq_3064;yHMPu5000035243_Zygoascus_meyerae@Seq_2042"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035243_Zygoascus_meyerae@Seq_3643"	NA	""	"yHMPu5000035243_Zygoascus_meyerae@Seq_3643"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000035243_Zygoascus_meyerae@Seq_497 or yHMPu5000035243_Zygoascus_meyerae@Seq_2780 or yHMPu5000035243_Zygoascus_meyerae@Seq_1790"	NA	""	"yHMPu5000035243_Zygoascus_meyerae@Seq_497;yHMPu5000035243_Zygoascus_meyerae@Seq_2780;yHMPu5000035243_Zygoascus_meyerae@Seq_1790"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000035243_Zygoascus_meyerae@Seq_2717"	NA	""	"yHMPu5000035243_Zygoascus_meyerae@Seq_2717"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035243_Zygoascus_meyerae@Seq_4676 or yHMPu5000035243_Zygoascus_meyerae@Seq_5377 or yHMPu5000035243_Zygoascus_meyerae@Seq_4541 or yHMPu5000035243_Zygoascus_meyerae@Seq_70 or yHMPu5000035243_Zygoascus_meyerae@Seq_2194"	NA	""	"yHMPu5000035243_Zygoascus_meyerae@Seq_4676;yHMPu5000035243_Zygoascus_meyerae@Seq_5377;yHMPu5000035243_Zygoascus_meyerae@Seq_4541;yHMPu5000035243_Zygoascus_meyerae@Seq_70;yHMPu5000035243_Zygoascus_meyerae@Seq_2194"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035243_Zygoascus_meyerae@Seq_2462 or yHMPu5000035243_Zygoascus_meyerae@Seq_2564"	NA	""	"yHMPu5000035243_Zygoascus_meyerae@Seq_2462;yHMPu5000035243_Zygoascus_meyerae@Seq_2564"
