"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_6114"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_6114"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_6114"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_6114"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_2910 or yHMPu5000041822_Dipodascus_geniculatus@Seq_2220"	NA	""	"yHMPu5000041822_Dipodascus_geniculatus@Seq_2910;yHMPu5000041822_Dipodascus_geniculatus@Seq_2220"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_495 or yHMPu5000041822_Dipodascus_geniculatus@Seq_2945"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_495 or yHMPu5000041822_Dipodascus_geniculatus@Seq_2945"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_495;yHMPu5000041822_Dipodascus_geniculatus@Seq_2945"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_495;yHMPu5000041822_Dipodascus_geniculatus@Seq_2945"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_1029"	NA	""	"yHMPu5000041822_Dipodascus_geniculatus@Seq_1029"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_268 or yHMPu5000041822_Dipodascus_geniculatus@Seq_6614 or yHMPu5000041822_Dipodascus_geniculatus@Seq_5655 or yHMPu5000041822_Dipodascus_geniculatus@Seq_5437 or yHMPu5000041822_Dipodascus_geniculatus@Seq_2910 or yHMPu5000041822_Dipodascus_geniculatus@Seq_2220"	NA	""	"yHMPu5000041822_Dipodascus_geniculatus@Seq_268;yHMPu5000041822_Dipodascus_geniculatus@Seq_6614;yHMPu5000041822_Dipodascus_geniculatus@Seq_5655;yHMPu5000041822_Dipodascus_geniculatus@Seq_5437;yHMPu5000041822_Dipodascus_geniculatus@Seq_2910;yHMPu5000041822_Dipodascus_geniculatus@Seq_2220"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_6453"	NA	""	"yHMPu5000041822_Dipodascus_geniculatus@Seq_6453"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_5027 or yHMPu5000041822_Dipodascus_geniculatus@Seq_2208"	NA	""	"yHMPu5000041822_Dipodascus_geniculatus@Seq_5027;yHMPu5000041822_Dipodascus_geniculatus@Seq_2208"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_5410"	NA	""	"yHMPu5000041822_Dipodascus_geniculatus@Seq_5410"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_5467"	NA	""	"yHMPu5000041822_Dipodascus_geniculatus@Seq_5467"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_2164"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_2164"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_2164"	"yHMPu5000041822_Dipodascus_geniculatus@Seq_2164"
