"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4863"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4863"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4863"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4863"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4599 or yHMPu5000035318_Hyphopichia_heimii@Seq_2632"	NA	""	"yHMPu5000035318_Hyphopichia_heimii@Seq_4599;yHMPu5000035318_Hyphopichia_heimii@Seq_2632"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035318_Hyphopichia_heimii@Seq_1470 or yHMPu5000035318_Hyphopichia_heimii@Seq_4441 or yHMPu5000035318_Hyphopichia_heimii@Seq_1423"	"yHMPu5000035318_Hyphopichia_heimii@Seq_1423 or yHMPu5000035318_Hyphopichia_heimii@Seq_1470 or yHMPu5000035318_Hyphopichia_heimii@Seq_4441"	"yHMPu5000035318_Hyphopichia_heimii@Seq_1470;yHMPu5000035318_Hyphopichia_heimii@Seq_4441;yHMPu5000035318_Hyphopichia_heimii@Seq_1423"	"yHMPu5000035318_Hyphopichia_heimii@Seq_1470;yHMPu5000035318_Hyphopichia_heimii@Seq_4441;yHMPu5000035318_Hyphopichia_heimii@Seq_1423"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035318_Hyphopichia_heimii@Seq_5769"	NA	""	"yHMPu5000035318_Hyphopichia_heimii@Seq_5769"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035318_Hyphopichia_heimii@Seq_5328 or yHMPu5000035318_Hyphopichia_heimii@Seq_2189 or yHMPu5000035318_Hyphopichia_heimii@Seq_2306 or yHMPu5000035318_Hyphopichia_heimii@Seq_4629 or yHMPu5000035318_Hyphopichia_heimii@Seq_3722 or yHMPu5000035318_Hyphopichia_heimii@Seq_4599 or yHMPu5000035318_Hyphopichia_heimii@Seq_2632"	NA	""	"yHMPu5000035318_Hyphopichia_heimii@Seq_5328;yHMPu5000035318_Hyphopichia_heimii@Seq_2189;yHMPu5000035318_Hyphopichia_heimii@Seq_2306;yHMPu5000035318_Hyphopichia_heimii@Seq_4629;yHMPu5000035318_Hyphopichia_heimii@Seq_3722;yHMPu5000035318_Hyphopichia_heimii@Seq_4599;yHMPu5000035318_Hyphopichia_heimii@Seq_2632"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035318_Hyphopichia_heimii@Seq_3352"	NA	""	"yHMPu5000035318_Hyphopichia_heimii@Seq_3352"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000035318_Hyphopichia_heimii@Seq_2134 or yHMPu5000035318_Hyphopichia_heimii@Seq_1742"	NA	""	"yHMPu5000035318_Hyphopichia_heimii@Seq_2134;yHMPu5000035318_Hyphopichia_heimii@Seq_1742"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000035318_Hyphopichia_heimii@Seq_1023"	NA	""	"yHMPu5000035318_Hyphopichia_heimii@Seq_1023"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035318_Hyphopichia_heimii@Seq_1 or yHMPu5000035318_Hyphopichia_heimii@Seq_1412 or yHMPu5000035318_Hyphopichia_heimii@Seq_663"	NA	""	"yHMPu5000035318_Hyphopichia_heimii@Seq_1;yHMPu5000035318_Hyphopichia_heimii@Seq_1412;yHMPu5000035318_Hyphopichia_heimii@Seq_663"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4655"	NA	""	"yHMPu5000035318_Hyphopichia_heimii@Seq_4655"
