"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_974"	"Hanseniaspora_uvarum@Seq_974"	"Hanseniaspora_uvarum@Seq_974"	"Hanseniaspora_uvarum@Seq_974"
"MNXR106335"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_1287 or Hanseniaspora_uvarum@Seq_3358"	NA	""	"Hanseniaspora_uvarum@Seq_1287;Hanseniaspora_uvarum@Seq_3358"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_663"	"Hanseniaspora_uvarum@Seq_663"	"Hanseniaspora_uvarum@Seq_663"	"Hanseniaspora_uvarum@Seq_663"
"MNXR95163"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_111"	NA	""	"Hanseniaspora_uvarum@Seq_111"
"MNXR102428"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_3654 or Hanseniaspora_uvarum@Seq_3704 or Hanseniaspora_uvarum@Seq_4154 or Hanseniaspora_uvarum@Seq_255 or Hanseniaspora_uvarum@Seq_1154 or Hanseniaspora_uvarum@Seq_1287 or Hanseniaspora_uvarum@Seq_3358"	NA	""	"Hanseniaspora_uvarum@Seq_3654;Hanseniaspora_uvarum@Seq_3704;Hanseniaspora_uvarum@Seq_4154;Hanseniaspora_uvarum@Seq_255;Hanseniaspora_uvarum@Seq_1154;Hanseniaspora_uvarum@Seq_1287;Hanseniaspora_uvarum@Seq_3358"
"MNXR100245"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_627"	NA	""	"Hanseniaspora_uvarum@Seq_627"
"MNXR106343"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_1448 or Hanseniaspora_uvarum@Seq_3801"	NA	""	"Hanseniaspora_uvarum@Seq_1448;Hanseniaspora_uvarum@Seq_3801"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3829"	"Hanseniaspora_uvarum@Seq_3829"	"Hanseniaspora_uvarum@Seq_3829"	"Hanseniaspora_uvarum@Seq_3829"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1447"	"Hanseniaspora_uvarum@Seq_1447"	"Hanseniaspora_uvarum@Seq_1447"	"Hanseniaspora_uvarum@Seq_1447"
"MNXR96043"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_1116 or Hanseniaspora_uvarum@Seq_2863"	NA	""	"Hanseniaspora_uvarum@Seq_1116;Hanseniaspora_uvarum@Seq_2863"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_84"	"Hanseniaspora_uvarum@Seq_84"	"Hanseniaspora_uvarum@Seq_84"	"Hanseniaspora_uvarum@Seq_84"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_2514 or Hanseniaspora_uvarum@Seq_2755 or Hanseniaspora_uvarum@Seq_2524 or Hanseniaspora_uvarum@Seq_1806 or Hanseniaspora_uvarum@Seq_3759"	"Hanseniaspora_uvarum@Seq_1472"	""	"Hanseniaspora_uvarum@Seq_2514;Hanseniaspora_uvarum@Seq_2755;Hanseniaspora_uvarum@Seq_2524;Hanseniaspora_uvarum@Seq_1806;Hanseniaspora_uvarum@Seq_3759;Hanseniaspora_uvarum@Seq_1472"
"MNXR95444"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_260"	NA	""	"Hanseniaspora_uvarum@Seq_260"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_627"	"Hanseniaspora_uvarum@Seq_627"	"Hanseniaspora_uvarum@Seq_627"	"Hanseniaspora_uvarum@Seq_627"
"MNXR100097"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_1054"	NA	""	"Hanseniaspora_uvarum@Seq_1054"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_451 or Hanseniaspora_uvarum@Seq_3874"	"Hanseniaspora_uvarum@Seq_451 or Hanseniaspora_uvarum@Seq_3874"	"Hanseniaspora_uvarum@Seq_451;Hanseniaspora_uvarum@Seq_3874"	"Hanseniaspora_uvarum@Seq_451;Hanseniaspora_uvarum@Seq_3874"
"MNXR101888"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2008 or Hanseniaspora_uvarum@Seq_2456"	NA	""	"Hanseniaspora_uvarum@Seq_2008;Hanseniaspora_uvarum@Seq_2456"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_2871 or Hanseniaspora_uvarum@Seq_1679"	"Hanseniaspora_uvarum@Seq_1679 or Hanseniaspora_uvarum@Seq_2871"	"Hanseniaspora_uvarum@Seq_2871;Hanseniaspora_uvarum@Seq_1679"	"Hanseniaspora_uvarum@Seq_2871;Hanseniaspora_uvarum@Seq_1679"
"MNXR106392"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_294"	NA	""	"Hanseniaspora_uvarum@Seq_294"
"MNXR106395"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_3302"	NA	""	"Hanseniaspora_uvarum@Seq_3302"
"MNXR100291"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_627"	NA	""	"Hanseniaspora_uvarum@Seq_627"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1054"	"Hanseniaspora_uvarum@Seq_1054"	"Hanseniaspora_uvarum@Seq_1054"	"Hanseniaspora_uvarum@Seq_1054"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_2755 or Hanseniaspora_uvarum@Seq_2524"	"Hanseniaspora_uvarum@Seq_2755"	"Hanseniaspora_uvarum@Seq_2755"	"Hanseniaspora_uvarum@Seq_2755;Hanseniaspora_uvarum@Seq_2524"
"MNXR95435"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2523"	NA	""	"Hanseniaspora_uvarum@Seq_2523"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_412 or Hanseniaspora_uvarum@Seq_3919"	"Hanseniaspora_uvarum@Seq_412"	"Hanseniaspora_uvarum@Seq_412"	"Hanseniaspora_uvarum@Seq_412;Hanseniaspora_uvarum@Seq_3919"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1337"	"Hanseniaspora_uvarum@Seq_1337"	"Hanseniaspora_uvarum@Seq_1337"	"Hanseniaspora_uvarum@Seq_1337"
"MNXR106405"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_636"	NA	""	"Hanseniaspora_uvarum@Seq_636"
"MNXR96884"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2662 or Hanseniaspora_uvarum@Seq_3344"	NA	""	"Hanseniaspora_uvarum@Seq_2662;Hanseniaspora_uvarum@Seq_3344"
"MNXR101931"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2755 or Hanseniaspora_uvarum@Seq_2524"	NA	""	"Hanseniaspora_uvarum@Seq_2755;Hanseniaspora_uvarum@Seq_2524"
"MNXR101935"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_636"	"Hanseniaspora_uvarum@Seq_636"	"Hanseniaspora_uvarum@Seq_636"	"Hanseniaspora_uvarum@Seq_636"
"MNXR106413"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_412"	NA	""	"Hanseniaspora_uvarum@Seq_412"
"MNXR105118"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_2164"	"Hanseniaspora_uvarum@Seq_2164"	"Hanseniaspora_uvarum@Seq_2164"	"Hanseniaspora_uvarum@Seq_2164"
"MNXR101933"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2755 or Hanseniaspora_uvarum@Seq_2524"	NA	""	"Hanseniaspora_uvarum@Seq_2755;Hanseniaspora_uvarum@Seq_2524"
"MNXR95501"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2136"	NA	""	"Hanseniaspora_uvarum@Seq_2136"
"MNXR101407"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1469"	"Hanseniaspora_uvarum@Seq_1469"	"Hanseniaspora_uvarum@Seq_1469"	"Hanseniaspora_uvarum@Seq_1469"
"MNXR95824"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3653"	"Hanseniaspora_uvarum@Seq_3653"	"Hanseniaspora_uvarum@Seq_3653"	"Hanseniaspora_uvarum@Seq_3653"
"MNXR95456"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_2409"	"Hanseniaspora_uvarum@Seq_2409"	"Hanseniaspora_uvarum@Seq_2409"	"Hanseniaspora_uvarum@Seq_2409"
"MNXR96321"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_1018"	NA	""	"Hanseniaspora_uvarum@Seq_1018"
"MNXR95482"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_625"	"Hanseniaspora_uvarum@Seq_625"	"Hanseniaspora_uvarum@Seq_625"	"Hanseniaspora_uvarum@Seq_625"
"MNXR95492"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1496"	"Hanseniaspora_uvarum@Seq_1496"	"Hanseniaspora_uvarum@Seq_1496"	"Hanseniaspora_uvarum@Seq_1496"
"MNXR106427"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_1834"	NA	""	"Hanseniaspora_uvarum@Seq_1834"
"MNXR106428"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2404"	NA	""	"Hanseniaspora_uvarum@Seq_2404"
"MNXR103371"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_2014"	"Hanseniaspora_uvarum@Seq_2014"	"Hanseniaspora_uvarum@Seq_2014"	"Hanseniaspora_uvarum@Seq_2014"
"MNXR102425"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3654 or Hanseniaspora_uvarum@Seq_3704 or Hanseniaspora_uvarum@Seq_1544 or Hanseniaspora_uvarum@Seq_583"	"Hanseniaspora_uvarum@Seq_583 or Hanseniaspora_uvarum@Seq_1544 or Hanseniaspora_uvarum@Seq_3654 or Hanseniaspora_uvarum@Seq_3704"	"Hanseniaspora_uvarum@Seq_3654;Hanseniaspora_uvarum@Seq_3704;Hanseniaspora_uvarum@Seq_1544;Hanseniaspora_uvarum@Seq_583"	"Hanseniaspora_uvarum@Seq_3654;Hanseniaspora_uvarum@Seq_3704;Hanseniaspora_uvarum@Seq_1544;Hanseniaspora_uvarum@Seq_583"
"MNXR101446"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_4183"	"Hanseniaspora_uvarum@Seq_4183"	"Hanseniaspora_uvarum@Seq_4183"	"Hanseniaspora_uvarum@Seq_4183"
"MNXR104339"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_3398"	NA	""	"Hanseniaspora_uvarum@Seq_3398"
"MNXR104338"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_3770"	NA	""	"Hanseniaspora_uvarum@Seq_3770"
"MNXR95271"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1287 or Hanseniaspora_uvarum@Seq_3358"	"Hanseniaspora_uvarum@Seq_1287"	"Hanseniaspora_uvarum@Seq_1287"	"Hanseniaspora_uvarum@Seq_1287;Hanseniaspora_uvarum@Seq_3358"
"MNXR95363"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_4212"	"Hanseniaspora_uvarum@Seq_4212"	"Hanseniaspora_uvarum@Seq_4212"	"Hanseniaspora_uvarum@Seq_4212"
"MNXR95413"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_215"	"Hanseniaspora_uvarum@Seq_215"	"Hanseniaspora_uvarum@Seq_215"	"Hanseniaspora_uvarum@Seq_215"
"MNXR105304"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_215"	NA	""	"Hanseniaspora_uvarum@Seq_215"
"MNXR95194"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1566"	"Hanseniaspora_uvarum@Seq_1566"	"Hanseniaspora_uvarum@Seq_1566"	"Hanseniaspora_uvarum@Seq_1566"
"MNXR100277"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_57"	"Hanseniaspora_uvarum@Seq_376"	""	"Hanseniaspora_uvarum@Seq_57;Hanseniaspora_uvarum@Seq_376"
"MNXR100085"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3526"	"Hanseniaspora_uvarum@Seq_3526"	"Hanseniaspora_uvarum@Seq_3526"	"Hanseniaspora_uvarum@Seq_3526"
"MNXR103352"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1847"	"Hanseniaspora_uvarum@Seq_1847"	"Hanseniaspora_uvarum@Seq_1847"	"Hanseniaspora_uvarum@Seq_1847"
"MNXR100086"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_627"	NA	""	"Hanseniaspora_uvarum@Seq_627"
"MNXR100024"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2027"	NA	""	"Hanseniaspora_uvarum@Seq_2027"
"MNXR100030"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_2662 or Hanseniaspora_uvarum@Seq_3344"	"Hanseniaspora_uvarum@Seq_1042"	""	"Hanseniaspora_uvarum@Seq_2662;Hanseniaspora_uvarum@Seq_3344;Hanseniaspora_uvarum@Seq_1042"
"MNXR97678"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3533"	"Hanseniaspora_uvarum@Seq_3533"	"Hanseniaspora_uvarum@Seq_3533"	"Hanseniaspora_uvarum@Seq_3533"
"MNXR95698"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1761"	"Hanseniaspora_uvarum@Seq_1761;Hanseniaspora_uvarum@Seq_1761"	""	"Hanseniaspora_uvarum@Seq_1761;Hanseniaspora_uvarum@Seq_1761;Hanseniaspora_uvarum@Seq_1761"
"MNXR95259"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_3270"	NA	""	"Hanseniaspora_uvarum@Seq_3270"
"MNXR106443"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2692"	NA	""	"Hanseniaspora_uvarum@Seq_2692"
"MNXR100781"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2139"	NA	""	"Hanseniaspora_uvarum@Seq_2139"
"MNXR105305"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_2139"	"Hanseniaspora_uvarum@Seq_2139"	"Hanseniaspora_uvarum@Seq_2139"	"Hanseniaspora_uvarum@Seq_2139"
"MNXR105306"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_2554 or Hanseniaspora_uvarum@Seq_2895"	"Hanseniaspora_uvarum@Seq_2554"	"Hanseniaspora_uvarum@Seq_2554"	"Hanseniaspora_uvarum@Seq_2554;Hanseniaspora_uvarum@Seq_2895"
"MNXR106445"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1301"	"Hanseniaspora_uvarum@Seq_1301"	"Hanseniaspora_uvarum@Seq_1301"	"Hanseniaspora_uvarum@Seq_1301"
"MNXR100446"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_3227"	NA	""	"Hanseniaspora_uvarum@Seq_3227"
"MNXR103355"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3729"	"Hanseniaspora_uvarum@Seq_3386 or Hanseniaspora_uvarum@Seq_3729"	"Hanseniaspora_uvarum@Seq_3729"	"Hanseniaspora_uvarum@Seq_3729;Hanseniaspora_uvarum@Seq_3386"
"MNXR102438"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3729"	"Hanseniaspora_uvarum@Seq_3386 or Hanseniaspora_uvarum@Seq_3729"	"Hanseniaspora_uvarum@Seq_3729"	"Hanseniaspora_uvarum@Seq_3729;Hanseniaspora_uvarum@Seq_3386"
"MNXR106451"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_4231 or Hanseniaspora_uvarum@Seq_3923 or Hanseniaspora_uvarum@Seq_2237 or Hanseniaspora_uvarum@Seq_2270 or Hanseniaspora_uvarum@Seq_3404 or Hanseniaspora_uvarum@Seq_493 or Hanseniaspora_uvarum@Seq_317 or Hanseniaspora_uvarum@Seq_2461 or Hanseniaspora_uvarum@Seq_2728"	NA	""	"Hanseniaspora_uvarum@Seq_4231;Hanseniaspora_uvarum@Seq_3923;Hanseniaspora_uvarum@Seq_2237;Hanseniaspora_uvarum@Seq_2270;Hanseniaspora_uvarum@Seq_3404;Hanseniaspora_uvarum@Seq_493;Hanseniaspora_uvarum@Seq_317;Hanseniaspora_uvarum@Seq_2461;Hanseniaspora_uvarum@Seq_2728"
"MNXR100612"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3204 or Hanseniaspora_uvarum@Seq_1130"	"Hanseniaspora_uvarum@Seq_1130"	"Hanseniaspora_uvarum@Seq_1130"	"Hanseniaspora_uvarum@Seq_3204;Hanseniaspora_uvarum@Seq_1130"
"MNXR99471"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3340"	"Hanseniaspora_uvarum@Seq_3340"	"Hanseniaspora_uvarum@Seq_3340"	"Hanseniaspora_uvarum@Seq_3340"
"MNXR105307"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_215"	NA	""	"Hanseniaspora_uvarum@Seq_215"
"MNXR101928"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2755 or Hanseniaspora_uvarum@Seq_2524"	NA	""	"Hanseniaspora_uvarum@Seq_2755;Hanseniaspora_uvarum@Seq_2524"
"MNXR96119"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_636"	"Hanseniaspora_uvarum@Seq_636"	"Hanseniaspora_uvarum@Seq_636"	"Hanseniaspora_uvarum@Seq_636"
"MNXR100144"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_239"	"Hanseniaspora_uvarum@Seq_239"	"Hanseniaspora_uvarum@Seq_239"	"Hanseniaspora_uvarum@Seq_239"
"MNXR102043"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2755 or Hanseniaspora_uvarum@Seq_2524"	NA	""	"Hanseniaspora_uvarum@Seq_2755;Hanseniaspora_uvarum@Seq_2524"
"MNXR101439"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3549"	"Hanseniaspora_uvarum@Seq_3549"	"Hanseniaspora_uvarum@Seq_3549"	"Hanseniaspora_uvarum@Seq_3549"
"MNXR102391"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1238"	"Hanseniaspora_uvarum@Seq_1238"	"Hanseniaspora_uvarum@Seq_1238"	"Hanseniaspora_uvarum@Seq_1238"
"MNXR106485"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2554 or Hanseniaspora_uvarum@Seq_2895"	NA	""	"Hanseniaspora_uvarum@Seq_2554;Hanseniaspora_uvarum@Seq_2895"
"MNXR96920"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3999"	"Hanseniaspora_uvarum@Seq_3999"	"Hanseniaspora_uvarum@Seq_3999"	"Hanseniaspora_uvarum@Seq_3999"
"MNXR96079"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_3189"	"Hanseniaspora_uvarum@Seq_3189"	"Hanseniaspora_uvarum@Seq_3189"	"Hanseniaspora_uvarum@Seq_3189"
"MNXR100352"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_948"	NA	""	"Hanseniaspora_uvarum@Seq_948"
"MNXR95618"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_1761"	NA	""	"Hanseniaspora_uvarum@Seq_1761"
"MNXR100364"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_1761"	NA	""	"Hanseniaspora_uvarum@Seq_1761"
"MNXR106519"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1809"	"Hanseniaspora_uvarum@Seq_1809"	"Hanseniaspora_uvarum@Seq_1809"	"Hanseniaspora_uvarum@Seq_1809"
"MNXR100455"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_2213 or Hanseniaspora_uvarum@Seq_1712"	"Hanseniaspora_uvarum@Seq_2213"	"Hanseniaspora_uvarum@Seq_2213"	"Hanseniaspora_uvarum@Seq_2213;Hanseniaspora_uvarum@Seq_1712"
"MNXR102052"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2031"	NA	""	"Hanseniaspora_uvarum@Seq_2031"
"MNXR105308"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_323"	NA	""	"Hanseniaspora_uvarum@Seq_323"
"MNXR100460"	"RAVEN_kegg"	"Hanseniaspora_uvarum@Seq_2014"	NA	""	"Hanseniaspora_uvarum@Seq_2014"
"MNXR104637"	"RAVEN_kegg;RAVEN_biocyc"	"Hanseniaspora_uvarum@Seq_1650 or Hanseniaspora_uvarum@Seq_31"	"Hanseniaspora_uvarum@Seq_1650"	"Hanseniaspora_uvarum@Seq_1650"	"Hanseniaspora_uvarum@Seq_1650;Hanseniaspora_uvarum@Seq_31"
