"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Zygosaccharomyces_bailii@Seq_1599"	"Zygosaccharomyces_bailii@Seq_1599"	"Zygosaccharomyces_bailii@Seq_1599"	"Zygosaccharomyces_bailii@Seq_1599"
"MNXR106335"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_3325"	NA	""	"Zygosaccharomyces_bailii@Seq_3325"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Zygosaccharomyces_bailii@Seq_1533 or Zygosaccharomyces_bailii@Seq_1830"	"Zygosaccharomyces_bailii@Seq_1533 or Zygosaccharomyces_bailii@Seq_1830"	"Zygosaccharomyces_bailii@Seq_1533;Zygosaccharomyces_bailii@Seq_1830"	"Zygosaccharomyces_bailii@Seq_1533;Zygosaccharomyces_bailii@Seq_1830"
"MNXR95163"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_4332"	NA	""	"Zygosaccharomyces_bailii@Seq_4332"
"MNXR102428"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_999 or Zygosaccharomyces_bailii@Seq_3117 or Zygosaccharomyces_bailii@Seq_1897 or Zygosaccharomyces_bailii@Seq_3653 or Zygosaccharomyces_bailii@Seq_1097 or Zygosaccharomyces_bailii@Seq_189 or Zygosaccharomyces_bailii@Seq_3325"	NA	""	"Zygosaccharomyces_bailii@Seq_999;Zygosaccharomyces_bailii@Seq_3117;Zygosaccharomyces_bailii@Seq_1897;Zygosaccharomyces_bailii@Seq_3653;Zygosaccharomyces_bailii@Seq_1097;Zygosaccharomyces_bailii@Seq_189;Zygosaccharomyces_bailii@Seq_3325"
"MNXR100245"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_1456"	NA	""	"Zygosaccharomyces_bailii@Seq_1456"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Zygosaccharomyces_bailii@Seq_634"	"Zygosaccharomyces_bailii@Seq_634"	"Zygosaccharomyces_bailii@Seq_634"	"Zygosaccharomyces_bailii@Seq_634"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Zygosaccharomyces_bailii@Seq_1720"	"Zygosaccharomyces_bailii@Seq_1720"	"Zygosaccharomyces_bailii@Seq_1720"	"Zygosaccharomyces_bailii@Seq_1720"
"MNXR96043"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_2984 or Zygosaccharomyces_bailii@Seq_1999 or Zygosaccharomyces_bailii@Seq_3267"	NA	""	"Zygosaccharomyces_bailii@Seq_2984;Zygosaccharomyces_bailii@Seq_1999;Zygosaccharomyces_bailii@Seq_3267"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"Zygosaccharomyces_bailii@Seq_1265 or Zygosaccharomyces_bailii@Seq_2667 or Zygosaccharomyces_bailii@Seq_1979 or Zygosaccharomyces_bailii@Seq_3528 or Zygosaccharomyces_bailii@Seq_2830 or Zygosaccharomyces_bailii@Seq_3888"	"Zygosaccharomyces_bailii@Seq_2833"	""	"Zygosaccharomyces_bailii@Seq_1265;Zygosaccharomyces_bailii@Seq_2667;Zygosaccharomyces_bailii@Seq_1979;Zygosaccharomyces_bailii@Seq_3528;Zygosaccharomyces_bailii@Seq_2830;Zygosaccharomyces_bailii@Seq_3888;Zygosaccharomyces_bailii@Seq_2833"
"MNXR102054"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_4344"	NA	""	"Zygosaccharomyces_bailii@Seq_4344"
"MNXR95444"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_3669"	NA	""	"Zygosaccharomyces_bailii@Seq_3669"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"Zygosaccharomyces_bailii@Seq_1456"	"Zygosaccharomyces_bailii@Seq_1456"	"Zygosaccharomyces_bailii@Seq_1456"	"Zygosaccharomyces_bailii@Seq_1456"
"MNXR100097"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_177"	NA	""	"Zygosaccharomyces_bailii@Seq_177"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"Zygosaccharomyces_bailii@Seq_2107 or Zygosaccharomyces_bailii@Seq_4521"	"Zygosaccharomyces_bailii@Seq_375 or Zygosaccharomyces_bailii@Seq_2107"	"Zygosaccharomyces_bailii@Seq_2107"	"Zygosaccharomyces_bailii@Seq_2107;Zygosaccharomyces_bailii@Seq_4521;Zygosaccharomyces_bailii@Seq_375"
"MNXR101888"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_3085 or Zygosaccharomyces_bailii@Seq_1956 or Zygosaccharomyces_bailii@Seq_3052 or Zygosaccharomyces_bailii@Seq_1603"	NA	""	"Zygosaccharomyces_bailii@Seq_3085;Zygosaccharomyces_bailii@Seq_1956;Zygosaccharomyces_bailii@Seq_3052;Zygosaccharomyces_bailii@Seq_1603"
"MNXR101861"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_4344 or Zygosaccharomyces_bailii@Seq_2191"	NA	""	"Zygosaccharomyces_bailii@Seq_4344;Zygosaccharomyces_bailii@Seq_2191"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"Zygosaccharomyces_bailii@Seq_2380 or Zygosaccharomyces_bailii@Seq_3606"	"Zygosaccharomyces_bailii@Seq_2380 or Zygosaccharomyces_bailii@Seq_3606"	"Zygosaccharomyces_bailii@Seq_2380;Zygosaccharomyces_bailii@Seq_3606"	"Zygosaccharomyces_bailii@Seq_2380;Zygosaccharomyces_bailii@Seq_3606"
"MNXR106392"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_2789 or Zygosaccharomyces_bailii@Seq_2854"	NA	""	"Zygosaccharomyces_bailii@Seq_2789;Zygosaccharomyces_bailii@Seq_2854"
"MNXR106395"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_2789 or Zygosaccharomyces_bailii@Seq_2854"	NA	""	"Zygosaccharomyces_bailii@Seq_2789;Zygosaccharomyces_bailii@Seq_2854"
"MNXR100291"	"RAVEN_kegg"	"Zygosaccharomyces_bailii@Seq_1456"	NA	""	"Zygosaccharomyces_bailii@Seq_1456"
