"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_2379"	"yHMPu5000035033_Candida_cretensis@Seq_2079 or yHMPu5000035033_Candida_cretensis@Seq_2379"	"yHMPu5000035033_Candida_cretensis@Seq_2379"	"yHMPu5000035033_Candida_cretensis@Seq_2379;yHMPu5000035033_Candida_cretensis@Seq_2079"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_821 or yHMPu5000035033_Candida_cretensis@Seq_1937"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_821;yHMPu5000035033_Candida_cretensis@Seq_1937"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_3136 or yHMPu5000035033_Candida_cretensis@Seq_370"	"yHMPu5000035033_Candida_cretensis@Seq_370 or yHMPu5000035033_Candida_cretensis@Seq_3136"	"yHMPu5000035033_Candida_cretensis@Seq_3136;yHMPu5000035033_Candida_cretensis@Seq_370"	"yHMPu5000035033_Candida_cretensis@Seq_3136;yHMPu5000035033_Candida_cretensis@Seq_370"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_2203 or yHMPu5000035033_Candida_cretensis@Seq_4755 or yHMPu5000035033_Candida_cretensis@Seq_3708 or yHMPu5000035033_Candida_cretensis@Seq_2589 or yHMPu5000035033_Candida_cretensis@Seq_821 or yHMPu5000035033_Candida_cretensis@Seq_1937"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_2203;yHMPu5000035033_Candida_cretensis@Seq_4755;yHMPu5000035033_Candida_cretensis@Seq_3708;yHMPu5000035033_Candida_cretensis@Seq_2589;yHMPu5000035033_Candida_cretensis@Seq_821;yHMPu5000035033_Candida_cretensis@Seq_1937"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_2899"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_2899"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_891 or yHMPu5000035033_Candida_cretensis@Seq_2499"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_891;yHMPu5000035033_Candida_cretensis@Seq_2499"
"MNXR106342"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_2599"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_2599"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_1192 or yHMPu5000035033_Candida_cretensis@Seq_2644 or yHMPu5000035033_Candida_cretensis@Seq_1819 or yHMPu5000035033_Candida_cretensis@Seq_1035"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_1192;yHMPu5000035033_Candida_cretensis@Seq_2644;yHMPu5000035033_Candida_cretensis@Seq_1819;yHMPu5000035033_Candida_cretensis@Seq_1035"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_1610 or yHMPu5000035033_Candida_cretensis@Seq_600"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_1610;yHMPu5000035033_Candida_cretensis@Seq_600"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_3771"	"yHMPu5000035033_Candida_cretensis@Seq_3771"	"yHMPu5000035033_Candida_cretensis@Seq_3771"	"yHMPu5000035033_Candida_cretensis@Seq_3771"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_3067"	"yHMPu5000035033_Candida_cretensis@Seq_3067"	"yHMPu5000035033_Candida_cretensis@Seq_3067"	"yHMPu5000035033_Candida_cretensis@Seq_3067"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_340 or yHMPu5000035033_Candida_cretensis@Seq_1945"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_340;yHMPu5000035033_Candida_cretensis@Seq_1945"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_3638"	"yHMPu5000035033_Candida_cretensis@Seq_3638"	"yHMPu5000035033_Candida_cretensis@Seq_3638"	"yHMPu5000035033_Candida_cretensis@Seq_3638"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_4527 or yHMPu5000035033_Candida_cretensis@Seq_2216 or yHMPu5000035033_Candida_cretensis@Seq_2109 or yHMPu5000035033_Candida_cretensis@Seq_2567 or yHMPu5000035033_Candida_cretensis@Seq_1265 or yHMPu5000035033_Candida_cretensis@Seq_1988"	"yHMPu5000035033_Candida_cretensis@Seq_79"	""	"yHMPu5000035033_Candida_cretensis@Seq_4527;yHMPu5000035033_Candida_cretensis@Seq_2216;yHMPu5000035033_Candida_cretensis@Seq_2109;yHMPu5000035033_Candida_cretensis@Seq_2567;yHMPu5000035033_Candida_cretensis@Seq_1265;yHMPu5000035033_Candida_cretensis@Seq_1988;yHMPu5000035033_Candida_cretensis@Seq_79"
"MNXR95444"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_1251"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_1251"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_2899"	"yHMPu5000035033_Candida_cretensis@Seq_2899"	"yHMPu5000035033_Candida_cretensis@Seq_2899"	"yHMPu5000035033_Candida_cretensis@Seq_2899"
"MNXR100097"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_2904"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_2904"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_1527 or yHMPu5000035033_Candida_cretensis@Seq_1384 or yHMPu5000035033_Candida_cretensis@Seq_3429"	"yHMPu5000035033_Candida_cretensis@Seq_1384 or yHMPu5000035033_Candida_cretensis@Seq_1527 or yHMPu5000035033_Candida_cretensis@Seq_3429"	"yHMPu5000035033_Candida_cretensis@Seq_1527;yHMPu5000035033_Candida_cretensis@Seq_1384;yHMPu5000035033_Candida_cretensis@Seq_3429"	"yHMPu5000035033_Candida_cretensis@Seq_1527;yHMPu5000035033_Candida_cretensis@Seq_1384;yHMPu5000035033_Candida_cretensis@Seq_3429"
"MNXR101888"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_553 or yHMPu5000035033_Candida_cretensis@Seq_4991 or yHMPu5000035033_Candida_cretensis@Seq_2002 or yHMPu5000035033_Candida_cretensis@Seq_328"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_553;yHMPu5000035033_Candida_cretensis@Seq_4991;yHMPu5000035033_Candida_cretensis@Seq_2002;yHMPu5000035033_Candida_cretensis@Seq_328"
"MNXR101861"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_4905"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_4905"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_665 or yHMPu5000035033_Candida_cretensis@Seq_4913"	"yHMPu5000035033_Candida_cretensis@Seq_665 or yHMPu5000035033_Candida_cretensis@Seq_4913"	"yHMPu5000035033_Candida_cretensis@Seq_665;yHMPu5000035033_Candida_cretensis@Seq_4913"	"yHMPu5000035033_Candida_cretensis@Seq_665;yHMPu5000035033_Candida_cretensis@Seq_4913"
"MNXR106392"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_2568"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_2568"
"MNXR106395"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_2568"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_2568"
"MNXR100291"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_2899"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_2899"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_2904"	"yHMPu5000035033_Candida_cretensis@Seq_2904"	"yHMPu5000035033_Candida_cretensis@Seq_2904"	"yHMPu5000035033_Candida_cretensis@Seq_2904"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_2216 or yHMPu5000035033_Candida_cretensis@Seq_2109 or yHMPu5000035033_Candida_cretensis@Seq_2567"	"yHMPu5000035033_Candida_cretensis@Seq_2216"	"yHMPu5000035033_Candida_cretensis@Seq_2216"	"yHMPu5000035033_Candida_cretensis@Seq_2216;yHMPu5000035033_Candida_cretensis@Seq_2109;yHMPu5000035033_Candida_cretensis@Seq_2567"
"MNXR95856"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_123"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_123"
"MNXR95435"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_1125"	"yHMPu5000035033_Candida_cretensis@Seq_1125"	"yHMPu5000035033_Candida_cretensis@Seq_1125"	"yHMPu5000035033_Candida_cretensis@Seq_1125"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_4577 or yHMPu5000035033_Candida_cretensis@Seq_1188"	"yHMPu5000035033_Candida_cretensis@Seq_3668 or yHMPu5000035033_Candida_cretensis@Seq_4577"	"yHMPu5000035033_Candida_cretensis@Seq_4577"	"yHMPu5000035033_Candida_cretensis@Seq_4577;yHMPu5000035033_Candida_cretensis@Seq_1188;yHMPu5000035033_Candida_cretensis@Seq_3668"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_3584"	"yHMPu5000035033_Candida_cretensis@Seq_3584"	"yHMPu5000035033_Candida_cretensis@Seq_3584"	"yHMPu5000035033_Candida_cretensis@Seq_3584"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_3039 or yHMPu5000035033_Candida_cretensis@Seq_4682"	"yHMPu5000035033_Candida_cretensis@Seq_3039"	"yHMPu5000035033_Candida_cretensis@Seq_3039"	"yHMPu5000035033_Candida_cretensis@Seq_3039;yHMPu5000035033_Candida_cretensis@Seq_4682"
"MNXR106405"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_113"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_113"
"MNXR96884"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_4787 or yHMPu5000035033_Candida_cretensis@Seq_5108"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_4787;yHMPu5000035033_Candida_cretensis@Seq_5108"
"MNXR101931"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_2216 or yHMPu5000035033_Candida_cretensis@Seq_2109 or yHMPu5000035033_Candida_cretensis@Seq_2567"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_2216;yHMPu5000035033_Candida_cretensis@Seq_2109;yHMPu5000035033_Candida_cretensis@Seq_2567"
"MNXR101935"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_113"	"yHMPu5000035033_Candida_cretensis@Seq_113"	"yHMPu5000035033_Candida_cretensis@Seq_113"	"yHMPu5000035033_Candida_cretensis@Seq_113"
"MNXR106413"	"RAVEN_kegg"	"yHMPu5000035033_Candida_cretensis@Seq_4577 or yHMPu5000035033_Candida_cretensis@Seq_3668"	NA	""	"yHMPu5000035033_Candida_cretensis@Seq_4577;yHMPu5000035033_Candida_cretensis@Seq_3668"
"MNXR105118"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035033_Candida_cretensis@Seq_1734"	"yHMPu5000035033_Candida_cretensis@Seq_1734"	"yHMPu5000035033_Candida_cretensis@Seq_1734"	"yHMPu5000035033_Candida_cretensis@Seq_1734"
