"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034932_Kuraishia_ogatae@Seq_1677"	"yHMPu5000034932_Kuraishia_ogatae@Seq_1677"	"yHMPu5000034932_Kuraishia_ogatae@Seq_1677"	"yHMPu5000034932_Kuraishia_ogatae@Seq_1677"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034932_Kuraishia_ogatae@Seq_2303 or yHMPu5000034932_Kuraishia_ogatae@Seq_3192"	NA	""	"yHMPu5000034932_Kuraishia_ogatae@Seq_2303;yHMPu5000034932_Kuraishia_ogatae@Seq_3192"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034932_Kuraishia_ogatae@Seq_3274"	"yHMPu5000034932_Kuraishia_ogatae@Seq_3274"	"yHMPu5000034932_Kuraishia_ogatae@Seq_3274"	"yHMPu5000034932_Kuraishia_ogatae@Seq_3274"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000034932_Kuraishia_ogatae@Seq_4304"	NA	""	"yHMPu5000034932_Kuraishia_ogatae@Seq_4304"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034932_Kuraishia_ogatae@Seq_2385 or yHMPu5000034932_Kuraishia_ogatae@Seq_1654 or yHMPu5000034932_Kuraishia_ogatae@Seq_3358 or yHMPu5000034932_Kuraishia_ogatae@Seq_2303 or yHMPu5000034932_Kuraishia_ogatae@Seq_3192"	NA	""	"yHMPu5000034932_Kuraishia_ogatae@Seq_2385;yHMPu5000034932_Kuraishia_ogatae@Seq_1654;yHMPu5000034932_Kuraishia_ogatae@Seq_3358;yHMPu5000034932_Kuraishia_ogatae@Seq_2303;yHMPu5000034932_Kuraishia_ogatae@Seq_3192"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034932_Kuraishia_ogatae@Seq_2531"	NA	""	"yHMPu5000034932_Kuraishia_ogatae@Seq_2531"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000034932_Kuraishia_ogatae@Seq_4823 or yHMPu5000034932_Kuraishia_ogatae@Seq_5027"	NA	""	"yHMPu5000034932_Kuraishia_ogatae@Seq_4823;yHMPu5000034932_Kuraishia_ogatae@Seq_5027"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000034932_Kuraishia_ogatae@Seq_4853 or yHMPu5000034932_Kuraishia_ogatae@Seq_3803"	NA	""	"yHMPu5000034932_Kuraishia_ogatae@Seq_4853;yHMPu5000034932_Kuraishia_ogatae@Seq_3803"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000034932_Kuraishia_ogatae@Seq_2927"	NA	""	"yHMPu5000034932_Kuraishia_ogatae@Seq_2927"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034932_Kuraishia_ogatae@Seq_3845"	"yHMPu5000034932_Kuraishia_ogatae@Seq_3845"	"yHMPu5000034932_Kuraishia_ogatae@Seq_3845"	"yHMPu5000034932_Kuraishia_ogatae@Seq_3845"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034932_Kuraishia_ogatae@Seq_4567"	"yHMPu5000034932_Kuraishia_ogatae@Seq_4567"	"yHMPu5000034932_Kuraishia_ogatae@Seq_4567"	"yHMPu5000034932_Kuraishia_ogatae@Seq_4567"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000034932_Kuraishia_ogatae@Seq_5281 or yHMPu5000034932_Kuraishia_ogatae@Seq_2720"	NA	""	"yHMPu5000034932_Kuraishia_ogatae@Seq_5281;yHMPu5000034932_Kuraishia_ogatae@Seq_2720"
