"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Scheffersomyces_stipitis@Seq_226"	"Scheffersomyces_stipitis@Seq_226"	"Scheffersomyces_stipitis@Seq_226"	"Scheffersomyces_stipitis@Seq_226"
"MNXR106335"	"RAVEN_kegg"	"Scheffersomyces_stipitis@Seq_1166 or Scheffersomyces_stipitis@Seq_4145"	NA	""	"Scheffersomyces_stipitis@Seq_1166;Scheffersomyces_stipitis@Seq_4145"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Scheffersomyces_stipitis@Seq_5610"	"Scheffersomyces_stipitis@Seq_5610"	"Scheffersomyces_stipitis@Seq_5610"	"Scheffersomyces_stipitis@Seq_5610"
"MNXR95163"	"RAVEN_kegg"	"Scheffersomyces_stipitis@Seq_3577"	NA	""	"Scheffersomyces_stipitis@Seq_3577"
"MNXR102428"	"RAVEN_kegg"	"Scheffersomyces_stipitis@Seq_5955 or Scheffersomyces_stipitis@Seq_1126 or Scheffersomyces_stipitis@Seq_2809 or Scheffersomyces_stipitis@Seq_4498 or Scheffersomyces_stipitis@Seq_1166 or Scheffersomyces_stipitis@Seq_4145"	NA	""	"Scheffersomyces_stipitis@Seq_5955;Scheffersomyces_stipitis@Seq_1126;Scheffersomyces_stipitis@Seq_2809;Scheffersomyces_stipitis@Seq_4498;Scheffersomyces_stipitis@Seq_1166;Scheffersomyces_stipitis@Seq_4145"
"MNXR100245"	"RAVEN_kegg"	"Scheffersomyces_stipitis@Seq_2754"	NA	""	"Scheffersomyces_stipitis@Seq_2754"
"MNXR95628"	"RAVEN_kegg"	"Scheffersomyces_stipitis@Seq_5744 or Scheffersomyces_stipitis@Seq_3532"	NA	""	"Scheffersomyces_stipitis@Seq_5744;Scheffersomyces_stipitis@Seq_3532"
"MNXR106342"	"RAVEN_kegg"	"Scheffersomyces_stipitis@Seq_2876"	NA	""	"Scheffersomyces_stipitis@Seq_2876"
"MNXR106343"	"RAVEN_kegg"	"Scheffersomyces_stipitis@Seq_2505 or Scheffersomyces_stipitis@Seq_1850 or Scheffersomyces_stipitis@Seq_2793 or Scheffersomyces_stipitis@Seq_5755 or Scheffersomyces_stipitis@Seq_2870 or Scheffersomyces_stipitis@Seq_5735 or Scheffersomyces_stipitis@Seq_4255"	NA	""	"Scheffersomyces_stipitis@Seq_2505;Scheffersomyces_stipitis@Seq_1850;Scheffersomyces_stipitis@Seq_2793;Scheffersomyces_stipitis@Seq_5755;Scheffersomyces_stipitis@Seq_2870;Scheffersomyces_stipitis@Seq_5735;Scheffersomyces_stipitis@Seq_4255"
"MNXR101350"	"RAVEN_kegg"	"Scheffersomyces_stipitis@Seq_4693 or Scheffersomyces_stipitis@Seq_5024 or Scheffersomyces_stipitis@Seq_3975"	NA	""	"Scheffersomyces_stipitis@Seq_4693;Scheffersomyces_stipitis@Seq_5024;Scheffersomyces_stipitis@Seq_3975"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Scheffersomyces_stipitis@Seq_1392"	"Scheffersomyces_stipitis@Seq_1392"	"Scheffersomyces_stipitis@Seq_1392"	"Scheffersomyces_stipitis@Seq_1392"
