"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3718"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3718"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3718"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3718"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5322 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_3014"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5322;yHMPu5000035670_Phaffomyces_opuntiae@Seq_3014"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_141"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_141"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_141"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_141"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4502"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4502"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_758 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_3306 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_395 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5322 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_3014"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_758;yHMPu5000035670_Phaffomyces_opuntiae@Seq_3306;yHMPu5000035670_Phaffomyces_opuntiae@Seq_395;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5322;yHMPu5000035670_Phaffomyces_opuntiae@Seq_3014"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5237"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5237"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4078 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5408 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_4349"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4078;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5408;yHMPu5000035670_Phaffomyces_opuntiae@Seq_4349"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_648"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_648"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3020"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3020"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3020"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3020"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1264"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1264"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1264"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1264"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1197 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_2040 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5060"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1197;yHMPu5000035670_Phaffomyces_opuntiae@Seq_2040;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5060"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_602"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_602"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_602"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_602"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3342 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_4839 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5579 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_4274 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5229 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_951 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_2356 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_4535 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_469"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1296 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_2895"	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3342;yHMPu5000035670_Phaffomyces_opuntiae@Seq_4839;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5579;yHMPu5000035670_Phaffomyces_opuntiae@Seq_4274;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5229;yHMPu5000035670_Phaffomyces_opuntiae@Seq_951;yHMPu5000035670_Phaffomyces_opuntiae@Seq_2356;yHMPu5000035670_Phaffomyces_opuntiae@Seq_4535;yHMPu5000035670_Phaffomyces_opuntiae@Seq_469;yHMPu5000035670_Phaffomyces_opuntiae@Seq_1296;yHMPu5000035670_Phaffomyces_opuntiae@Seq_2895"
"MNXR102054"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4849"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4849"
"MNXR95444"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5449"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5449"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5237"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5237"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5237"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5237"
"MNXR100097"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_507"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_507"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3850 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_1054 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_1259"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1054 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_1259 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_3850"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3850;yHMPu5000035670_Phaffomyces_opuntiae@Seq_1054;yHMPu5000035670_Phaffomyces_opuntiae@Seq_1259"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3850;yHMPu5000035670_Phaffomyces_opuntiae@Seq_1054;yHMPu5000035670_Phaffomyces_opuntiae@Seq_1259"
"MNXR101888"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1654 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_2298 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_1225 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_4174"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1654;yHMPu5000035670_Phaffomyces_opuntiae@Seq_2298;yHMPu5000035670_Phaffomyces_opuntiae@Seq_1225;yHMPu5000035670_Phaffomyces_opuntiae@Seq_4174"
"MNXR101861"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4849 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_1534 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_599"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4849;yHMPu5000035670_Phaffomyces_opuntiae@Seq_1534;yHMPu5000035670_Phaffomyces_opuntiae@Seq_599"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1235 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5637 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5411"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1235 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5411 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5637"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1235;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5637;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5411"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1235;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5637;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5411"
"MNXR106392"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_2863 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5555"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_2863;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5555"
"MNXR106395"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_2863 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5555"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_2863;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5555"
"MNXR100291"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5237"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5237"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_507"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_507"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_507"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_507"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4274 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5229 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_469"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4274"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4274"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4274;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5229;yHMPu5000035670_Phaffomyces_opuntiae@Seq_469"
"MNXR95435"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5628"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5628"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5628"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_5628"
"MNXR95450"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3987 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5367"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1872 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_3987"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3987"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3987;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5367;yHMPu5000035670_Phaffomyces_opuntiae@Seq_1872"
"MNXR97762"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3846"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3846"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3846"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_3846"
"MNXR95841"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_2336 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_1751"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_2336"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_2336"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_2336;yHMPu5000035670_Phaffomyces_opuntiae@Seq_1751"
"MNXR106405"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4663"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4663"
"MNXR96884"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_497 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_4760"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_497;yHMPu5000035670_Phaffomyces_opuntiae@Seq_4760"
"MNXR101931"	"RAVEN_kegg"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4274 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_5229 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_469"	NA	""	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4274;yHMPu5000035670_Phaffomyces_opuntiae@Seq_5229;yHMPu5000035670_Phaffomyces_opuntiae@Seq_469"
"MNXR101935"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4663"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_1872 or yHMPu5000035670_Phaffomyces_opuntiae@Seq_4663"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4663"	"yHMPu5000035670_Phaffomyces_opuntiae@Seq_4663;yHMPu5000035670_Phaffomyces_opuntiae@Seq_1872"
