"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_832 or yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4850"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_832 or yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4850"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_832;yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4850"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_832;yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4850"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4496 or yHMPu5000035040_Ambrosiozyma_maleeae@Seq_5101"	NA	""	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4496;yHMPu5000035040_Ambrosiozyma_maleeae@Seq_5101"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1353"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1353"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1353"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1353"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4908"	NA	""	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4908"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_95 or yHMPu5000035040_Ambrosiozyma_maleeae@Seq_930 or yHMPu5000035040_Ambrosiozyma_maleeae@Seq_113 or yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1254 or yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4496 or yHMPu5000035040_Ambrosiozyma_maleeae@Seq_5101"	NA	""	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_95;yHMPu5000035040_Ambrosiozyma_maleeae@Seq_930;yHMPu5000035040_Ambrosiozyma_maleeae@Seq_113;yHMPu5000035040_Ambrosiozyma_maleeae@Seq_1254;yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4496;yHMPu5000035040_Ambrosiozyma_maleeae@Seq_5101"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_84"	NA	""	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_84"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3827"	NA	""	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3827"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4300"	NA	""	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4300"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3360"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3360"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3360"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3360"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2811"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2811"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2811"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2811"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3535 or yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4141 or yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4030"	NA	""	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_3535;yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4141;yHMPu5000035040_Ambrosiozyma_maleeae@Seq_4030"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2072"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2072"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2072"	"yHMPu5000035040_Ambrosiozyma_maleeae@Seq_2072"
