"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4237"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4237"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4237"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4237"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4071 or yHMPu5000035696_Hanseniaspora_singularis@Seq_3326"	NA	""	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4071;yHMPu5000035696_Hanseniaspora_singularis@Seq_3326"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_405"	NA	""	"yHMPu5000035696_Hanseniaspora_singularis@Seq_405"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_49 or yHMPu5000035696_Hanseniaspora_singularis@Seq_3574 or yHMPu5000035696_Hanseniaspora_singularis@Seq_4514 or yHMPu5000035696_Hanseniaspora_singularis@Seq_4847 or yHMPu5000035696_Hanseniaspora_singularis@Seq_1435 or yHMPu5000035696_Hanseniaspora_singularis@Seq_4071 or yHMPu5000035696_Hanseniaspora_singularis@Seq_3326"	NA	""	"yHMPu5000035696_Hanseniaspora_singularis@Seq_49;yHMPu5000035696_Hanseniaspora_singularis@Seq_3574;yHMPu5000035696_Hanseniaspora_singularis@Seq_4514;yHMPu5000035696_Hanseniaspora_singularis@Seq_4847;yHMPu5000035696_Hanseniaspora_singularis@Seq_1435;yHMPu5000035696_Hanseniaspora_singularis@Seq_4071;yHMPu5000035696_Hanseniaspora_singularis@Seq_3326"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1932"	NA	""	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1932"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4180 or yHMPu5000035696_Hanseniaspora_singularis@Seq_2110"	NA	""	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4180;yHMPu5000035696_Hanseniaspora_singularis@Seq_2110"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1551"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1551"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1551"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1551"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1914"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1914"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1914"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1914"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1529 or yHMPu5000035696_Hanseniaspora_singularis@Seq_88"	NA	""	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1529;yHMPu5000035696_Hanseniaspora_singularis@Seq_88"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4452"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4452"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4452"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_4452"
"MNXR96131"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_2328 or yHMPu5000035696_Hanseniaspora_singularis@Seq_2671 or yHMPu5000035696_Hanseniaspora_singularis@Seq_63 or yHMPu5000035696_Hanseniaspora_singularis@Seq_3533 or yHMPu5000035696_Hanseniaspora_singularis@Seq_2537"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1571"	""	"yHMPu5000035696_Hanseniaspora_singularis@Seq_2328;yHMPu5000035696_Hanseniaspora_singularis@Seq_2671;yHMPu5000035696_Hanseniaspora_singularis@Seq_63;yHMPu5000035696_Hanseniaspora_singularis@Seq_3533;yHMPu5000035696_Hanseniaspora_singularis@Seq_2537;yHMPu5000035696_Hanseniaspora_singularis@Seq_1571"
"MNXR95444"	"RAVEN_kegg"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_3317"	NA	""	"yHMPu5000035696_Hanseniaspora_singularis@Seq_3317"
"MNXR100289"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1932"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1932"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1932"	"yHMPu5000035696_Hanseniaspora_singularis@Seq_1932"
