"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_3975"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_3975"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_3975"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_3975"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1540 or yHMPu5000035687_Cyberlindnera_suaveolens@Seq_2915"	NA	""	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1540;yHMPu5000035687_Cyberlindnera_suaveolens@Seq_2915"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_276"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_276"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_276"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_276"
"MNXR95163"	"RAVEN_kegg"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_5294"	NA	""	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_5294"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4784 or yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4154 or yHMPu5000035687_Cyberlindnera_suaveolens@Seq_3412 or yHMPu5000035687_Cyberlindnera_suaveolens@Seq_5656 or yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1540 or yHMPu5000035687_Cyberlindnera_suaveolens@Seq_2915"	NA	""	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4784;yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4154;yHMPu5000035687_Cyberlindnera_suaveolens@Seq_3412;yHMPu5000035687_Cyberlindnera_suaveolens@Seq_5656;yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1540;yHMPu5000035687_Cyberlindnera_suaveolens@Seq_2915"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1604"	NA	""	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1604"
"MNXR106343"	"RAVEN_kegg"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4949 or yHMPu5000035687_Cyberlindnera_suaveolens@Seq_835"	NA	""	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4949;yHMPu5000035687_Cyberlindnera_suaveolens@Seq_835"
"MNXR101350"	"RAVEN_kegg"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1192 or yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4920"	NA	""	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1192;yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4920"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_288"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_288"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_288"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_288"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_2635"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_2635"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_2635"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_2635"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4706 or yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1457 or yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1851"	NA	""	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_4706;yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1457;yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1851"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1832"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1832"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1832"	"yHMPu5000035687_Cyberlindnera_suaveolens@Seq_1832"
