"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_arboricola@Seq_373"	"Saccharomyces_arboricola@Seq_373"	"Saccharomyces_arboricola@Seq_373"	"Saccharomyces_arboricola@Seq_373"
"MNXR106335"	"RAVEN_kegg"	"Saccharomyces_arboricola@Seq_3894 or Saccharomyces_arboricola@Seq_1067"	NA	""	"Saccharomyces_arboricola@Seq_3894;Saccharomyces_arboricola@Seq_1067"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_arboricola@Seq_1467 or Saccharomyces_arboricola@Seq_4250"	"Saccharomyces_arboricola@Seq_1467 or Saccharomyces_arboricola@Seq_4250"	"Saccharomyces_arboricola@Seq_1467;Saccharomyces_arboricola@Seq_4250"	"Saccharomyces_arboricola@Seq_1467;Saccharomyces_arboricola@Seq_4250"
"MNXR95163"	"RAVEN_kegg"	"Saccharomyces_arboricola@Seq_1278 or Saccharomyces_arboricola@Seq_1646"	NA	""	"Saccharomyces_arboricola@Seq_1278;Saccharomyces_arboricola@Seq_1646"
"MNXR102428"	"RAVEN_kegg"	"Saccharomyces_arboricola@Seq_4560 or Saccharomyces_arboricola@Seq_2239 or Saccharomyces_arboricola@Seq_4908 or Saccharomyces_arboricola@Seq_1366 or Saccharomyces_arboricola@Seq_3850 or Saccharomyces_arboricola@Seq_2094 or Saccharomyces_arboricola@Seq_3894 or Saccharomyces_arboricola@Seq_1067"	NA	""	"Saccharomyces_arboricola@Seq_4560;Saccharomyces_arboricola@Seq_2239;Saccharomyces_arboricola@Seq_4908;Saccharomyces_arboricola@Seq_1366;Saccharomyces_arboricola@Seq_3850;Saccharomyces_arboricola@Seq_2094;Saccharomyces_arboricola@Seq_3894;Saccharomyces_arboricola@Seq_1067"
"MNXR100245"	"RAVEN_kegg"	"Saccharomyces_arboricola@Seq_1165"	NA	""	"Saccharomyces_arboricola@Seq_1165"
"MNXR106342"	"RAVEN_kegg"	"Saccharomyces_arboricola@Seq_2929"	NA	""	"Saccharomyces_arboricola@Seq_2929"
"MNXR101350"	"RAVEN_kegg"	"Saccharomyces_arboricola@Seq_514"	NA	""	"Saccharomyces_arboricola@Seq_514"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_arboricola@Seq_3044"	"Saccharomyces_arboricola@Seq_3044"	"Saccharomyces_arboricola@Seq_3044"	"Saccharomyces_arboricola@Seq_3044"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"Saccharomyces_arboricola@Seq_1988"	"Saccharomyces_arboricola@Seq_1988"	"Saccharomyces_arboricola@Seq_1988"	"Saccharomyces_arboricola@Seq_1988"
"MNXR96043"	"RAVEN_kegg"	"Saccharomyces_arboricola@Seq_2448 or Saccharomyces_arboricola@Seq_906 or Saccharomyces_arboricola@Seq_2662"	NA	""	"Saccharomyces_arboricola@Seq_2448;Saccharomyces_arboricola@Seq_906;Saccharomyces_arboricola@Seq_2662"
