"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95786"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_10206 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_12015"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_10206 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_12015"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_10206;yHMPu5000034631_Martiniozyma_abiesophila@Seq_12015"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_10206;yHMPu5000034631_Martiniozyma_abiesophila@Seq_12015"
"MNXR106335"	"RAVEN_kegg"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_11469 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_5297"	NA	""	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_11469;yHMPu5000034631_Martiniozyma_abiesophila@Seq_5297"
"MNXR96455"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_115"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_115"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_115"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_115"
"MNXR102428"	"RAVEN_kegg"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_5613 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_3802 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_1418 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_2184 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_1973 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_3944 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_11469 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_5297"	NA	""	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_5613;yHMPu5000034631_Martiniozyma_abiesophila@Seq_3802;yHMPu5000034631_Martiniozyma_abiesophila@Seq_1418;yHMPu5000034631_Martiniozyma_abiesophila@Seq_2184;yHMPu5000034631_Martiniozyma_abiesophila@Seq_1973;yHMPu5000034631_Martiniozyma_abiesophila@Seq_3944;yHMPu5000034631_Martiniozyma_abiesophila@Seq_11469;yHMPu5000034631_Martiniozyma_abiesophila@Seq_5297"
"MNXR100245"	"RAVEN_kegg"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_1188"	NA	""	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_1188"
"MNXR95628"	"RAVEN_kegg"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_9457"	NA	""	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_9457"
"MNXR103095"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_186"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_186"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_186"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_186"
"MNXR103430"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_12292"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_12292"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_12292"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_12292"
"MNXR96043"	"RAVEN_kegg"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_2489 or yHMPu5000034631_Martiniozyma_abiesophila@Seq_2913"	NA	""	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_2489;yHMPu5000034631_Martiniozyma_abiesophila@Seq_2913"
"MNXR100658"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_1242"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_1242"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_1242"	"yHMPu5000034631_Martiniozyma_abiesophila@Seq_1242"
