query id	uniprot id	identity
Naumovozyma_castellii@Seq_1	tr|G0VBJ8|G0VBJ8_NAUCC	100.0
Naumovozyma_castellii@Seq_10	tr|G0VHY2|G0VHY2_NAUCC	100.0
Naumovozyma_castellii@Seq_100	tr|G0VGR7|G0VGR7_NAUCC	100.0
Naumovozyma_castellii@Seq_1000	tr|G0VGL5|G0VGL5_NAUCC	100.0
Naumovozyma_castellii@Seq_1001	tr|G0VJB3|G0VJB3_NAUCC	100.0
Naumovozyma_castellii@Seq_1002	tr|G0VAQ9|G0VAQ9_NAUCC	100.0
Naumovozyma_castellii@Seq_1003	tr|G0VFW3|G0VFW3_NAUCC	100.0
Naumovozyma_castellii@Seq_1004	tr|G0V6V4|G0V6V4_NAUCC	100.0
Naumovozyma_castellii@Seq_1005	tr|G0VJE8|G0VJE8_NAUCC	100.0
Naumovozyma_castellii@Seq_1006	tr|G0VHW2|G0VHW2_NAUCC	100.0
Naumovozyma_castellii@Seq_1007	tr|G0VJ70|G0VJ70_NAUCC	100.0
Naumovozyma_castellii@Seq_1008	tr|G0VIY8|G0VIY8_NAUCC	100.0
Naumovozyma_castellii@Seq_1009	tr|G0VDK1|G0VDK1_NAUCC	100.0
Naumovozyma_castellii@Seq_101	tr|G0V7E0|G0V7E0_NAUCC	100.0
Naumovozyma_castellii@Seq_1010	tr|G0VHS9|G0VHS9_NAUCC	100.0
Naumovozyma_castellii@Seq_1011	tr|G0V7S3|G0V7S3_NAUCC	93.54799999999999
Naumovozyma_castellii@Seq_1012	tr|G0V7L2|G0V7L2_NAUCC	97.16799999999999
Naumovozyma_castellii@Seq_1013	tr|G0VI70|G0VI70_NAUCC	100.0
Naumovozyma_castellii@Seq_1014	tr|G0VED8|G0VED8_NAUCC	100.0
Naumovozyma_castellii@Seq_1015	tr|G0VE85|G0VE85_NAUCC	100.0
Naumovozyma_castellii@Seq_1016	tr|G0VD26|G0VD26_NAUCC	100.0
Naumovozyma_castellii@Seq_1017	tr|G0VFS9|G0VFS9_NAUCC	100.0
Naumovozyma_castellii@Seq_1018	tr|G0VGF8|G0VGF8_NAUCC	100.0
Naumovozyma_castellii@Seq_1019	tr|G0V6Z5|G0V6Z5_NAUCC	100.0
Naumovozyma_castellii@Seq_102	tr|G0VIY2|G0VIY2_NAUCC	100.0
Naumovozyma_castellii@Seq_1020	tr|G0VHT5|G0VHT5_NAUCC	100.0
Naumovozyma_castellii@Seq_1021	tr|G0VA04|G0VA04_NAUCC	100.0
Naumovozyma_castellii@Seq_1022	tr|G0V5G9|G0V5G9_NAUCC	100.0
Naumovozyma_castellii@Seq_1023	tr|G0VL05|G0VL05_NAUCC	100.0
Naumovozyma_castellii@Seq_1024	tr|G0VCW3|G0VCW3_NAUCC	100.0
Naumovozyma_castellii@Seq_1025	tr|G0V7R2|G0V7R2_NAUCC	100.0
Naumovozyma_castellii@Seq_1027	tr|G0VK12|G0VK12_NAUCC	100.0
Naumovozyma_castellii@Seq_1028	tr|G0VC36|G0VC36_NAUCC	100.0
Naumovozyma_castellii@Seq_1029	tr|G0VCX2|G0VCX2_NAUCC	100.0
Naumovozyma_castellii@Seq_103	tr|G0VJJ7|G0VJJ7_NAUCC	100.0
Naumovozyma_castellii@Seq_1030	tr|G0V8H5|G0V8H5_NAUCC	100.0
Naumovozyma_castellii@Seq_1031	tr|G0VFF0|G0VFF0_NAUCC	100.0
Naumovozyma_castellii@Seq_1032	tr|G0VHV5|G0VHV5_NAUCC	100.0
Naumovozyma_castellii@Seq_1033	tr|G0VHS5|G0VHS5_NAUCC	100.0
Naumovozyma_castellii@Seq_1034	tr|G0VF08|G0VF08_NAUCC	100.0
Naumovozyma_castellii@Seq_1035	tr|G0V893|G0V893_NAUCC	100.0
Naumovozyma_castellii@Seq_1036	tr|G0VE53|G0VE53_NAUCC	100.0
Naumovozyma_castellii@Seq_1037	tr|G0V7E6|G0V7E6_NAUCC	100.0
Naumovozyma_castellii@Seq_1038	sp|Q6V3X0|PYRD_NAUCC	100.0
Naumovozyma_castellii@Seq_1039	tr|G0VK65|G0VK65_NAUCC	100.0
Naumovozyma_castellii@Seq_104	tr|G0VDV6|G0VDV6_NAUCC	100.0
Naumovozyma_castellii@Seq_1040	tr|G0VBI4|G0VBI4_NAUCC	100.0
Naumovozyma_castellii@Seq_1041	tr|G0VIJ3|G0VIJ3_NAUCC	100.0
Naumovozyma_castellii@Seq_1042	tr|G0VGC0|G0VGC0_NAUCC	100.0
Naumovozyma_castellii@Seq_1043	tr|G0V6H5|G0V6H5_NAUCC	100.0
Naumovozyma_castellii@Seq_1044	tr|G0VKC7|G0VKC7_NAUCC	100.0
Naumovozyma_castellii@Seq_1045	tr|G0VHI6|G0VHI6_NAUCC	100.0
Naumovozyma_castellii@Seq_1046	tr|G0VI09|G0VI09_NAUCC	100.0
Naumovozyma_castellii@Seq_1047	tr|G0VD19|G0VD19_NAUCC	100.0
Naumovozyma_castellii@Seq_1049	tr|G0VEF1|G0VEF1_NAUCC	100.0
Naumovozyma_castellii@Seq_105	tr|G0V7U3|G0V7U3_NAUCC	100.0
Naumovozyma_castellii@Seq_1050	tr|G0V5W2|G0V5W2_NAUCC	100.0
Naumovozyma_castellii@Seq_1051	tr|G0VD90|G0VD90_NAUCC	100.0
Naumovozyma_castellii@Seq_1052	tr|G0V8H4|G0V8H4_NAUCC	100.0
Naumovozyma_castellii@Seq_1053	tr|G0VL13|G0VL13_NAUCC	100.0
Naumovozyma_castellii@Seq_1054	tr|G0VAZ7|G0VAZ7_NAUCC	100.0
Naumovozyma_castellii@Seq_1055	tr|G0VH75|G0VH75_NAUCC	100.0
Naumovozyma_castellii@Seq_1056	tr|G0VGM6|G0VGM6_NAUCC	100.0
Naumovozyma_castellii@Seq_1057	tr|G0VKD4|G0VKD4_NAUCC	100.0
Naumovozyma_castellii@Seq_1058	tr|G0VC80|G0VC80_NAUCC	100.0
Naumovozyma_castellii@Seq_1059	tr|G0VKZ4|G0VKZ4_NAUCC	100.0
Naumovozyma_castellii@Seq_106	tr|G0VH61|G0VH61_NAUCC	99.81700000000001
Naumovozyma_castellii@Seq_1060	tr|G0V6Y6|G0V6Y6_NAUCC	100.0
Naumovozyma_castellii@Seq_1061	tr|G0V6H2|G0V6H2_NAUCC	100.0
Naumovozyma_castellii@Seq_1062	tr|G0V8S6|G0V8S6_NAUCC	100.0
Naumovozyma_castellii@Seq_1063	tr|G0VJQ8|G0VJQ8_NAUCC	100.0
Naumovozyma_castellii@Seq_1065	tr|G0VHJ6|G0VHJ6_NAUCC	100.0
Naumovozyma_castellii@Seq_1066	tr|G0VIX3|G0VIX3_NAUCC	100.0
Naumovozyma_castellii@Seq_1067	tr|G0VJ20|G0VJ20_NAUCC	81.736
Naumovozyma_castellii@Seq_1068	tr|G0VCP2|G0VCP2_NAUCC	100.0
Naumovozyma_castellii@Seq_1069	tr|G0VK34|G0VK34_NAUCC	100.0
Naumovozyma_castellii@Seq_107	tr|G0VFQ2|G0VFQ2_NAUCC	100.0
Naumovozyma_castellii@Seq_1070	tr|G0VIA3|G0VIA3_NAUCC	100.0
Naumovozyma_castellii@Seq_1071	tr|G0VAT5|G0VAT5_NAUCC	100.0
Naumovozyma_castellii@Seq_1072	tr|G0VF45|G0VF45_NAUCC	97.67399999999999
Naumovozyma_castellii@Seq_1073	tr|G0VGZ0|G0VGZ0_NAUCC	100.0
Naumovozyma_castellii@Seq_1074	tr|G0V6U0|G0V6U0_NAUCC	99.145
Naumovozyma_castellii@Seq_1075	tr|G0VF99|G0VF99_NAUCC	100.0
Naumovozyma_castellii@Seq_1076	tr|G0VIN1|G0VIN1_NAUCC	100.0
Naumovozyma_castellii@Seq_1077	tr|G0V737|G0V737_NAUCC	100.0
Naumovozyma_castellii@Seq_1078	tr|G0V6W4|G0V6W4_NAUCC	100.0
Naumovozyma_castellii@Seq_1079	tr|G0VEF0|G0VEF0_NAUCC	100.0
Naumovozyma_castellii@Seq_108	tr|G0V5Q4|G0V5Q4_NAUCC	100.0
Naumovozyma_castellii@Seq_1080	tr|G0VJM0|G0VJM0_NAUCC	100.0
Naumovozyma_castellii@Seq_1082	tr|G0VET7|G0VET7_NAUCC	100.0
Naumovozyma_castellii@Seq_1083	tr|G0VC26|G0VC26_NAUCC	99.725
Naumovozyma_castellii@Seq_1084	tr|G0VI71|G0VI71_NAUCC	100.0
Naumovozyma_castellii@Seq_1085	tr|G0V9H7|G0V9H7_NAUCC	100.0
Naumovozyma_castellii@Seq_1086	tr|G0VL00|G0VL00_NAUCC	100.0
Naumovozyma_castellii@Seq_1087	tr|G0V8S7|G0V8S7_NAUCC	100.0
Naumovozyma_castellii@Seq_1088	tr|G0V5K2|G0V5K2_NAUCC	100.0
Naumovozyma_castellii@Seq_1089	tr|G0V5A4|G0V5A4_NAUCC	100.0
Naumovozyma_castellii@Seq_109	tr|G0VGB8|G0VGB8_NAUCC	100.0
Naumovozyma_castellii@Seq_1090	tr|G0V8D5|G0V8D5_NAUCC	100.0
Naumovozyma_castellii@Seq_1091	tr|G0VJS1|G0VJS1_NAUCC	100.0
