query id	uniprot id	identity
Saccharomyces_eubayanus@Seq_1	tr|A0A0L8RNG9|A0A0L8RNG9_SACEU	100.0
Saccharomyces_eubayanus@Seq_10	tr|A0A0L8RFK3|A0A0L8RFK3_SACEU	100.0
Saccharomyces_eubayanus@Seq_100	tr|A0A0L8RLT1|A0A0L8RLT1_SACEU	100.0
Saccharomyces_eubayanus@Seq_1000	tr|A0A0L8RCW8|A0A0L8RCW8_SACEU	100.0
Saccharomyces_eubayanus@Seq_1001	tr|A0A0L8RLE3|A0A0L8RLE3_SACEU	100.0
Saccharomyces_eubayanus@Seq_1002	tr|A0A0L8RC24|A0A0L8RC24_SACEU	100.0
Saccharomyces_eubayanus@Seq_1003	tr|A0A0L8RF01|A0A0L8RF01_SACEU	100.0
Saccharomyces_eubayanus@Seq_1004	tr|A0A0L8RC95|A0A0L8RC95_SACEU	100.0
Saccharomyces_eubayanus@Seq_1005	tr|A0A0L8RD20|A0A0L8RD20_SACEU	100.0
Saccharomyces_eubayanus@Seq_1006	tr|A0A0L8R9N2|A0A0L8R9N2_SACEU	100.0
Saccharomyces_eubayanus@Seq_1007	tr|A0A0L8RKC8|A0A0L8RKC8_SACEU	97.115
Saccharomyces_eubayanus@Seq_1008	tr|A0A0L8RJK4|A0A0L8RJK4_SACEU	100.0
Saccharomyces_eubayanus@Seq_1009	tr|A0A0L8RLT5|A0A0L8RLT5_SACEU	100.0
Saccharomyces_eubayanus@Seq_101	tr|A0A0L8RF41|A0A0L8RF41_SACEU	100.0
Saccharomyces_eubayanus@Seq_1010	tr|A0A0L8RMK1|A0A0L8RMK1_SACEU	100.0
Saccharomyces_eubayanus@Seq_1011	tr|A0A0L8RPD4|A0A0L8RPD4_SACEU	100.0
Saccharomyces_eubayanus@Seq_1012	tr|A0A0L8RGV5|A0A0L8RGV5_SACEU	100.0
Saccharomyces_eubayanus@Seq_1013	tr|A0A0L8RHA8|A0A0L8RHA8_SACEU	100.0
Saccharomyces_eubayanus@Seq_1014	tr|A0A0L8RDX9|A0A0L8RDX9_SACEU	100.0
Saccharomyces_eubayanus@Seq_1015	tr|A0A0L8RMR0|A0A0L8RMR0_SACEU	89.928
Saccharomyces_eubayanus@Seq_1016	tr|A0A0L8RGV2|A0A0L8RGV2_SACEU	100.0
Saccharomyces_eubayanus@Seq_1017	tr|A0A0L8RM04|A0A0L8RM04_SACEU	100.0
Saccharomyces_eubayanus@Seq_1018	tr|A0A0L8R9J8|A0A0L8R9J8_SACEU	100.0
Saccharomyces_eubayanus@Seq_102	tr|A0A0L8RI76|A0A0L8RI76_SACEU	100.0
Saccharomyces_eubayanus@Seq_1020	tr|A0A0L8RC75|A0A0L8RC75_SACEU	100.0
Saccharomyces_eubayanus@Seq_1021	tr|A0A0L8RHY4|A0A0L8RHY4_SACEU	100.0
Saccharomyces_eubayanus@Seq_1022	tr|A0A0L8RFD0|A0A0L8RFD0_SACEU	99.771
Saccharomyces_eubayanus@Seq_1024	tr|A0A0L8RB52|A0A0L8RB52_SACEU	100.0
Saccharomyces_eubayanus@Seq_1025	tr|A0A0L8RLL4|A0A0L8RLL4_SACEU	100.0
Saccharomyces_eubayanus@Seq_1026	tr|A0A0L8RI73|A0A0L8RI73_SACEU	100.0
Saccharomyces_eubayanus@Seq_1027	tr|A0A0L8RKK4|A0A0L8RKK4_SACEU	100.0
Saccharomyces_eubayanus@Seq_1029	tr|A0A0L8RBY2|A0A0L8RBY2_SACEU	99.758
Saccharomyces_eubayanus@Seq_103	tr|A0A0L8RN84|A0A0L8RN84_SACEU	99.10700000000001
Saccharomyces_eubayanus@Seq_1030	tr|A0A0L8RDV1|A0A0L8RDV1_SACEU	100.0
Saccharomyces_eubayanus@Seq_1032	tr|A0A0L8RKW0|A0A0L8RKW0_SACEU	98.765
Saccharomyces_eubayanus@Seq_1033	tr|A0A0L8RCE5|A0A0L8RCE5_SACEU	100.0
Saccharomyces_eubayanus@Seq_1034	tr|A0A0L8RC80|A0A0L8RC80_SACEU	100.0
Saccharomyces_eubayanus@Seq_1035	tr|A0A0L8RJE0|A0A0L8RJE0_SACEU	100.0
Saccharomyces_eubayanus@Seq_1036	tr|A0A0L8RP37|A0A0L8RP37_SACEU	100.0
Saccharomyces_eubayanus@Seq_1037	tr|A0A0L8RJ96|A0A0L8RJ96_SACEU	100.0
Saccharomyces_eubayanus@Seq_1038	tr|A0A0L8RGX9|A0A0L8RGX9_SACEU	100.0
Saccharomyces_eubayanus@Seq_1039	tr|A0A0L8RF33|A0A0L8RF33_SACEU	100.0
Saccharomyces_eubayanus@Seq_104	tr|A0A0L8RKQ4|A0A0L8RKQ4_SACEU	100.0
Saccharomyces_eubayanus@Seq_1040	tr|A0A0L8RD51|A0A0L8RD51_SACEU	100.0
Saccharomyces_eubayanus@Seq_1041	tr|A0A0L8RET5|A0A0L8RET5_SACEU	100.0
Saccharomyces_eubayanus@Seq_1042	tr|A0A0L8REF4|A0A0L8REF4_SACEU	100.0
Saccharomyces_eubayanus@Seq_1043	tr|A0A0L8RCL4|A0A0L8RCL4_SACEU	100.0
Saccharomyces_eubayanus@Seq_1044	tr|A0A0L8RIY9|A0A0L8RIY9_SACEU	100.0
Saccharomyces_eubayanus@Seq_1046	tr|A0A0L8RJR5|A0A0L8RJR5_SACEU	99.95100000000001
Saccharomyces_eubayanus@Seq_1047	tr|A0A0L8RDD5|A0A0L8RDD5_SACEU	99.17399999999999
Saccharomyces_eubayanus@Seq_1048	tr|A0A0L8RJ80|A0A0L8RJ80_SACEU	100.0
Saccharomyces_eubayanus@Seq_1049	tr|A0A0L8RHI8|A0A0L8RHI8_SACEU	100.0
Saccharomyces_eubayanus@Seq_105	tr|A0A0L8RLU5|A0A0L8RLU5_SACEU	100.0
Saccharomyces_eubayanus@Seq_1051	tr|A0A0L8REY0|A0A0L8REY0_SACEU	100.0
Saccharomyces_eubayanus@Seq_1053	tr|A0A0L8RC84|A0A0L8RC84_SACEU	82.919
Saccharomyces_eubayanus@Seq_1054	tr|A0A0L8RE08|A0A0L8RE08_SACEU	85.811
Saccharomyces_eubayanus@Seq_1055	tr|A0A0L8RMF6|A0A0L8RMF6_SACEU	100.0
Saccharomyces_eubayanus@Seq_1056	tr|A0A0L8RAN8|A0A0L8RAN8_SACEU	100.0
Saccharomyces_eubayanus@Seq_1057	tr|A0A0L8RML4|A0A0L8RML4_SACEU	100.0
Saccharomyces_eubayanus@Seq_1058	tr|A0A0L8RB32|A0A0L8RB32_SACEU	100.0
