query id	uniprot id	identity
Kluyveromyces_marxianus@Seq_1	tr|W0THG6|W0THG6_KLUMD	100.0
Kluyveromyces_marxianus@Seq_10	tr|W0TDQ9|W0TDQ9_KLUMD	100.0
Kluyveromyces_marxianus@Seq_100	tr|W0TD53|W0TD53_KLUMD	98.745
Kluyveromyces_marxianus@Seq_1000	tr|W0TFX6|W0TFX6_KLUMD	99.912
Kluyveromyces_marxianus@Seq_1001	tr|W0T2X7|W0T2X7_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1002	tr|W0TD96|W0TD96_KLUMD	99.79299999999999
Kluyveromyces_marxianus@Seq_1003	tr|W0T3A7|W0T3A7_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1004	tr|W0THF0|W0THF0_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1005	tr|W0TAG6|W0TAG6_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1006	tr|W0T749|W0T749_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1007	sp|W0T661|ATG16_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1008	tr|W0TCL0|W0TCL0_KLUMD	98.145
Kluyveromyces_marxianus@Seq_1009	tr|W0T7T1|W0T7T1_KLUMD	100.0
Kluyveromyces_marxianus@Seq_101	tr|W0TEM8|W0TEM8_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1010	tr|W0T7Z9|W0T7Z9_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1011	tr|W0TE88|W0TE88_KLUMD	98.07700000000001
Kluyveromyces_marxianus@Seq_1012	tr|W0T509|W0T509_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1013	tr|W0THP7|W0THP7_KLUMD	98.53399999999999
Kluyveromyces_marxianus@Seq_1014	tr|W0TCR0|W0TCR0_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1015	tr|W0TES5|W0TES5_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1016	tr|W0T6P1|W0T6P1_KLUMD	99.885
Kluyveromyces_marxianus@Seq_1017	tr|W0T943|W0T943_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1018	tr|W0T931|W0T931_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1019	tr|W0TER2|W0TER2_KLUMD	99.77799999999999
Kluyveromyces_marxianus@Seq_102	tr|W0T9I5|W0T9I5_KLUMD	99.71700000000001
Kluyveromyces_marxianus@Seq_1020	tr|W0TC26|W0TC26_KLUMD	99.844
Kluyveromyces_marxianus@Seq_1021	tr|W0T7U2|W0T7U2_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1022	tr|W0TCK7|W0TCK7_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1023	tr|W0T9Y1|W0T9Y1_KLUMD	87.805
Kluyveromyces_marxianus@Seq_1024	tr|W0T2H8|W0T2H8_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1025	tr|W0TDP1|W0TDP1_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1027	tr|W0T8R3|W0T8R3_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1028	tr|W0TAM0|W0TAM0_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1029	tr|W0T9J7|W0T9J7_KLUMD	99.751
Kluyveromyces_marxianus@Seq_103	tr|W0TCP4|W0TCP4_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1030	tr|W0T542|W0T542_KLUMD	89.346
Kluyveromyces_marxianus@Seq_1031	tr|W0T5V4|W0T5V4_KLUMD	99.334
Kluyveromyces_marxianus@Seq_1032	tr|W0TC41|W0TC41_KLUMD	99.811
Kluyveromyces_marxianus@Seq_1033	tr|W0TJ13|W0TJ13_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1034	tr|W0T5A3|W0T5A3_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1035	tr|W0T289|W0T289_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1036	tr|W0T4P2|W0T4P2_KLUMD	99.061
Kluyveromyces_marxianus@Seq_1037	tr|W0TDX3|W0TDX3_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1038	tr|W0T634|W0T634_KLUMD	100.0
Kluyveromyces_marxianus@Seq_1039	tr|W0T8Q3|W0T8Q3_KLUMD	99.559
