query id	uniprot id	identity
Lachancea_thermotolerans@Seq_1	tr|C5E317|C5E317_LACTC	100.0
Lachancea_thermotolerans@Seq_10	tr|C5DC79|C5DC79_LACTC	100.0
Lachancea_thermotolerans@Seq_100	tr|C5DCD0|C5DCD0_LACTC	100.0
Lachancea_thermotolerans@Seq_1000	tr|C5DBL3|C5DBL3_LACTC	100.0
Lachancea_thermotolerans@Seq_1001	tr|C5DHK0|C5DHK0_LACTC	100.0
Lachancea_thermotolerans@Seq_1002	tr|C5DMH1|C5DMH1_LACTC	100.0
Lachancea_thermotolerans@Seq_1003	tr|C5DIH1|C5DIH1_LACTC	100.0
Lachancea_thermotolerans@Seq_1004	sp|C5DF48|LIS1_LACTC	100.0
Lachancea_thermotolerans@Seq_1005	tr|C5DDV2|C5DDV2_LACTC	100.0
Lachancea_thermotolerans@Seq_1006	tr|C5DE93|C5DE93_LACTC	100.0
Lachancea_thermotolerans@Seq_1007	tr|C5DJK4|C5DJK4_LACTC	100.0
Lachancea_thermotolerans@Seq_1008	tr|C5DND5|C5DND5_LACTC	100.0
Lachancea_thermotolerans@Seq_1009	tr|C5DN07|C5DN07_LACTC	93.816
Lachancea_thermotolerans@Seq_101	tr|C5E3K5|C5E3K5_LACTC	99.682
Lachancea_thermotolerans@Seq_1010	tr|C5DKM3|C5DKM3_LACTC	100.0
Lachancea_thermotolerans@Seq_1011	tr|C5E2J1|C5E2J1_LACTC	100.0
Lachancea_thermotolerans@Seq_1012	tr|C5DLV2|C5DLV2_LACTC	100.0
Lachancea_thermotolerans@Seq_1013	tr|C5E3L1|C5E3L1_LACTC	100.0
Lachancea_thermotolerans@Seq_1014	tr|C5DJX9|C5DJX9_LACTC	97.84200000000001
Lachancea_thermotolerans@Seq_1015	tr|C5DIG1|C5DIG1_LACTC	100.0
Lachancea_thermotolerans@Seq_1016	tr|C5DE43|C5DE43_LACTC	100.0
Lachancea_thermotolerans@Seq_1017	tr|C5DG97|C5DG97_LACTC	100.0
Lachancea_thermotolerans@Seq_1018	tr|C5DBT4|C5DBT4_LACTC	100.0
Lachancea_thermotolerans@Seq_1019	tr|C5DHJ0|C5DHJ0_LACTC	89.09100000000001
Lachancea_thermotolerans@Seq_102	tr|C5E1X7|C5E1X7_LACTC	100.0
Lachancea_thermotolerans@Seq_1020	tr|C5DDW9|C5DDW9_LACTC	100.0
Lachancea_thermotolerans@Seq_1021	tr|C5E264|C5E264_LACTC	99.62799999999999
Lachancea_thermotolerans@Seq_1022	tr|C5DEP8|C5DEP8_LACTC	100.0
Lachancea_thermotolerans@Seq_1023	tr|C5DDA9|C5DDA9_LACTC	100.0
Lachancea_thermotolerans@Seq_1024	tr|C5DEK5|C5DEK5_LACTC	100.0
Lachancea_thermotolerans@Seq_1025	tr|C5DLH6|C5DLH6_LACTC	100.0
Lachancea_thermotolerans@Seq_1026	tr|C5DIB8|C5DIB8_LACTC	100.0
Lachancea_thermotolerans@Seq_1027	tr|C5DN18|C5DN18_LACTC	100.0
Lachancea_thermotolerans@Seq_1028	tr|C5DDY1|C5DDY1_LACTC	100.0
Lachancea_thermotolerans@Seq_1029	tr|C5DK87|C5DK87_LACTC	100.0
Lachancea_thermotolerans@Seq_103	tr|C5DG58|C5DG58_LACTC	100.0
Lachancea_thermotolerans@Seq_1030	tr|C5DKP9|C5DKP9_LACTC	100.0
Lachancea_thermotolerans@Seq_1031	tr|C5DIT1|C5DIT1_LACTC	97.07600000000001
Lachancea_thermotolerans@Seq_1032	tr|C5E387|C5E387_LACTC	100.0
Lachancea_thermotolerans@Seq_1033	tr|C5DN22|C5DN22_LACTC	100.0
Lachancea_thermotolerans@Seq_1034	tr|C5DHM4|C5DHM4_LACTC	88.73
Lachancea_thermotolerans@Seq_1035	tr|C5E3F5|C5E3F5_LACTC	100.0
Lachancea_thermotolerans@Seq_1036	tr|C5DFT6|C5DFT6_LACTC	100.0
Lachancea_thermotolerans@Seq_1037	tr|C5E3H2|C5E3H2_LACTC	100.0
Lachancea_thermotolerans@Seq_1038	tr|C5DMF4|C5DMF4_LACTC	100.0
Lachancea_thermotolerans@Seq_1039	tr|C5DBI6|C5DBI6_LACTC	100.0
Lachancea_thermotolerans@Seq_104	tr|C5DEK9|C5DEK9_LACTC	100.0
Lachancea_thermotolerans@Seq_1040	tr|C5DC73|C5DC73_LACTC	100.0
Lachancea_thermotolerans@Seq_1041	tr|C5DB81|C5DB81_LACTC	100.0
Lachancea_thermotolerans@Seq_1042	tr|C5DEL1|C5DEL1_LACTC	100.0
Lachancea_thermotolerans@Seq_1043	tr|C5DFV7|C5DFV7_LACTC	100.0
Lachancea_thermotolerans@Seq_1044	tr|C5DJF0|C5DJF0_LACTC	100.0
Lachancea_thermotolerans@Seq_1045	tr|C5DD21|C5DD21_LACTC	100.0
Lachancea_thermotolerans@Seq_1046	tr|C5DEQ4|C5DEQ4_LACTC	100.0
Lachancea_thermotolerans@Seq_1047	tr|C5DH80|C5DH80_LACTC	100.0
Lachancea_thermotolerans@Seq_1048	tr|C5E3Q8|C5E3Q8_LACTC	100.0
Lachancea_thermotolerans@Seq_1049	tr|C5DLP6|C5DLP6_LACTC	100.0
Lachancea_thermotolerans@Seq_105	tr|C5DN41|C5DN41_LACTC	98.993
Lachancea_thermotolerans@Seq_1050	tr|C5DMW2|C5DMW2_LACTC	100.0
Lachancea_thermotolerans@Seq_1051	sp|C5DMP2|UTP25_LACTC	100.0
Lachancea_thermotolerans@Seq_1052	tr|C5DHI2|C5DHI2_LACTC	100.0
Lachancea_thermotolerans@Seq_1053	tr|C5DJ51|C5DJ51_LACTC	100.0
Lachancea_thermotolerans@Seq_1054	tr|C5DND3|C5DND3_LACTC	100.0
Lachancea_thermotolerans@Seq_1055	tr|C5DMX6|C5DMX6_LACTC	100.0
Lachancea_thermotolerans@Seq_1056	tr|C5DI91|C5DI91_LACTC	100.0
Lachancea_thermotolerans@Seq_1057	tr|C5DD53|C5DD53_LACTC	100.0
Lachancea_thermotolerans@Seq_1058	tr|C5DNT8|C5DNT8_LACTC	100.0
Lachancea_thermotolerans@Seq_1059	tr|C5DJ24|C5DJ24_LACTC	100.0
Lachancea_thermotolerans@Seq_106	tr|C5DHE1|C5DHE1_LACTC	100.0
Lachancea_thermotolerans@Seq_1060	tr|C5DLJ7|C5DLJ7_LACTC	100.0
