query id	uniprot id	identity
Dekkera_bruxellensis@Seq_1	tr|A0A3F2Y646|A0A3F2Y646_DEKBR	99.59899999999999
Dekkera_bruxellensis@Seq_10	tr|A0A3F2Y239|A0A3F2Y239_DEKBR	96.89399999999999
Dekkera_bruxellensis@Seq_100	tr|A0A3F2Y498|A0A3F2Y498_DEKBR	94.303
Dekkera_bruxellensis@Seq_1001	tr|A0A3F2XZL8|A0A3F2XZL8_DEKBR	99.598
Dekkera_bruxellensis@Seq_1002	tr|A0A3F2Y451|A0A3F2Y451_DEKBR	99.38
Dekkera_bruxellensis@Seq_1003	tr|A0A3F2Y0T5|A0A3F2Y0T5_DEKBR	97.325
Dekkera_bruxellensis@Seq_1005	tr|A0A3F2XWN3|A0A3F2XWN3_DEKBR	99.56299999999999
Dekkera_bruxellensis@Seq_1006	tr|A0A3F2XYP3|A0A3F2XYP3_DEKBR	88.686
Dekkera_bruxellensis@Seq_1009	tr|A0A3F2Y7I7|A0A3F2Y7I7_DEKBR	100.0
Dekkera_bruxellensis@Seq_1010	tr|A0A3F2Y5D4|A0A3F2Y5D4_DEKBR	99.76
Dekkera_bruxellensis@Seq_1011	tr|A0A3F2XX17|A0A3F2XX17_DEKBR	99.415
Dekkera_bruxellensis@Seq_1013	tr|A0A3F2Y163|A0A3F2Y163_DEKBR	99.07700000000001
Dekkera_bruxellensis@Seq_1017	tr|A0A3F2XXH1|A0A3F2XXH1_DEKBR	94.662
Dekkera_bruxellensis@Seq_1019	tr|A0A3F2XZ90|A0A3F2XZ90_DEKBR	99.41
Dekkera_bruxellensis@Seq_1020	tr|A0A3F2XZA6|A0A3F2XZA6_DEKBR	99.695
Dekkera_bruxellensis@Seq_1021	tr|A0A3F2XWU9|A0A3F2XWU9_DEKBR	88.27600000000001
Dekkera_bruxellensis@Seq_1023	tr|A0A3F2Y9N6|A0A3F2Y9N6_DEKBR	100.0
Dekkera_bruxellensis@Seq_1024	tr|A0A3F2Y5K4|A0A3F2Y5K4_DEKBR	98.31200000000001
Dekkera_bruxellensis@Seq_1026	tr|A0A3F2XZW8|A0A3F2XZW8_DEKBR	99.654
Dekkera_bruxellensis@Seq_1027	tr|A0A3F2Y446|A0A3F2Y446_DEKBR	99.583
Dekkera_bruxellensis@Seq_1028	tr|A0A3F2Y9Z9|A0A3F2Y9Z9_DEKBR	99.55799999999999
Dekkera_bruxellensis@Seq_1029	tr|A0A3F2Y1Y3|A0A3F2Y1Y3_DEKBR	99.62100000000001
Dekkera_bruxellensis@Seq_103	tr|A0A3F2Y6C5|A0A3F2Y6C5_DEKBR	97.56700000000001
Dekkera_bruxellensis@Seq_1032	tr|A0A3F2Y5J9|A0A3F2Y5J9_DEKBR	97.458
Dekkera_bruxellensis@Seq_1033	tr|A0A3F2Y6W6|A0A3F2Y6W6_DEKBR	100.0
Dekkera_bruxellensis@Seq_1034	tr|A0A3F2Y7J1|A0A3F2Y7J1_DEKBR	99.415
Dekkera_bruxellensis@Seq_1035	tr|A0A3F2YAF6|A0A3F2YAF6_DEKBR	100.0
Dekkera_bruxellensis@Seq_1036	tr|A0A3F2XYU0|A0A3F2XYU0_DEKBR	98.165
Dekkera_bruxellensis@Seq_1038	tr|A0A3F2Y565|A0A3F2Y565_DEKBR	100.0
Dekkera_bruxellensis@Seq_1039	tr|A0A3F2Y7I4|A0A3F2Y7I4_DEKBR	100.0
Dekkera_bruxellensis@Seq_104	tr|A0A3F2Y1U2|A0A3F2Y1U2_DEKBR	100.0
Dekkera_bruxellensis@Seq_1041	tr|A0A3F2XXX4|A0A3F2XXX4_DEKBR	98.023
Dekkera_bruxellensis@Seq_1042	tr|A0A3F2Y3X8|A0A3F2Y3X8_DEKBR	99.87299999999999
Dekkera_bruxellensis@Seq_1043	tr|A0A3F2XXI6|A0A3F2XXI6_DEKBR	99.415
Dekkera_bruxellensis@Seq_1044	tr|A0A3F2Y4G1|A0A3F2Y4G1_DEKBR	100.0
Dekkera_bruxellensis@Seq_1046	tr|A0A3F2Y343|A0A3F2Y343_DEKBR	99.32700000000001
Dekkera_bruxellensis@Seq_1047	tr|A0A3F2Y0A6|A0A3F2Y0A6_DEKBR	99.292
Dekkera_bruxellensis@Seq_105	tr|A0A3F2Y845|A0A3F2Y845_DEKBR	100.0
Dekkera_bruxellensis@Seq_1050	tr|A0A3F2XY61|A0A3F2XY61_DEKBR	100.0
Dekkera_bruxellensis@Seq_1054	tr|A0A3F2XXH5|A0A3F2XXH5_DEKBR	97.015
Dekkera_bruxellensis@Seq_1055	tr|A0A3F2Y4Y1|A0A3F2Y4Y1_DEKBR	98.98200000000001
Dekkera_bruxellensis@Seq_1056	tr|A0A3F2XWS7|A0A3F2XWS7_DEKBR	95.89
Dekkera_bruxellensis@Seq_1057	tr|A0A3F2Y7Q3|A0A3F2Y7Q3_DEKBR	99.385
Dekkera_bruxellensis@Seq_1058	tr|A0A3F2Y3L7|A0A3F2Y3L7_DEKBR	91.874
Dekkera_bruxellensis@Seq_1059	tr|A0A3F2Y719|A0A3F2Y719_DEKBR	99.897
Dekkera_bruxellensis@Seq_106	tr|A0A3F2Y4H6|A0A3F2Y4H6_DEKBR	99.815
Dekkera_bruxellensis@Seq_1060	tr|A0A3F2Y463|A0A3F2Y463_DEKBR	99.336
Dekkera_bruxellensis@Seq_1061	tr|A0A3F2XYA4|A0A3F2XYA4_DEKBR	100.0
Dekkera_bruxellensis@Seq_1062	tr|A0A3F2Y9Y5|A0A3F2Y9Y5_DEKBR	85.802
Dekkera_bruxellensis@Seq_1064	tr|A0A3F2Y9U1|A0A3F2Y9U1_DEKBR	98.788
Dekkera_bruxellensis@Seq_1065	tr|A0A3F2Y0X8|A0A3F2Y0X8_DEKBR	98.37
Dekkera_bruxellensis@Seq_1066	tr|A0A3F2Y5A7|A0A3F2Y5A7_DEKBR	99.771
Dekkera_bruxellensis@Seq_1067	tr|A0A3F2Y3X4|A0A3F2Y3X4_DEKBR	99.728
Dekkera_bruxellensis@Seq_1068	tr|A0A3F2XX81|A0A3F2XX81_DEKBR	99.667
Dekkera_bruxellensis@Seq_107	tr|A0A3F2YA37|A0A3F2YA37_DEKBR	100.0
Dekkera_bruxellensis@Seq_1070	tr|A0A3F2XYW0|A0A3F2XYW0_DEKBR	99.788
Dekkera_bruxellensis@Seq_1071	tr|A0A3F2Y539|A0A3F2Y539_DEKBR	98.85700000000001
Dekkera_bruxellensis@Seq_1072	tr|A0A3F2Y162|A0A3F2Y162_DEKBR	100.0
Dekkera_bruxellensis@Seq_1073	tr|A0A3F2Y513|A0A3F2Y513_DEKBR	99.45100000000001
Dekkera_bruxellensis@Seq_1074	tr|A0A3F2Y6H0|A0A3F2Y6H0_DEKBR	95.96600000000001
Dekkera_bruxellensis@Seq_1078	tr|A0A3F2XYB0|A0A3F2XYB0_DEKBR	85.816
Dekkera_bruxellensis@Seq_108	tr|A0A3F2Y2K3|A0A3F2Y2K3_DEKBR	97.485
Dekkera_bruxellensis@Seq_1080	tr|A0A3F2Y4B2|A0A3F2Y4B2_DEKBR	100.0
Dekkera_bruxellensis@Seq_1081	tr|A0A3F2YA04|A0A3F2YA04_DEKBR	97.865
Dekkera_bruxellensis@Seq_1082	tr|A0A3F2XYL8|A0A3F2XYL8_DEKBR	100.0
Dekkera_bruxellensis@Seq_1083	tr|A0A3F2XZB8|A0A3F2XZB8_DEKBR	100.0
Dekkera_bruxellensis@Seq_1084	tr|A0A3F2Y3Y7|A0A3F2Y3Y7_DEKBR	100.0
Dekkera_bruxellensis@Seq_1085	tr|A0A3F2XZP7|A0A3F2XZP7_DEKBR	98.759
Dekkera_bruxellensis@Seq_1088	tr|A0A3F2Y7K8|A0A3F2Y7K8_DEKBR	99.751
Dekkera_bruxellensis@Seq_109	tr|A0A3F2XWY2|A0A3F2XWY2_DEKBR	100.0
Dekkera_bruxellensis@Seq_1090	tr|A0A3F2Y5L2|A0A3F2Y5L2_DEKBR	97.77
Dekkera_bruxellensis@Seq_1091	tr|A0A3F2XYV4|A0A3F2XYV4_DEKBR	100.0
Dekkera_bruxellensis@Seq_1092	tr|A0A3F2Y249|A0A3F2Y249_DEKBR	99.57700000000001
Dekkera_bruxellensis@Seq_1093	tr|A0A3F2Y729|A0A3F2Y729_DEKBR	100.0
Dekkera_bruxellensis@Seq_1094	tr|A0A3F2Y8I0|A0A3F2Y8I0_DEKBR	100.0
